,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.0,85252.2,85.25220000000002,500.0,0.0,2.399884106680894,0.028788163706304,0.0136960645385613,0.005257351587602,-0.0012388792950663,-1.1632606690156696e-06,1182686995908355.5,,,,0.0256632599167041,0.0143504896705958
1,1,0.03,2548,2,100000.0,2.38210252419051,,0.0,83111.4,83.11139999999999,2548.0,0.0,2.3227737940261584,0.012753616816972,0.0133281338911552,0.00551868640565,-0.0008577898528076,2.463272111360323e-06,309996222822377.6,,,,0.0340143940134918,0.0178010815622406
2,2,0.03,6000,2,100000.0,7.77006215966874,,0.0,6983.4,6.9834000000000005,6000.0,0.0,2.266555549859472,0.0081032314723814,0.013134745889013,0.0147539727141232,-0.0086995978958035,-0.0001283756484011,5109055440000.0,,,,0.0010329109416848,0.0001658041345111
