,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.5,6533.8,6.533799999999999,500.0,0.0441899781658207,2.4251519431049937,0.029681418169074,0.0143218106110933,0.0055399068540631,0.0051398775542924,0.0001341766286523,90642121773584.9,11.32634866151703,74.01585257382246,1026807358990499.2,0.0019668537309741,0.0010998335457587
1,1,0.03,1074,2,100000.0,1.42225871849266,,1.074,7054.8,7.0548,1074.0,0.0877464024620166,2.390707631972475,0.0297780491742645,0.013261366600144,0.0045875465484104,0.0106525208614423,-5.0036234147548566e-06,57326952764071.85,12.268475842319418,86.59242869501172,703645754596189.4,0.002690734400738,0.0013715074168706
2,2,0.03,1650,2,100000.0,1.73009007495967,,1.65,7756.6,7.756600000000001,1650.0,0.1348094159777247,2.364702018181565,0.0297557197165077,0.0133956229700099,0.0046295437185397,-0.0022358439451525,-2.1849794598875908e-05,44101346497502.49,12.261876728331895,95.11209062264858,540774471372931.8,0.0031387317637288,0.0020395949838364
3,3,0.03,2548,2,100000.0,2.38210252419051,,2.548,8409.0,8.409,2548.0,0.2358302619773894,2.3144673265218936,0.0295733554838517,0.0134442404583399,0.0058433184521713,-0.0102817946609508,3.791920815313419e-05,31364629132867.133,10.848225813092215,91.18952148999662,340126712134303.9,0.0034414898468735,0.0018010681429608
4,4,0.03,3696,2,100000.0,3.69916552933537,,3.696,9038.8,9.0388,3696.0,0.3991556889855928,2.3219785832943005,0.0296364715423342,0.0130580598580853,0.0077953371445694,-0.0009560587852862,1.1894129427853392e-05,18691769320558.883,9.265724491402633,83.73783582428246,173165498808505.5,0.0029934365810914,0.0010591137672072
5,5,0.03,4848,2,100000.0,5.63675358463856,,4.848,6800.2,6.800200000000001,4848.0,0.5698648196246723,2.2710366166679514,0.0289247419109686,0.0128618106327404,0.0104692335935648,0.0139577282776214,5.133242242871393e-06,8901353213972.053,8.513869801707063,57.901894150412886,75792654861746.33,0.001756917089602,0.0003987768467716
6,6,0.03,6000,2,100000.0,7.77006215966874,,6.0,1316.8,1.3168,6000.0,0.760391496379998,2.0357525985769627,0.0293834077807444,0.0125842287161405,0.0145430825416231,0.0057589874790539,-0.0001045101835175,963370880000.0,7.904201727360723,10.408847156480867,7615112579681.401,0.000194767180458,3.12642673088032e-05
