,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.0,92267.2,92.2672,500.0,0.0,0.0973517667416269,0.7235074621853728,0.0133937513609698,0.0001858479396544,0.0033519569553148,-0.0001404199380663,1280004710598382.8,,,,0.0277749680991989,0.0155313235380999
1,1,0.03,2548,2,100000.0,2.38210252419051,,0.0,91183.4,91.18339999999998,2548.0,0.0,0.1000749346565979,0.3728675290362161,0.0133499719399163,0.000125741745761,0.0032334766665927,-0.0003870889281877,340103879661538.5,,,,0.0373179623383775,0.0195299699021122
2,2,0.03,6000,2,100000.0,7.77006215966874,,0.0,26475.2,26.4752,6000.0,0.0,0.0934207044856053,0.3003524325580421,0.0130704027021729,0.0001204589476618,0.0031591368781595,-0.0004110817982289,19369256320000.0,,,,0.0039159326063659,0.0006285903173253
