,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.02,502,2,100000.0,1.17662360156545,,100000.0,100.0,,502.0,0.501747748430148,0.1706368536974176,0.04260199811628125,1.0005027457933615,100.05027457933616,
1,1,0.02,522,2,100000.0,1.184814908884,,100000.0,100.0,,522.0,0.5215753465802209,0.16842739148962207,0.04197519977990171,1.0008141746395098,100.08141746395098,
2,2,0.02,542,2,100000.0,1.19557065892945,,100000.0,100.0,,542.0,0.5406368318285786,0.17768919710992004,0.0415681385391478,1.0025214119556207,100.25214119556206,
3,3,0.02,562,2,100000.0,1.20653239223348,,100000.0,100.0,,562.0,0.5597018936416589,0.1997049487630968,0.03465760450625088,1.004105947084418,100.4105947084418,
4,4,0.02,582,2,100000.0,1.21559007975785,,100000.0,100.0,,582.0,0.5786765063787698,0.1733326629451447,0.041183147091030506,1.0057432668936708,100.57432668936708,
5,5,0.02,602,2,100000.0,1.22050059246538,,100000.0,100.0,,602.0,0.6012451889268959,0.18663239740546428,0.03566093890753776,1.0012554130777347,100.12554130777347,
6,6,0.02,622,2,100000.0,1.22741865002142,,100000.0,100.0,,622.0,0.6215670914468774,0.18659759759308103,0.03487555215661367,1.000696479204063,100.06964792040628,
7,7,0.02,642,2,100000.0,1.23521015912391,,100000.0,100.0,,642.0,0.641897720497127,0.1789859287810169,0.03432815898722502,1.000159339252356,100.01593392523559,
8,8,0.02,662,2,100000.0,1.24314995045508,,100000.0,100.0,,662.0,0.6612689553636528,0.17162612602905095,0.03369127392506372,1.001105517853844,100.11055178538437,
9,9,0.02,682,2,100000.0,1.2512710931248,,100000.0,100.0,,682.0,0.6816009273279633,0.17762376988332784,0.03464118042960218,1.0005854931471427,100.05854931471428,
10,10,0.02,702,2,100000.0,1.25928548443795,,100000.0,100.0,,702.0,0.7013665077483893,0.17105178716896477,0.03312972922107136,1.0009032256952852,100.09032256952852,
11,11,0.02,722,2,100000.0,1.26742532522346,,100000.0,100.0,,722.0,0.7210509705390676,0.17236351539817407,0.03773162503195333,1.0013161752770718,100.1316175277072,
12,12,0.02,742,2,100000.0,1.27528577565715,,100000.0,100.0,,742.0,0.741678535119945,0.1703852066393533,0.033342303787235246,1.0004334288574264,100.04334288574267,
13,13,0.02,762,2,100000.0,1.28337129179016,,100000.0,100.0,,762.0,0.7614818873682907,0.172206070215966,0.03383157190678529,1.0006804004669103,100.06804004669104,
14,14,0.02,782,2,100000.0,1.29164824012589,,100000.0,100.0,,782.0,0.7783277293224273,0.17364529484937347,0.03246570396316066,1.0047181547556703,100.47181547556703,
15,15,0.02,802,2,100000.0,1.30021834112426,,100000.0,100.0,,802.0,0.801106779667748,0.19513052551767543,0.03689705313653331,1.0011149828648591,100.11149828648593,
16,16,0.02,822,2,100000.0,1.30869521201282,,100000.0,100.0,,822.0,0.8213650020743444,0.18372672561606268,0.03151934743832582,1.0007731007822975,100.07731007822976,
17,17,0.02,842,2,100000.0,1.31711516242917,,100000.0,100.0,,842.0,0.8408599577505811,0.17602718799059752,0.03696244538905472,1.0013558051360523,100.13558051360523,
18,18,0.02,862,2,100000.0,1.3257059739536,,100000.0,100.0,,862.0,0.861820319542403,0.19384441714032985,0.03710959749088306,1.0002084894652892,100.02084894652894,
19,19,0.02,882,2,100000.0,1.33418690330805,,100000.0,100.0,,882.0,0.879079248632479,0.2007473718027784,0.03352358134777001,1.0033225120170504,100.33225120170503,
20,20,0.02,902,2,100000.0,1.34305723027778,,100000.0,100.0,,902.0,0.9014464193908224,0.17844471428533237,0.03633239385160632,1.0006141026213755,100.06141026213756,
21,21,0.02,922,2,100000.0,1.35202507217289,,100000.0,100.0,,922.0,0.9197441021460689,0.19049518962701756,0.032686259270207525,1.002452745115372,100.2452745115372,
22,22,0.02,942,2,100000.0,1.36109770020853,,100000.0,100.0,,942.0,0.9371569343394412,0.1984714289176696,0.03265123422720702,1.005167827802472,100.5167827802472,
23,23,0.02,962,2,100000.0,1.37010270270469,,100000.0,100.0,,962.0,0.9599374710628581,0.16895087931420674,0.03155083118111417,1.002148607590928,100.2148607590928,
24,24,0.02,982,2,100000.0,1.37934440695512,,100000.0,100.0,,982.0,0.9377157163291939,0.1736058521827049,0.03102448615875348,1.0472257027366059,104.72257027366057,
25,25,0.02,1002,2,100000.0,1.38819192301866,,100000.0,100.0,,1002.0,1.0002925196583872,0.1700908220797952,0.03510512942828261,1.0017069810161088,100.17069810161088,
26,26,0.02,1022,2,100000.0,1.39749037919015,,100000.0,100.0,,1022.0,1.0189799660386143,0.190859316036644,0.030825232923747236,1.0029637814893715,100.29637814893717,
27,27,0.02,1042,2,100000.0,1.40690115714451,,100000.0,100.0,,1042.0,1.0409451839591384,0.172650297896685,0.031601396506619875,1.0010133252520077,100.10133252520076,
28,28,0.02,1062,2,100000.0,1.41643111237549,,100000.0,100.0,,1062.0,1.0611698732498098,0.16436989369393648,0.03470481458663763,1.0007822750825444,100.07822750825444,
29,29,0.02,1082,2,100000.0,1.42608801864174,,100000.0,100.0,,1082.0,1.0812564193481649,0.1940094279332816,0.034228187411515204,1.000687700566239,100.06877005662388,
30,30,0.02,1102,2,100000.0,1.43534393733411,,100000.0,100.0,,1102.0,1.101319325241775,0.17562331686789098,0.03148916650001962,1.0006180539491356,100.06180539491356,
