Energy	Efficiency(PM)	theta(PM)
2284	0.6849508203	86.63431253
2286	0.6853612907	86.63713876
2288	0.6857670191	86.63996002
2290	0.686172063	86.64277612
2292	0.6865716874	86.6455873
2294	0.6869660881	86.64839332
2296	0.6873536359	86.65119443
2298	0.6877419072	86.65399069
2300	0.6881255803	86.65678207
2302	0.6885000063	86.65956712
2304	0.6888705433	86.66234716
2306	0.6892354906	86.66512148
2308	0.6895957342	86.66789078
2310	0.6899513005	86.67065482
2312	0.6902990747	86.6734139
2314	0.6906473045	86.67616778
2316	0.6909881641	86.67891668
2318	0.6913295743	86.6816609
2320	0.6916639147	86.68440044
2322	0.6919991351	86.68713526
2324	0.6923304869	86.68986537
2326	0.6926584507	86.69259073
2328	0.692985388	86.69531132
2330	0.6933072401	86.69802696
2332	0.6936214631	86.70073719
2334	0.6939311121	86.70344276
2336	0.6942420944	86.7061437
2338	0.694549136	86.70883996
2340	0.6948454303	86.71152968
2342	0.6951387057	86.71421478
2344	0.6954258201	86.71689466
2346	0.6957094375	86.71956987
2348	0.6959902776	86.72624027
2350	0.6963787541	86.72890602
2352	0.6967594786	86.7315671
2354	0.697137008	86.73422357
2356	0.6975143039	86.73687549
2358	0.6978857708	86.73952288
2360	0.6982553063	86.74216577
2362	0.6986225106	86.74480418
2364	0.6989828459	86.74743811
2366	0.6993408086	86.7500676
2368	0.6996973975	86.75269263
2370	0.7000459538	86.7553127
2372	0.7003913836	86.75792827
2374	0.7007328406	86.7605394
2376	0.7010758559	86.7631461
2378	0.701406816	86.76574707
2380	0.7017309568	86.76834241
2382	0.7020505229	86.77093336
2384	0.7023669779	86.77351994
2386	0.7026809755	86.77610211
2388	0.7029868267	86.77867949
2390	0.7032896464	86.78125253
2392	0.7035914846	86.78382119
2394	0.7038875727	86.78638553
2396	0.7041827975	86.78894556
2398	0.7044762239	86.7915013
2400	0.704764849	86.79405281
2402	0.7050509737	86.79660016
2404	0.7053338768	86.79914317
2406	0.705614657	86.80168155
2408	0.705892066	86.80421568
2410	0.7061655123	86.80674536
2412	0.7064340761	86.80927078
2414	0.7067932603	86.81579134
2416	0.7071687427	86.81830731
2418	0.7075367873	86.82081856
2420	0.7078948398	86.82332466
2422	0.7082516492	86.82582657
2424	0.7086047675	86.82832409
2426	0.7089506609	86.83081746
2428	0.7092924916	86.833306
2430	0.7096280299	86.83579022
2432	0.7099616303	86.83827031
2434	0.7102905157	86.84074627
2436	0.7106165197	86.84321815
2438	0.7109391407	86.84568596
2440	0.7112607214	86.84814969
2442	0.711576144	86.85060933
2444	0.7118897841	86.85306492
2446	0.7121988035	86.85551619
2448	0.7125002676	86.85796319
2450	0.7128011924	86.86040615
2452	0.7130978027	86.86284505
2454	0.7133920236	86.86527995
2456	0.7136734082	86.867709
2458	0.7139500928	86.87013372
2460	0.714224504	86.87255439
2462	0.7144940388	86.87497103
2464	0.7147611957	86.87738369
2466	0.7150262614	86.87979227
2468	0.7152867642	86.88219692
2470	0.7155439755	86.88459774
2472	0.7157963581	86.88699468
2474	0.7160467536	86.88938771
2476	0.7162971981	86.89177684
2478	0.7166377435	86.89816208
2480	0.7169979485	86.90054346
2482	0.7173568018	86.90292097
2484	0.7177069844	86.90529418
2486	0.7180546406	86.90766324
2488	0.7183964263	86.91002838
2490	0.7187324457	86.91238931
2492	0.7190631882	86.91474641
2494	0.7193879756	86.91709846
2496	0.7197079434	86.9194463
2498	0.7200199574	86.92179007
2500	0.7203292246	86.92412951
2502	0.7206329889	86.92646517
2504	0.7209350804	86.92879674
2506	0.7212319953	86.93112451
2508	0.7215239298	86.93344843
2510	0.7218094079	86.93576847
2512	0.7220954384	86.93808479
2514	0.7223737549	86.94039721
2516	0.7226521926	86.94270592
2518	0.7229251588	86.945011
2520	0.7231952285	86.94731244
2522	0.7234637243	86.94961018
2524	0.7237299604	86.95190401
2526	0.7239930893	86.95419418
2528	0.7242489441	86.95648048
2530	0.7245014783	86.95876298
2532	0.7247477443	86.96104177
2534	0.7249875619	86.96331602
2536	0.7252240561	86.96558664
2538	0.7254569949	86.96785291
2540	0.7256800261	86.97011502
2542	0.725997882	86.97637353
2544	0.7263375767	86.97862855
2546	0.7266752778	86.98087998
2548	0.7270039207	86.98312746
2550	0.7273296466	86.98537101
2552	0.7276507271	86.98761101
2554	0.7279682663	86.98984761
2556	0.7282809776	86.99208067
2558	0.7285924916	86.99431013
2560	0.728899534	86.99653599
2562	0.7292037304	86.99875834
2564	0.729501332	87.00097729
2566	0.7297976156	87.00319276
2568	0.7300868397	87.00540448
2570	0.7303716472	87.00761222
2572	0.7306538975	87.00981647
2574	0.730926781	87.01201665
2576	0.7311926691	87.01421316
2578	0.7314607974	87.01640601
2580	0.7317165251	87.01859436
2582	0.7319694234	87.02077928
2584	0.7322207239	87.02296068
2586	0.7324678187	87.02513859
2588	0.7327106977	87.02731308
2590	0.7329507167	87.02948415
2592	0.7331849191	87.03165182
2594	0.7334159359	87.03381616
2596	0.7336457957	87.03597722
2598	0.7338700974	87.0381349
2600	0.7340933011	87.04028909
2602	0.7343132379	87.04243988
2604	0.7345313977	87.04458732
2606	0.73484138	87.05073159
2608	0.7351786566	87.05287252
2610	0.7355070522	87.05500956
2612	0.7358275812	87.05714253
2614	0.7361450136	87.05927218
2616	0.7364536242	87.06139776
2618	0.7367571699	87.06351982
2620	0.7370568758	87.06563849
2622	0.7373475466	87.06775304
2624	0.7376336764	87.06986432
2626	0.7379152005	87.07197228
2628	0.738195684	87.07407688
2630	0.7384724024	87.07617823
2632	0.7387424233	87.07827631
2634	0.7390084374	87.08037113
2636	0.7392724305	87.08246273
2638	0.7395305505	87.08455111
2640	0.7397866334	87.08663627
2642	0.740038729	87.08871822
2644	0.7402877466	87.09079695
2646	0.7405319514	87.0928725
2648	0.7407732624	87.09494485
2650	0.7410116728	87.09701404
2652	0.7412475434	87.09908005
2654	0.7414739084	87.10114248
2656	0.7416973427	87.10320168
2658	0.7419165117	87.10525758
2660	0.742127331	87.10730882
2662	0.7423365925	87.10935692
2664	0.7425413353	87.1114017
2666	0.7427372966	87.11344297
2668	0.7429338015	87.11548113
2670	0.7432238335	87.12151611
2672	0.7435425854	87.12354795
2674	0.7438545509	87.12557669
2676	0.7441607935	87.12760205
2678	0.7444591236	87.12962424
2680	0.74475479	87.13164336
2682	0.7450457193	87.13365924
2684	0.7453368206	87.13567206
2686	0.7456208382	87.13768184
2688	0.7459001451	87.13968856
2690	0.7461775692	87.14169226
2692	0.7464497418	87.14369286
2694	0.7467174369	87.14569034
2696	0.7469828332	87.14768481
2698	0.7472380409	87.14967599
2700	0.7474914151	87.15166393
2702	0.7477390313	87.15364886
2704	0.7479800142	87.1556295
2706	0.7482104418	87.15760654
2708	0.7484392935	87.15958061
2710	0.7486638382	87.16155157
2712	0.7488865693	87.16351953
2714	0.7491044311	87.16548454
2716	0.7493192222	87.16744672
2718	0.749527786	87.16940596
2720	0.7497348649	87.17136226
2722	0.7499362058	87.17331557
2724	0.7501348578	87.17526595
2726	0.7503292639	87.1772134
2728	0.7505221588	87.17915783
2730	0.7507114935	87.18109935
2732	0.7508983025	87.18303802
2734	0.751184065	87.18897388
2736	0.7514947481	87.19090685
2738	0.7518015969	87.19283668
2740	0.7520972762	87.19476318
2742	0.7523888842	87.1966868
2744	0.7526754962	87.19860688
2746	0.7529568908	87.20052324
2748	0.7532319509	87.20243675
2750	0.7534994584	87.2043469
2752	0.7537608113	87.2062537
2754	0.7540174118	87.20815768
2756	0.7542712579	87.21005884
2758	0.7545197784	87.21195718
2760	0.7547657582	87.21385271
2762	0.7550073133	87.21574567
2764	0.7552424385	87.21763599
2766	0.7554766681	87.21952352
2768	0.755706849	87.22140831
2770	0.7559329721	87.22329034
2772	0.7561541821	87.2251696
2774	0.7563747806	87.22704601
2776	0.7565886969	87.22891962
2778	0.7567991179	87.23079047
2780	0.7570095852	87.23265862
2782	0.7572131868	87.23452406
2784	0.7574140429	87.23638676
2786	0.7576058239	87.23824601
2788	0.757792787	87.24010203
2790	0.7579741291	87.24195534
2792	0.7581512489	87.24380495
2794	0.7583168713	87.24565108
2796	0.7584812714	87.24749452
2798	0.758746797	87.25333526
2800	0.7590406743	87.25517333
2802	0.7593271708	87.25700871
2804	0.7596100098	87.2588414
2806	0.7598864362	87.26067138
2808	0.7601607265	87.2624987
2810	0.7604298688	87.26432333
2812	0.7606927994	87.26614524
2814	0.7609529438	87.26796451
2816	0.7612065606	87.26978109
2818	0.7614576867	87.27159493
2820	0.7617053171	87.27340613
2822	0.761945899	87.27521474
2824	0.7621823976	87.27702084
2826	0.7624166872	87.27882433
2828	0.7626488599	87.28062519
2830	0.7628732352	87.28242337
2832	0.7630939637	87.28421895
2834	0.7633097004	87.28601194
2836	0.7635152716	87.28780106
2838	0.7637155077	87.28958755
2840	0.7639153037	87.29137147
2842	0.7641053501	87.29315247
2844	0.7642931257	87.29493082
2846	0.7644775614	87.29670662
2848	0.7646558421	87.29847975
2850	0.7648351335	87.30025027
2852	0.7650094226	87.30201826
2854	0.7651752515	87.30378343
2856	0.7653382717	87.30554583
2858	0.7654940364	87.30730569
2860	0.7656526083	87.30906297
2862	0.7659180057	87.31481762
2864	0.7662031668	87.31656974
2866	0.7664860994	87.31831938
2868	0.7667652421	87.32006662
2870	0.7670360424	87.32181135
2872	0.7673034107	87.3235536
2874	0.7675660383	87.32529304
2876	0.7678236996	87.32702997
2878	0.7680776818	87.32876442
2880	0.7683202124	87.33049547
2882	0.7685553748	87.33222365
2884	0.7687880021	87.33394937
2886	0.7690168806	87.33567219
2888	0.7692354697	87.33739205
2890	0.7694528596	87.33910947
2892	0.7696660948	87.34082444
2894	0.7698737021	87.34253697
2896	0.7700766532	87.34424706
2898	0.7702758051	87.34595472
2900	0.7704705058	87.34766
2902	0.7706595564	87.34936287
2904	0.770845085	87.35106333
2906	0.771029398	87.35276126
2908	0.7712077745	87.35445673
2910	0.7713820602	87.35614981
2912	0.7715520042	87.35784055
2914	0.7717194576	87.35952899
2916	0.7718811787	87.36121505
2918	0.7720432284	87.36289872
2920	0.7721981092	87.3645798
2922	0.7723515075	87.36625851
2924	0.7724998876	87.36793486
2926	0.7727476524	87.3736079
2928	0.773023878	87.37527822
2930	0.7732938834	87.3769462
2932	0.7735595033	87.37861148
2934	0.7738161014	87.38027382
2936	0.7740690684	87.38193384
2938	0.7743155405	87.38359153
2940	0.7745579362	87.38524689
2942	0.7747951398	87.38689994
2944	0.7750280035	87.38855068
2946	0.7752545733	87.39019905
2948	0.7754796667	87.39184507
2950	0.775696727	87.3934888
2952	0.7759100827	87.39513025
2954	0.7761172472	87.39676947
2956	0.7763221662	87.39840641
2958	0.7765207104	87.40004107
2960	0.77671578	87.40167333
2962	0.7769088935	87.40330331
2964	0.7770977614	87.40493102
2966	0.7772826038	87.40655646
2968	0.7774619481	87.40817964
2970	0.7776371849	87.40980056
2972	0.7778093599	87.41141923
2974	0.7779710479	87.41303484
2976	0.7781272575	87.4146482
2978	0.7782816139	87.41625933
2980	0.7784298686	87.41786773
2982	0.7785711821	87.41947349
2984	0.7787116956	87.42107703
2986	0.7788486734	87.42267836
2988	0.7789782954	87.42427758
2990	0.7792127446	87.4298746
2992	0.7794815818	87.43146942
2994	0.779742886	87.4330617
2996	0.7800008223	87.43465156
2998	0.7802534316	87.43623922
3000	0.7804982866	87.43782469
3002	0.780739328	87.43940782
3004	0.7809730724	87.44098878
3006	0.7812043009	87.44256757
3008	0.7814293143	87.44414411
3010	0.7816515461	87.44571841
3012	0.781868361	87.44729056
3014	0.7820790318	87.44886056
3016	0.7822871949	87.45042854
3018	0.7824880871	87.45199437
3020	0.7826858867	87.45355806
3022	0.7828780597	87.45511895
3024	0.7830615362	87.45667701
3026	0.7832409858	87.45823294
3028	0.7834151032	87.45978675
3030	0.783583867	87.46133785
3032	0.7837507651	87.46288679
3034	0.7839090205	87.46443361
3036	0.7840676509	87.46597836
3038	0.7842169427	87.46752109
3040	0.7843665984	87.46906171
3042	0.784510034	87.47060025
3044	0.7846491324	87.47213621
3046	0.784782074	87.4736699
3048	0.7849120609	87.47520152
3050	0.7850383258	87.47673103
3052	0.7851614723	87.47825825
3054	0.785379723	87.48378341
3056	0.7856411455	87.48530651
3058	0.7858986487	87.48682755
3060	0.7861516117	87.48834654
3062	0.786398768	87.48986348
3064	0.7866408723	87.49137837
3066	0.7868756826	87.49289115
3068	0.7871040553	87.49440188
3070	0.7873309908	87.49591057
3072	0.7875513178	87.49741703
3074	0.7877602304	87.49892035
3076	0.7879626381	87.50042166
3078	0.7881588708	87.50192094
3080	0.7883538951	87.50341808
3082	0.7885416508	87.50491308
3084	0.7887236294	87.50640606
3086	0.7889046179	87.50789704
3088	0.7890794028	87.50938602
3090	0.7892503563	87.510873
3092	0.7894156687	87.51235798
3094	0.7895767036	87.51384097
3096	0.7897328876	87.51532181
3098	0.7898840035	87.51680067
3100	0.7900326229	87.51827754
3102	0.7901763486	87.51975244
3104	0.790317978	87.52122535
3106	0.7904503034	87.5226963
3108	0.7905815004	87.52416528
3110	0.7907126525	87.52563236
3112	0.7908348662	87.52709754
3114	0.7909540542	87.52856077
3116	0.7910734413	87.53002204
3118	0.7912660025	87.53548068
3120	0.7915215533	87.53693714
3122	0.7917715842	87.53839167
3124	0.7920168477	87.53984427
3126	0.7922500112	87.54129362
3128	0.792477269	87.54274099
3130	0.7926996713	87.54418643
3132	0.7929144763	87.54562995
3134	0.7931268236	87.54707146
3136	0.7933340266	87.54851105
3138	0.7935342967	87.54994874
3140	0.7937340225	87.55138451
3142	0.7939258379	87.55281835
3144	0.7941122962	87.55425028
3146	0.7942964088	87.55568033
3148	0.7944734694	87.55710846
3150	0.7946412791	87.55853469
3152	0.794810759	87.55995904
3154	0.7949717555	87.5613815
3156	0.7951325756	87.56280203
3158	0.7952864515	87.56422062
3160	0.7954346343	87.56563736
3162	0.7955808513	87.56705222
3164	0.7957237819	87.56846533
3166	0.7958585177	87.56987663
3168	0.7959918132	87.57128607
3170	0.7961215365	87.57269366
3172	0.7962423143	87.57409846
3174	0.7963562081	87.57550114
3176	0.7964652486	87.57690199
3178	0.7965721259	87.578301
3180	0.7966711724	87.57969785
3182	0.7968321119	87.58509281
3184	0.7970757514	87.58648595
3186	0.7973191961	87.58787726
3188	0.7975506839	87.58926676
3190	0.7977826706	87.59065444
3192	0.7980056869	87.59204032
3194	0.7982250222	87.59342438
3196	0.7984377759	87.59480652
3198	0.7986447707	87.59618685
3200	0.798848805	87.59756538
3202	0.7990439506	87.59894212
3204	0.7992354059	87.60031687
3206	0.7994230393	87.60168982
3208	0.7996053474	87.60306098
3210	0.7997839962	87.60443036
3212	0.7999561075	87.60579808
3214	0.8001220625	87.60716404
3216	0.8002855998	87.60852822
3218	0.8004438207	87.60989064
3220	0.8005951604	87.61125098
3222	0.8007412883	87.61260954
3224	0.8008822666	87.61396634
3226	0.801020056	87.61532138
3228	0.8011500815	87.61667351
3230	0.8012703041	87.61802371
3232	0.8013908055	87.61937217
3234	0.8015074581	87.62071888
3236	0.8016185492	87.62206395
3238	0.8017245004	87.62340732
3240	0.8018274958	87.62474895
3242	0.8019248141	87.62608886
3244	0.8020188753	87.62742691
3246	0.8021492585	87.63276319
3248	0.802394178	87.63409775
3250	0.8026311916	87.63543059
3252	0.8028627057	87.63676129
3254	0.8030858902	87.63808997
3256	0.8033023051	87.63941695
3258	0.8035165717	87.64074223
3260	0.8037235248	87.64206587
3262	0.8039265035	87.64338787
3264	0.8041191378	87.64470818
3266	0.8043129463	87.6460268
3268	0.8044985104	87.64734373
3270	0.8046810468	87.64865896
3272	0.8048549349	87.64997252
3274	0.8050272502	87.65128439
3276	0.8051916407	87.65259439
3278	0.8053465257	87.65390137
3280	0.8054945493	87.65520668
3282	0.8056393997	87.65651032
3284	0.8057813802	87.65781231
3286	0.8059152515	87.65911252
3288	0.8060473141	87.66041107
3290	0.8061718126	87.66170797
3292	0.8062947636	87.66300322
3294	0.8064105706	87.66429683
3296	0.8065242696	87.66558881
3298	0.8066320133	87.66687914
3300	0.8067367216	87.66816784
3302	0.8068366309	87.66945479
3304	0.8069314019	87.67073999
3306	0.8070219074	87.67202356
3308	0.8071127461	87.67330551
3310	0.8071950125	87.67458582
3312	0.8074337705	87.67986449
3314	0.8076652244	87.68114154
3316	0.8078951225	87.68241698
3318	0.8081166588	87.68369081
3320	0.8083328445	87.68496304
3322	0.808542581	87.68623367
3324	0.8087487013	87.6875027
3326	0.8089480762	87.68877013
3328	0.809138806	87.69003524
3330	0.8093220429	87.69129835
3332	0.8095006248	87.69255986
3334	0.8096755269	87.69381979
3336	0.8098404969	87.695078
3338	0.8100039518	87.69633433
3340	0.8101588063	87.69758909
3342	0.8103080324	87.69884228
3344	0.8104534597	87.70009389
3346	0.8105932065	87.70134404
3348	0.8107286924	87.70259262
3350	0.8108587767	87.70383965
3352	0.8109867242	87.70508511
3354	0.8111059223	87.70632886
3356	0.8112259315	87.70757095
3358	0.8113385703	87.70881149
3360	0.8114437158	87.71005047
3362	0.8115481652	87.71128788
3364	0.8116480149	87.71252365
3366	0.811742399	87.71375788
3368	0.8118334576	87.71499057
3370	0.8119179307	87.71622172
3372	0.8120008231	87.71745144
3374	0.8120807461	87.71867966
3376	0.8122695664	87.72390635
3378	0.8124989735	87.72513151
3380	0.8127231342	87.72635474
3382	0.8129385397	87.72757562
3384	0.8131480955	87.72879498
3386	0.813353561	87.73001282
3388	0.8135501653	87.73122916
3390	0.813739641	87.73244314
3392	0.8139197392	87.73365548
3394	0.8140957403	87.73486632
3396	0.8142668654	87.73607566
3398	0.8144335607	87.73728354
3400	0.8145917767	87.73849
3402	0.8147462225	87.73969497
3404	0.8148981201	87.74089844
3406	0.8150431158	87.74210043
3408	0.8151825226	87.74330095
3410	0.8153186978	87.74449999
3412	0.8154503873	87.74569755
3414	0.815575913	87.74689363
3416	0.8156979793	87.74808829
3418	0.81581195	87.74928158
3420	0.8159276649	87.7504734
3422	0.8160352857	87.75166375
3424	0.8161381849	87.75285263
3426	0.8162401746	87.75404007
3428	0.8163345955	87.75522605
3430	0.8164275255	87.75641058
3432	0.81651228	87.75759365
3434	0.816594025	87.75877512
3436	0.8166653562	87.75995448
3438	0.8167365812	87.76113239
3440	0.8168570106	87.76630885
3442	0.8170828458	87.76748388
3444	0.8173015347	87.76865681
3446	0.8175096973	87.76982781
3448	0.8177124365	87.77099737
3450	0.8179069031	87.7721655
3452	0.8181008154	87.7733322
3454	0.8182852504	87.77449747
3456	0.818464547	87.7756613
3458	0.8186384698	87.77682372
3460	0.8188080843	87.77798471
3462	0.8189701938	87.77914432
3464	0.819129499	87.78030261
3466	0.8192821636	87.78145948
3468	0.8194307763	87.78261494
3470	0.8195726158	87.78376899
3472	0.8197081532	87.78492182
3474	0.8198407537	87.78607336
3476	0.8199667634	87.78722351
3478	0.8200910775	87.78837226
3480	0.8202066428	87.78951961
3482	0.8203225635	87.79066546
3484	0.8204311673	87.7918099
3486	0.8205348783	87.79295296
3488	0.8206339617	87.79409463
3490	0.8207291053	87.79523477
3492	0.8208144624	87.7963727
3494	0.8208978792	87.79750924
3496	0.8209752793	87.79864441
3498	0.8210467677	87.79977821
3500	0.8211134203	87.80091027
3502	0.8211754586	87.80204037
3504	0.8212316221	87.80316911
3506	0.8214395788	87.80829648
3508	0.8216530793	87.80942249
3510	0.8218612653	87.81054714
3512	0.8220614766	87.81167044
3514	0.8222555726	87.81279238
3516	0.8224490755	87.81391297
3518	0.8226293162	87.81503221
3520	0.8228081836	87.81615019
3522	0.8229805086	87.81726685
3524	0.8231469312	87.81838217
3526	0.8233095328	87.81949616
3528	0.8234643716	87.8206088
3530	0.8236135915	87.82172016
3532	0.8237603216	87.82283018
3534	0.8238996524	87.82393888
3536	0.8240339455	87.82504625
3538	0.8241644523	87.8261523
3540	0.8242901669	87.82725712
3542	0.8244120995	87.82836063
3544	0.8245267842	87.82946281
3546	0.8246365223	87.83056368
3548	0.8247408312	87.83166302
3550	0.8248351907	87.83276009
3552	0.8249236878	87.83385584
3554	0.8250082857	87.83495029
3556	0.8250885343	87.83604343
3558	0.8251660729	87.8371351
3560	0.8252332285	87.83822498
3562	0.8252971787	87.83931355
3564	0.8253562229	87.84040083
3566	0.8254102203	87.84148682
3568	0.8254621664	87.84257148
3570	0.8255888012	87.84765479
3572	0.8258027755	87.84873681
3574	0.826008016	87.84981755
3576	0.8262107351	87.850897
3578	0.8264059095	87.85197525
3580	0.8265939081	87.85305239
3582	0.8267755329	87.85412826
3584	0.8269499776	87.85520284
3586	0.827121414	87.85627616
3588	0.8272850545	87.8573482
3590	0.8274439277	87.85841896
3592	0.8276004197	87.85948845
3594	0.8277446805	87.86055668
3596	0.827888357	87.86162365
3598	0.8280286169	87.86268939
3600	0.8281591258	87.86375396
3602	0.8282864683	87.86481727
3604	0.8284070879	87.86587933
3606	0.8285245604	87.86694014
3608	0.828634093	87.86799926
3610	0.8287333034	87.86905571
3612	0.8288285222	87.87011091
3614	0.8289185731	87.87116488
3616	0.8290049862	87.87221759
3618	0.8290871206	87.87326903
3620	0.829161773	87.874319
3622	0.8292313769	87.87536774
3624	0.8292991921	87.87641524
3626	0.8293586277	87.87746151
3628	0.8294155408	87.87850655
3630	0.8294692402	87.87955036
3632	0.8295154398	87.88059295
3634	0.8295612165	87.88163432
3636	0.8297627202	87.88667446
3638	0.8299718334	87.88771338
3640	0.8301714629	87.88875136
3642	0.8303658779	87.88978817
3644	0.8305514092	87.89082376
3646	0.8307352508	87.89185813
3648	0.8309094463	87.8928913
3650	0.831080266	87.8939232
3652	0.8312454057	87.89495387
3654	0.8314058378	87.89598333
3656	0.8315567331	87.89701159
3658	0.8317060502	87.89803866
3660	0.8318463007	87.8990644
3662	0.831982131	87.90008883
3664	0.8321117203	87.90111207
3666	0.8322359413	87.90213411
3668	0.8323539033	87.90315497
3670	0.8324670065	87.9041744
3672	0.8325689079	87.90519199
3674	0.8326656404	87.90620839
3676	0.8327592029	87.90722361
3678	0.8328483996	87.90823766
3680	0.8329302799	87.90925052
3682	0.8330092089	87.91026221
3684	0.8330815708	87.91127273
3686	0.8331483274	87.91228207
3688	0.8332133241	87.91329025
3690	0.8332724638	87.91429725
3692	0.8333260111	87.91530302
3694	0.833379593	87.9163076
3696	0.8334235908	87.91731101
3698	0.8334653747	87.91831327
3700	0.8335621564	87.92331436
3702	0.8337696178	87.92431402
3704	0.8339684975	87.92531205
3706	0.8341595893	87.92630893
3708	0.8343447186	87.92730465
3710	0.8345265043	87.92829923
3712	0.8346968649	87.92929266
3714	0.8348615431	87.93028494
3716	0.8350233338	87.93127608
3718	0.835177449	87.93226608
3720	0.8353279573	87.93325494
3722	0.8354720634	87.93424266
3724	0.8356068275	87.93522885
3726	0.8357339603	87.93621367
3728	0.835855659	87.93719736
3730	0.8359735892	87.93817993
3732	0.836086779	87.93916136
3734	0.8361921632	87.94014166
3736	0.8362923236	87.94112081
3738	0.8363884277	87.94209883
3740	0.8364787401	87.94307574
3742	0.8365628369	87.94405152
3744	0.8366413496	87.94502619
3746	0.8367162279	87.94599973
3748	0.8367862186	87.94697215
3750	0.8368544358	87.94794346
3752	0.836914996	87.94891366
3754	0.8369695194	87.94988275
3756	0.8370205327	87.9508507
3758	0.8370674747	87.95181743
3760	0.8371088104	87.95278306
3762	0.8371456273	87.95374759
3764	0.8371793281	87.95471102
3766	0.8373198024	87.95967336
3768	0.8375185735	87.96063447
3770	0.8377140901	87.96159445
3772	0.8379039909	87.96255333
3774	0.8380842133	87.96351113
3776	0.8382576985	87.96446783
3778	0.8384268841	87.96542338
3780	0.8385890867	87.96637759
3782	0.8387439811	87.96733072
3784	0.8388924685	87.96828276
3786	0.8390387262	87.96923372
3788	0.8391764589	87.9701836
3790	0.8393035293	87.97113175
3792	0.8394256614	87.97207843
3794	0.8395415842	87.97302403
3796	0.8396547324	87.97396857
3798	0.8397621311	87.97491203
3800	0.839860011	87.97585442
3802	0.8399570472	87.9767957
3804	0.8400459878	87.97773591
3806	0.8401275439	87.97867506
3808	0.8402095773	87.97961315
3810	0.8402836142	87.98055018
3812	0.8403523742	87.98148615
3814	0.8404168214	87.98242107
3816	0.8404771422	87.98335495
3818	0.8405313377	87.98428776
3820	0.8405837773	87.98521953
3822	0.8406287534	87.98615024
3824	0.8406686948	87.98708005
3826	0.8407065824	87.98800889
3828	0.8407376893	87.98893668
3830	0.8407670509	87.98986342
3832	0.8409500779	87.99478912
3834	0.841148709	87.99571378
3836	0.8413395791	87.9966374
3838	0.8415257887	87.99755998
3840	0.8417061744	87.99848153
3842	0.8418802479	87.99940204
3844	0.8420441034	88.00032152
3846	0.842203334	88.00123976
3848	0.8423540636	88.0021562
3850	0.8424946119	88.00307161
3852	0.8426313792	88.00398599
3854	0.8427611697	88.00489935
3856	0.8428863626	88.00581169
3858	0.8430021683	88.00672273
3860	0.8431111791	88.00763238
3862	0.843213067	88.008541
3864	0.8433108588	88.00944862
3866	0.8434055343	88.01035521
3868	0.8434920606	88.0112608
3870	0.8435728799	88.01216537
3872	0.8436496663	88.01306894
3874	0.8437213394	88.01397149
3876	0.8437909032	88.01487304
3878	0.8438508066	88.01577359
3880	0.8439104884	88.01667313
3882	0.8439604212	88.01757178
3884	0.8440083824	88.01846946
3886	0.8440520351	88.01936615
3888	0.8440880472	88.02026184
3890	0.8441229353	88.02115653
3892	0.844153389	88.02205023
3894	0.8441758558	88.02294301
3896	0.8442042007	88.02783481
3898	0.8444056544	88.02872562
3900	0.8445966481	88.02961544
3902	0.8447837083	88.03050427
3904	0.8449619662	88.03139212
3906	0.8451357289	88.03227842
3908	0.845300126	88.03316371
3910	0.8454588743	88.03404801
3912	0.8456118741	88.03493133
3914	0.8457559654	88.03581368
3916	0.8458969367	88.03669505
3918	0.8460262021	88.03757476
3920	0.846148576	88.03845348
3922	0.8462678768	88.03933123
3924	0.8463817036	88.04020801
3926	0.846485019	88.04108383
3928	0.8465864934	88.04195867
3930	0.8466839258	88.04283253
3932	0.846770507	88.04370542
3934	0.8468565773	88.04457735
3936	0.8469358721	88.04544832
3938	0.847009076	88.04631833
3940	0.8470780011	88.04718738
3942	0.8471389778	88.04805538
3944	0.8471969024	88.04892242
3946	0.8472516233	88.04978851
3948	0.847297589	88.05065364
3950	0.8473415806	88.05151783
3952	0.8473806527	88.05238106
3954	0.847413335	88.05324317
3956	0.8474382521	88.05410431
3958	0.8474609868	88.0549645
3960	0.8474812115	88.05582375
3962	0.8475249694	88.06068206
3964	0.8477202106	88.06153942
3966	0.8479087287	88.0623956
3968	0.8480908835	88.06325076
3970	0.8482640579	88.06410499
3972	0.8484322835	88.06495828
3974	0.8485943778	88.06581064
3976	0.8487469094	88.06666206
3978	0.8488933954	88.0675121
3980	0.8490311968	88.06836091
3982	0.849161076	88.06920879
3984	0.849288094	88.07005575
3986	0.8494056236	88.07090178
3988	0.8495167355	88.07174689
3990	0.8496257961	88.07259103
3992	0.8497250072	88.07343421
3994	0.849819882	88.07427647
3996	0.8499078804	88.07511781
3998	0.84999129	88.07595823
4000	0.8500713035	88.07679774
4002	0.8501443628	88.07763633
4004	0.850211814	88.07847399
4006	0.8502710155	88.07931073
4008	0.8503297402	88.08014657
4010	0.8503793325	88.08098149
4012	0.8504291069	88.08181551
4014	0.8504699724	88.08264863
4016	0.8505076149	88.08348055
4018	0.8505359567	88.08431155
4020	0.8505605992	88.08514165
4022	0.8505841195	88.08597085
4024	0.8505985045	88.08679915
4026	0.8506111992	88.08762655
4028	0.8506488935	88.09245296
4030	0.8508395399	88.09327841
4032	0.8510243695	88.09410297
4034	0.8512005729	88.09492664
4036	0.8513688282	88.09574942
4038	0.8515342505	88.09657131
4040	0.851689576	88.0973922
