,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,502,2,500000.0,1.17662360156545,,22265.7,7.407619999999999,,502.0,0.045191174950650746,0.01865505902639101,0.01822564331336058,11.14049094934279,82.51451261252144,
1,1,0.05,504,2,500000.0,1.17747901516844,,22145.9,7.392619999999998,,504.0,0.0468007505053265,0.018677662603626462,0.018516341880708848,10.81538487258205,79.956928537921,
2,2,0.05,506,2,500000.0,1.17837189466193,,22175.1,7.3935,,506.0,0.04750490468310886,0.017946478786124462,0.018490068301983336,10.674049502716404,78.93817291813505,
3,3,0.05,508,2,500000.0,1.1791362468331,,22161.4,7.3766,,508.0,0.046337204706117054,0.018286983570014088,0.018410985687166447,10.9918016264094,81.09563109350982,
4,4,0.05,510,2,500000.0,1.18000708146274,,22185.3,7.40026,,510.0,0.04762929550018384,0.01800568789206288,0.01842481876473405,10.74147832537282,79.48125048187813,
5,5,0.05,512,2,500000.0,1.18089388467086,,22267.3,7.425460000000002,,512.0,0.04646200453542519,0.018343788312495647,0.0185591994714484,11.041272176682371,81.98193328629608,
6,6,0.05,514,2,500000.0,1.18169303123046,,22194.7,7.388299999999998,,514.0,0.0459948908226238,0.01817462732703339,0.01858162855566302,11.203712986463136,82.79043512826041,
7,7,0.05,516,2,500000.0,1.18256256858225,,22283.9,7.4275,,516.0,0.04811563963305616,0.018649581917383303,0.018468279182127414,10.762603066447472,79.93491730011736,
8,8,0.05,518,2,500000.0,1.18333929872482,,22219.9,7.42934,,518.0,0.04661419938461222,0.01838788639880172,0.018493585964937567,11.16380142596922,82.94881754461774,
9,9,0.05,520,2,500000.0,1.18413280440169,,22213.9,7.411419999999999,,520.0,0.046478442374348096,0.01854622767852116,0.01878232828398089,11.20667509144472,83.06223285211436,
10,10,0.05,522,2,500000.0,1.184814908884,,22297.1,7.42454,,522.0,0.04812935712179752,0.01848306306110917,0.018563704429977877,10.861065498714764,80.63618400607484,
