,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,502,2,500000.0,1.17662360156545,,2226.57,0.7407619999999998,,50.2,0.004519117495065074,0.0018655059026391008,0.001822564331336058,1.1140490949342792,8.251451261252145,
1,1,0.05,504,2,500000.0,1.17747901516844,,2214.59,0.7392619999999999,,50.4,0.004680075050532651,0.0018677662603626465,0.0018516341880708848,1.081538487258205,7.995692853792103,
2,2,0.05,506,2,500000.0,1.17837189466193,,2217.51,0.73935,,50.6,0.004750490468310886,0.0017946478786124464,0.0018490068301983333,1.0674049502716403,7.893817291813505,
3,3,0.05,508,2,500000.0,1.1791362468331,,2216.1400000000003,0.7376599999999999,,50.8,0.004633720470611706,0.0018286983570014088,0.0018410985687166447,1.09918016264094,8.109563109350983,
4,4,0.05,510,2,500000.0,1.18000708146274,,2218.53,0.740026,,51.0,0.004762929550018384,0.0018005687892062882,0.0018424818764734051,1.074147832537282,7.948125048187815,
5,5,0.05,512,2,500000.0,1.18089388467086,,2226.73,0.7425460000000002,,51.2,0.004646200453542519,0.0018343788312495648,0.00185591994714484,1.1041272176682373,8.198193328629609,
6,6,0.05,514,2,500000.0,1.18169303123046,,2219.47,0.7388299999999999,,51.4,0.00459948908226238,0.0018174627327033387,0.0018581628555663025,1.1203712986463137,8.279043512826041,
7,7,0.05,516,2,500000.0,1.18256256858225,,2228.3900000000003,0.74275,,51.6,0.004811563963305616,0.0018649581917383304,0.0018468279182127416,1.0762603066447471,7.993491730011736,
8,8,0.05,518,2,500000.0,1.18333929872482,,2221.99,0.7429340000000002,,51.8,0.004661419938461222,0.001838788639880172,0.001849358596493757,1.116380142596922,8.294881754461775,
9,9,0.05,520,2,500000.0,1.18413280440169,,2221.3900000000003,0.7411419999999999,,52.0,0.00464784423743481,0.001854622767852116,0.0018782328283980887,1.120667509144472,8.306223285211436,
10,10,0.05,522,2,500000.0,1.184814908884,,2229.71,0.742454,,52.2,0.004812935712179752,0.0018483063061109173,0.0018563704429977875,1.0861065498714764,8.063618400607487,
11,11,0.05,524,2,500000.0,1.18564428721044,,2233.83,0.744838,,52.4,0.004827595580126172,0.001851517421198296,0.0018537350962454333,1.090330624815598,8.122135455236165,
12,12,0.05,526,2,500000.0,1.18623535979449,,2231.77,0.7443139999999998,,52.6,0.004890448307523911,0.0018349650732255827,0.0018576000459999491,1.0811330414068665,8.04723515670386,
13,13,0.05,528,2,500000.0,1.18691311580508,,2235.92,0.745032,,52.8,0.0050011510493641245,0.001860190682572912,0.0018519494112760003,1.0583102241916915,7.88642637125552,
14,14,0.05,530,2,500000.0,1.18740617352132,,2236.98,0.7475319999999999,,53.0,0.004910873158703453,0.0018276170428524353,0.0018424657897822224,1.0811216108796111,8.080774925388269,
15,15,0.05,532,2,500000.0,1.18810554884438,,2246.09,0.7476579999999998,,53.2,0.004900987445695363,0.0018864562840683232,0.0018507771972362248,1.089462129734263,8.145192961445648,
16,16,0.05,534,2,500000.0,1.18943277689967,,2230.76,0.7446319999999998,,53.4,0.004748683828061076,0.0018004364990748347,0.0018465870265548404,1.1266324474822507,8.38873687713657,
17,17,0.05,536,2,500000.0,1.19165789569026,,2228.42,0.7434520000000001,,53.6,0.004813098688715625,0.001835855126810904,0.0018514129004325503,1.1161891320064508,8.299022087128858,
18,18,0.05,538,2,500000.0,1.1933953170949,,2229.24,0.74496,,53.8,0.004827517230842205,0.001886413970302792,0.0018711643002330648,1.1170875965468718,8.323176094848186,
19,19,0.05,540,2,500000.0,1.19462031821519,,2230.19,0.7435660000000002,,54.0,0.0048452452845754125,0.0019097925766339968,0.0018767111547728875,1.1201201852264275,8.326857928107588,
20,20,0.05,542,2,500000.0,1.19557065892945,,2231.54,0.7428199999999998,,54.2,0.004924582826022287,0.001870531262872264,0.0018531716495803372,1.1050123981278528,8.208501720082419,
21,21,0.05,544,2,500000.0,1.19668353378915,,2234.47,0.744974,,54.4,0.004942182656917567,0.0018679400544409713,0.001854073397510488,1.104775824359009,8.230254457801667,
22,22,0.05,546,2,500000.0,1.19757869607337,,2233.93,0.745754,,54.6,0.0048355492406415125,0.0019025514174654647,0.0018642803707158513,1.1315246689293392,8.438000336529782,
23,23,0.05,548,2,500000.0,1.19860065465315,,2236.52,0.744256,,54.8,0.004908079693099125,0.00186259794513998,0.0018482242378698728,1.1196565288929492,8.33319513814107,
24,24,0.05,550,2,500000.0,1.19963845879841,,2233.23,0.742758,,55.0,0.004914076056678596,0.0018603538805136387,0.001825927205579982,1.1198205087293187,8.31781399614352,
25,25,0.05,552,2,500000.0,1.20065872263705,,2228.56,0.7435359999999999,,55.2,0.004926655013055096,0.001872932642194562,0.0018219887131684656,1.1245032728478448,8.361003435895537,
26,26,0.05,554,2,500000.0,1.20181115118366,,2229.23,0.7423659999999999,,55.4,0.005143960844425237,0.001898961731477542,0.001854154937691444,1.081420463661247,8.029036166514798,
27,27,0.05,556,2,500000.0,1.20295231364558,,2229.5,0.7425319999999999,,55.6,0.004865147306319386,0.0018773882406300088,0.0018455348259855404,1.1461261754751266,8.511918541625814,
