,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,502,2,500000.0,1.17662360156545,,32493.0,6.498600000000001,,502.0,0.07125512413335855,0.01459553275034096,0.008940188999166132,7.045107367443142,45.78333473806601,
1,1,0.05,504,2,500000.0,1.17747901516844,,32575.0,6.515,,504.0,0.06966028288962889,0.01541568732446016,0.008549297799758401,7.23511273703191,47.136759481762894,
2,2,0.05,506,2,500000.0,1.17837189466193,,32693.0,6.5386,,506.0,0.0662242696512294,0.014466695709319837,0.008786694995083147,7.640703365470887,49.95950302546794,
3,3,0.05,508,2,500000.0,1.1791362468331,,32458.0,6.4916,,508.0,0.07459915918883551,0.01597288055911272,0.008499555270977234,6.809728226481499,44.2060317550273,
4,4,0.05,510,2,500000.0,1.18000708146274,,32472.0,6.494400000000001,,510.0,0.07200784078236211,0.01584055712649469,0.008958504642466102,7.082562044061755,45.99699093895467,
5,5,0.05,512,2,500000.0,1.18089388467086,,32831.0,6.5662,,512.0,0.07934938209871235,0.01220760128936314,0.008752658681183398,6.452476206595547,42.368249267747686,
6,6,0.05,514,2,500000.0,1.18169303123046,,32581.0,6.5162,,514.0,0.07248957102478924,0.013807264845024515,0.008584658578223998,7.090675151384569,46.20425742145213,
7,7,0.05,516,2,500000.0,1.18256256858225,,32453.0,6.490600000000001,,516.0,0.07091992994298835,0.013833131768357744,0.008507013301694467,7.275810909779606,47.224378291015526,
8,8,0.05,518,2,500000.0,1.18333929872482,,32636.0,6.5272,,518.0,0.0771956184244118,0.015607840025570292,0.008767560262400076,6.71022540621543,43.79898327144935,
9,9,0.05,520,2,500000.0,1.18413280440169,,32715.0,6.543,,520.0,0.06788482186595957,0.015328403252569624,0.00875215614855479,7.660033358071619,50.119598261862606,
10,10,0.05,522,2,500000.0,1.184814908884,,32513.0,6.5026,,522.0,0.07757402430479486,0.014794089393553651,0.009074453394046418,6.729056596948201,43.75636342731537,
11,11,0.05,524,2,500000.0,1.18564428721044,,32812.0,6.5624,,524.0,0.07697084990797974,0.01415169674103536,0.008479572092730543,6.8077720413176275,44.6753232439428,
12,12,0.05,526,2,500000.0,1.18623535979449,,32581.0,6.5162,,526.0,0.06915998698195835,0.01558770316295808,0.008489913209786218,7.605553773993866,49.55930950209883,
13,13,0.05,528,2,500000.0,1.18691311580508,,32891.0,6.578199999999999,,528.0,0.0827593229538479,0.01335169725649447,0.009071081359218532,6.3799458617423435,41.96855986771347,
14,14,0.05,530,2,500000.0,1.18740617352132,,32810.0,6.561999999999999,,530.0,0.06997734663582378,0.015038447186983408,0.009074200499387782,7.573879626477221,49.69979810894352,
15,15,0.05,532,2,500000.0,1.18810554884438,,32928.0,6.5856,,532.0,0.07897549813469595,0.015556468518335071,0.008795133224428089,6.7362664695403645,44.36235646180502,
