# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	5.000000000000000000e+01	4.998161598416998863e-02	1.977930319310656215e-01	9.619382372030989281e-02	1.000367865131312595e+00	1.000367865131312755e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	6.000000000000000000e+01	5.613572023165021296e-02	1.951939465020799125e-01	8.581273549059767469e-02	1.094562830851978807e+00	1.094562830851978958e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	7.000000000000000000e+01	6.991697177909088345e-02	1.910468976006295672e-01	8.030340709187491766e-02	1.001190565984952929e+00	1.001190565984952769e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	8.000000000000000000e+01	7.995814103687451380e-02	1.957333871078959509e-01	7.542739340851944974e-02	1.000523702070826859e+00	1.000523702070827028e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	9.000000000000000000e+01	8.990776876442510557e-02	1.892823755934651409e-01	7.114747998590245648e-02	1.001028046529769844e+00	1.001028046529769853e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.000000000000000000e+02	9.990777519918481175e-02	1.883463507233496814e-01	6.859977702880637462e-02	1.000925177137981681e+00	1.000925177137981876e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.100000000000000000e+02	1.099563313237155171e-01	1.864594366971818185e-01	6.597337598724968555e-02	1.000397210205659970e+00	1.000397210205660201e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.200000000000000000e+02	1.199136321779604997e-01	1.857569358675209004e-01	6.355120916154850808e-02	1.000720790013206241e+00	1.000720790013206170e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.300000000000000000e+02	1.299654418667785249e-01	1.849313877206637535e-01	6.297548247442119607e-02	1.000265933962178888e+00	1.000265933962178764e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.400000000000000000e+02	1.398305198118237058e-01	1.849230529659981470e-01	5.936719308594264749e-02	1.001216467627401574e+00	1.001216467627401698e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.500000000000000000e+02	1.498917433151632506e-01	1.863933482736445935e-01	5.825646763206078493e-02	1.000722503593024060e+00	1.000722503593023873e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.600000000000000000e+02	1.599483613957715933e-01	1.823349186494616914e-01	5.656102771164552012e-02	1.000322872873744551e+00	1.000322872873744586e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.700000000000000000e+02	1.699198377512970981e-01	1.849700861157999310e-01	5.517727361948274872e-02	1.000471830251352889e+00	1.000471830251352969e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.800000000000000000e+02	1.798736376190674946e-01	1.821150197076900068e-01	5.391947291253170599e-02	1.000702677149828856e+00	1.000702677149828759e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	1.900000000000000000e+02	1.897172198466819393e-01	1.816579940846680397e-01	5.241426337504644095e-02	1.001491725134027622e+00	1.001491725134027604e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.000000000000000000e+02	1.999250102533323969e-01	1.826174305697828848e-01	5.175187672817423840e-02	1.000375227938421929e+00	1.000375227938421858e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.100000000000000000e+02	2.099482835938147329e-01	1.843057899316895565e-01	5.083074061924874876e-02	1.000246355298321399e+00	1.000246355298321248e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.200000000000000000e+02	2.198714401146616981e-01	1.820800210140613995e-01	5.036318456303512381e-02	1.000585072036737966e+00	1.000585072036737984e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.300000000000000000e+02	2.152435043798779923e-01	1.813362407107903529e-01	4.903573337273534061e-02	1.094299155183098726e+00	1.094299155183098975e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.400000000000000000e+02	2.398147825203409411e-01	1.830314025205613260e-01	4.839427883811532605e-02	1.000772827724703884e+00	1.000772827724703831e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.500000000000000000e+02	2.339037173167218264e-01	1.816769819937384400e-01	4.752908615417359567e-02	1.094555255122208637e+00	1.094555255122208735e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.600000000000000000e+02	2.598706691090001408e-01	1.866486442027237014e-01	4.736917160501903645e-02	1.000497964508530346e+00	1.000497964508530089e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.700000000000000000e+02	2.696643314260995794e-01	1.862652827483083084e-01	4.644876647251916513e-02	1.001247931106607370e+00	1.001247931106607467e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.800000000000000000e+02	2.799751973012689632e-01	1.811115589437706508e-01	4.586137801975197908e-02	1.000088589984337473e+00	1.000088589984337517e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	2.900000000000000000e+02	2.713128942976938407e-01	1.789181208156758740e-01	4.555420067983522586e-02	1.094793672199326995e+00	1.094793672199326977e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	3.000000000000000000e+02	2.999377715098262565e-01	1.810489991510557672e-01	4.413464845435201289e-02	1.000207474771499072e+00	1.000207474771498823e+02	nan
nan	5.000000000000000000e+05	1.000000000000000000e+02	nan	3.100000000000000000e+02	3.099213918098712162e-01	1.794835603280431902e-01	4.441638868232261617e-02	1.000253652919930847e+00	1.000253652919930829e+02	nan
