,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,50,2.25,1,500000.0,,500000.0,100.0,,50.0,0.04998161598416999,0.1977930319310656,0.09619382372030989,1.0003678651313124,100.03678651313128,
1,1,0.05,60,2.25,1,500000.0,,500000.0,100.0,,60.0,0.056135720231650206,0.1951939465020799,0.08581273549059766,1.0945628308519788,109.45628308519788,
2,2,0.05,70,2.25,1,500000.0,,500000.0,100.0,,70.0,0.06991697177909088,0.1910468976006296,0.08030340709187492,1.0011905659849527,100.11905659849528,
3,3,0.05,80,2.25,1,500000.0,,500000.0,100.0,,80.0,0.07995814103687451,0.19573338710789595,0.07542739340851945,1.0005237020708269,100.0523702070827,
4,4,0.05,90,2.25,1,500000.0,,500000.0,100.0,,90.0,0.0899077687644251,0.18928237559346517,0.07114747998590246,1.0010280465297698,100.10280465297699,
5,5,0.05,100,2.25,1,500000.0,,500000.0,100.0,,100.0,0.0999077751991848,0.18834635072334968,0.06859977702880637,1.0009251771379817,100.09251771379817,
6,6,0.05,110,2.25,1,500000.0,,500000.0,100.0,,110.0,0.10995633132371552,0.1864594366971818,0.06597337598724969,1.00039721020566,100.03972102056602,
7,7,0.05,120,2.25,1,500000.0,,500000.0,100.0,,120.0,0.11991363217796049,0.18575693586752087,0.06355120916154851,1.0007207900132062,100.0720790013206,
8,8,0.05,130,2.25,1,500000.0,,500000.0,100.0,,130.0,0.12996544186677852,0.18493138772066373,0.0629754824744212,1.0002659339621789,100.02659339621788,
9,9,0.05,140,2.25,1,500000.0,,500000.0,100.0,,140.0,0.1398305198118237,0.18492305296599812,0.05936719308594265,1.0012164676274016,100.12164676274016,
10,10,0.05,150,2.25,1,500000.0,,500000.0,100.0,,150.0,0.14989174331516325,0.18639334827364457,0.058256467632060785,1.000722503593024,100.07225035930237,
11,11,0.05,160,2.25,1,500000.0,,500000.0,100.0,,160.0,0.1599483613957716,0.1823349186494617,0.05656102771164552,1.0003228728737443,100.03228728737444,
12,12,0.05,170,2.25,1,500000.0,,500000.0,100.0,,170.0,0.16991983775129707,0.18497008611579996,0.05517727361948274,1.000471830251353,100.04718302513528,
13,13,0.05,180,2.25,1,500000.0,,500000.0,100.0,,180.0,0.17987363761906747,0.18211501970769,0.053919472912531706,1.0007026771498289,100.07026771498288,
14,14,0.05,190,2.25,1,500000.0,,500000.0,100.0,,190.0,0.18971721984668197,0.18165799408466804,0.05241426337504644,1.0014917251340276,100.14917251340276,
15,15,0.05,200,2.25,1,500000.0,,500000.0,100.0,,200.0,0.1999250102533324,0.18261743056978288,0.05175187672817424,1.000375227938422,100.03752279384219,
16,16,0.05,210,2.25,1,500000.0,,500000.0,100.0,,210.0,0.20994828359381476,0.18430578993168956,0.05083074061924874,1.0002463552983212,100.02463552983212,
17,17,0.05,220,2.25,1,500000.0,,500000.0,100.0,,220.0,0.21987144011466167,0.18208002101406137,0.05036318456303512,1.000585072036738,100.0585072036738,
18,18,0.05,230,2.25,1,500000.0,,500000.0,100.0,,230.0,0.215243504379878,0.18133624071079035,0.04903573337273534,1.0942991551830987,109.42991551830988,
19,19,0.05,240,2.25,1,500000.0,,500000.0,100.0,,240.0,0.2398147825203409,0.18303140252056127,0.048394278838115326,1.0007728277247039,100.07728277247038,
20,20,0.05,250,2.25,1,500000.0,,500000.0,100.0,,250.0,0.23390371731672183,0.18167698199373844,0.0475290861541736,1.0945552551222086,109.45552551222087,
21,21,0.05,260,2.25,1,500000.0,,500000.0,100.0,,260.0,0.25987066910900014,0.18664864420272367,0.04736917160501904,1.0004979645085303,100.049796450853,
22,22,0.05,270,2.25,1,500000.0,,500000.0,100.0,,270.0,0.2696643314260996,0.1862652827483083,0.046448766472519165,1.0012479311066071,100.12479311066075,
23,23,0.05,280,2.25,1,500000.0,,500000.0,100.0,,280.0,0.27997519730126896,0.18111155894377065,0.04586137801975198,1.0000885899843375,100.00885899843377,
24,24,0.05,290,2.25,1,500000.0,,500000.0,100.0,,290.0,0.27131289429769384,0.17891812081567587,0.045554200679835226,1.0947936721993268,109.47936721993268,
25,25,0.05,300,2.25,1,500000.0,,500000.0,100.0,,300.0,0.29993777150982626,0.18104899915105577,0.044134648454352006,1.000207474771499,100.02074747714988,
26,26,0.05,310,2.25,1,500000.0,,500000.0,100.0,,310.0,0.3099213918098712,0.1794835603280432,0.044416388682322616,1.0002536529199308,100.02536529199308,
27,27,0.05,320,2.25,1,500000.0,,500000.0,100.0,,320.0,0.31989037875661097,0.1805251893892072,0.043578407049080205,1.00034284051406,100.034284051406,
28,28,0.05,330,2.25,1,500000.0,,500000.0,100.0,,330.0,0.3298247815367176,0.18019024899057795,0.04308711297126135,1.0005313930797783,100.05313930797784,
29,29,0.05,340,2.25,1,500000.0,,500000.0,100.0,,340.0,0.3393992886155047,0.18077915776182948,0.042448020083668526,1.001771782180145,100.17717821801452,
30,30,0.05,350,2.25,1,500000.0,,500000.0,100.0,,350.0,0.3497008266102057,0.1839988410650928,0.04339968120672544,1.0008560238420112,100.08560238420112,
31,31,0.05,360,2.25,1,500000.0,,500000.0,100.0,,360.0,0.3136553331493492,0.1798829515946443,0.041907088639707823,1.1890366321977832,118.9036632197783,
32,32,0.05,370,2.25,1,500000.0,,500000.0,100.0,,370.0,0.34611712179701687,0.18111644542420527,0.04147252249666798,1.0946917445462359,109.46917445462358,
33,33,0.05,380,2.25,1,500000.0,,500000.0,100.0,,380.0,0.3798937914461476,0.17823606323402408,0.04153841760637477,1.0002796780990169,100.02796780990168,
34,34,0.05,390,2.25,1,500000.0,,500000.0,100.0,,390.0,0.38973521447807113,0.17890097969601526,0.04101539624736772,1.0006797338829172,100.0679733882917,
35,35,0.05,400,2.25,1,500000.0,,500000.0,100.0,,400.0,0.39986775853664086,0.18070940858880263,0.04062646092942936,1.0003307224164135,100.03307224164136,
36,36,0.05,410,2.25,1,500000.0,,500000.0,100.0,,410.0,0.38340334156545425,0.17959514817072095,0.04044022355748676,1.0952339347390467,109.52339347390468,
37,37,0.05,420,2.25,1,500000.0,,500000.0,100.0,,420.0,0.4198133117204748,0.18013712738050336,0.040433639196157375,1.0004448743086412,100.04448743086412,
38,38,0.05,430,2.25,1,500000.0,,500000.0,100.0,,430.0,0.4297907559649616,0.18067027968013252,0.039942185402174125,1.0004869770832283,100.04869770832283,
39,39,0.05,440,2.25,1,500000.0,,500000.0,100.0,,440.0,0.41178563866399515,0.1796195924874375,0.03946647354741869,1.094160156964942,109.4160156964942,
40,40,0.05,450,2.25,1,500000.0,,500000.0,100.0,,450.0,0.4209289070084344,0.1802011785889867,0.03958074659776394,1.095054558083342,109.5054558083342,
