,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,50,2.25,1,500000.0,,6.840000000000001,0.0013679999999999999,,10.0,0.0006651240544119025,0.0030800081515985566,0.0015236410766123504,3.035576105788293,0.020659243622272266,
1,1,0.05,60,2.25,1,500000.0,,11.68,0.002336,,12.0,0.0009062204150085989,0.003747598519650218,0.001430912197024418,2.6649378380366047,0.03093896315113836,
2,2,0.05,70,2.25,1,500000.0,,21.0,0.0042,,14.0,0.001066628811120636,0.003007505088041353,0.0014812387877772332,2.6650735735659214,0.05614740272451836,
3,3,0.05,80,2.25,1,500000.0,,28.48,0.005696,,16.0,0.0009379467680565768,0.0031728362789748806,0.0014256447188011711,3.6188576290763534,0.10233413422043242,
4,4,0.05,90,2.25,1,500000.0,,40.6,0.008119999999999999,,18.0,0.0007374074576210886,0.0029595338026507144,0.0014543849100125792,6.289160160522541,0.2524999013006915,
5,5,0.05,100,2.25,1,500000.0,,56.760000000000005,0.011352,,20.0,0.0013278978269323715,0.0026866103433848577,0.0015681499793787008,3.032812544275619,0.17155019850292638,
6,6,0.05,110,2.25,1,500000.0,,72.56,0.014512,,22.0,0.0013858081844063009,0.0025672485777164886,0.001542215314779124,3.6036559982822816,0.26106879399448674,
7,7,0.05,120,2.25,1,500000.0,,89.84,0.017968,,24.0,0.001657906162851077,0.003074872684588769,0.001636993514645876,2.949499203686526,0.26452307811015374,
8,8,0.05,130,2.25,1,500000.0,,107.92,0.021584,,26.0,0.0019061738192897337,0.002667447132774398,0.001604787369320544,2.773146608843044,0.2995554732142085,
9,9,0.05,140,2.25,1,500000.0,,121.12,0.024224,,28.0,0.001977476920136496,0.0027397049699878087,0.0016702962839683986,2.9203012725422353,0.3537087098094414,
10,10,0.05,150,2.25,1,500000.0,,126.12,0.025224,,30.0,0.0020394188901309463,0.0026969373824774446,0.0014936834417398476,2.9687403112183075,0.37388398516600657,
11,11,0.05,160,2.25,1,500000.0,,120.47999999999998,0.024096,,32.0,0.0022802082392081495,0.002852067668669379,0.001739052741761218,2.8383587171102342,0.34143334400022113,
12,12,0.05,170,2.25,1,500000.0,,111.52,0.022304,,34.0,0.002418927011503911,0.002743807755851512,0.0014881668215821495,2.942348412900663,0.3277197628807836,
13,13,0.05,180,2.25,1,500000.0,,84.56,0.016912000000000003,,36.0,0.0024738968983911034,0.0027605797917130185,0.001712908264120644,2.996814861651823,0.2544041517014212,
14,14,0.05,190,2.25,1,500000.0,,35.92,0.007183999999999999,,38.0,0.0021563330148933343,0.002557743396132043,0.001398839732918359,3.5783651785477053,0.12829388060192543,
15,15,0.05,200,2.25,1,500000.0,,42.08,0.008415999999999998,,40.0,0.0031207478957310285,0.0025440103466439156,0.001612518175400446,2.7742166876070047,0.11573823008381456,
16,16,0.05,210,2.25,1,500000.0,,38.16,0.007632000000000002,,42.0,0.0028347491006036306,0.002288157205829848,0.0013763175767389799,3.165192313922822,0.12156511153933332,
17,17,0.05,220,2.25,1,500000.0,,36.72,0.007344,,44.0,0.0033338296424949474,0.0030286198969273156,0.0013956879072365663,2.8680557511680265,0.10570274053993178,
18,18,0.05,230,2.25,1,500000.0,,42.0,0.008399999999999998,,46.0,0.0033734883560384782,0.0026013981313201115,0.0016121538244653908,2.831789153595325,0.11879315882707872,
19,19,0.05,240,2.25,1,500000.0,,45.2,0.00904,,48.0,0.00355839313668298,0.002631512037949037,0.0013495075791521076,2.7636314057150724,0.12469961362738276,
20,20,0.05,250,2.25,1,500000.0,,47.84,0.009567999999999998,,50.0,0.00351113001541421,0.0025916806542901592,0.0016096589379897296,2.942232334743631,0.14086697790750471,
21,21,0.05,260,2.25,1,500000.0,,50.88,0.010176,,52.0,0.004319674139810559,0.0027500292231697255,0.0014900970396659963,2.443627122836842,0.12513852500261807,
22,22,0.05,270,2.25,1,500000.0,,59.760000000000005,0.011952,,54.0,0.0039729100005524735,0.0031845147314678345,0.0014772933115869884,2.770143412664175,0.1652759665681392,
23,23,0.05,280,2.25,1,500000.0,,62.720000000000006,0.012544,,56.0,0.004528182061796997,0.0027506443912679833,0.0015571724137119084,2.5336677141570823,0.158950420751299,
24,24,0.05,290,2.25,1,500000.0,,65.52000000000001,0.013104,,58.0,0.004541604925227601,0.0025419584373536992,0.001629942182924531,2.629704382345772,0.17367173570148756,
25,25,0.05,300,2.25,1,500000.0,,66.56,0.013312,,60.0,0.004633357114987575,0.0022389936989771135,0.0015231587510259371,2.8113085140661687,0.1878926869121452,
26,26,0.05,310,2.25,1,500000.0,,70.96000000000001,0.014192,,62.0,0.0049716948007426254,0.002707796456128293,0.001588237080193853,2.667396399508536,0.18843491635810647,
27,27,0.05,320,2.25,1,500000.0,,79.72,0.015943999999999996,,64.0,0.0050917968812427715,0.003014581771779252,0.0015889809983218727,2.578551295875491,0.20656185042920633,
28,28,0.05,330,2.25,1,500000.0,,88.67999999999998,0.017736,,66.0,0.006079108117792202,0.0028137833999695204,0.0015144815409063892,2.211230074184804,0.1959899443046412,
29,29,0.05,340,2.25,1,500000.0,,95.16,0.019032,,68.0,0.006201428094009316,0.002963970667628239,0.001500098944252164,2.2685686309487534,0.21438320124710633,
30,30,0.05,350,2.25,1,500000.0,,97.84,0.019568,,70.0,0.0061005450384323005,0.0027948372478337974,0.0016342498924202455,2.308313263858712,0.22615592012093896,
31,31,0.05,360,2.25,1,500000.0,,105.44,0.021088,,72.0,0.006197241967076934,0.002655081702668766,0.001460891038350127,2.3457613237210104,0.24721389943051103,
32,32,0.05,370,2.25,1,500000.0,,119.12,0.023824,,74.0,0.0067759102998638816,0.00286580981168322,0.0015724271755767007,2.2035867970249985,0.2622256324730687,
33,33,0.05,380,2.25,1,500000.0,,122.8,0.02456,,76.0,0.006381172682822581,0.0025925323535794698,0.0014994723741758253,2.4241763503751947,0.2984868387669307,
34,34,0.05,390,2.25,1,500000.0,,130.0,0.025999999999999995,,78.0,0.006473439067924573,0.002651105154736862,0.001571673257411487,2.4191606369640204,0.3148612394196778,
35,35,0.05,400,2.25,1,500000.0,,137.24,0.027448,,80.0,0.006584216398389344,0.0027778622748752366,0.0015673778170419595,2.460127288768204,0.3374122767198412,
36,36,0.05,410,2.25,1,500000.0,,147.04000000000002,0.029408,,82.0,0.008323719763054668,0.002662971175896733,0.00161502441416572,1.980627204419132,0.29150730092947574,
37,37,0.05,420,2.25,1,500000.0,,156.28,0.031256000000000006,,84.0,0.007859970437252742,0.0030341644346225088,0.00168789964109002,2.1425557234488126,0.33412136900186484,
38,38,0.05,430,2.25,1,500000.0,,165.28,0.033056,,86.0,0.008401470055262053,0.0025715358181226254,0.0015415151869255068,2.07462096600595,0.3420146903385478,
39,39,0.05,440,2.25,1,500000.0,,168.0,0.0336,,88.0,0.008983383021854934,0.002881872633989864,0.0015429644123253626,1.9722601428409867,0.3317346973267269,
40,40,0.05,450,2.25,1,500000.0,,176.84,0.035368,,90.0,0.009309416166815935,0.003166310302272836,0.0016797771561216028,1.9382494593677149,0.3435691079496789,
41,41,0.05,460,2.25,1,500000.0,,182.16,0.036432000000000006,,92.0,0.008647670974316953,0.0027662278218757654,0.0016587304187206451,2.1579160350452486,0.3939859082243548,
42,42,0.05,470,2.25,1,500000.0,,189.96,0.037992,,94.0,0.009348919295780432,0.002997384891623576,0.001666213667277612,2.03047083979912,0.38581434869014714,
43,43,0.05,480,2.25,1,500000.0,,199.6,0.03992,,96.0,0.009787940638127565,0.002698403109860579,0.0016219533394934871,1.968407947176095,0.3926779315976374,
44,44,0.05,490,2.25,1,500000.0,,211.88,0.042376,,98.0,0.009437761371316356,0.002662365532534782,0.0016380274232682848,2.13726141665252,0.45253708415304694,
45,45,0.05,500,2.25,1,500000.0,,216.12,0.043224,,100.0,0.010784212272726563,0.0029544447835027766,0.0016343046643647412,1.859861928110328,0.4014963306981196,
46,46,0.05,510,2.25,1,500000.0,,226.04,0.04520799999999999,,102.0,0.01161154468785071,0.002765338264830151,0.0016673189718233693,1.7639120962932335,0.3986509911307553,
47,47,0.05,520,2.25,1,500000.0,,227.12,0.045424000000000006,,104.0,0.011045128428868336,0.00298872232557876,0.0016009100160727977,1.9173438001689809,0.4358859498150047,
48,48,0.05,530,2.25,1,500000.0,,232.12,0.04642400000000001,,106.0,0.01119596451495454,0.002942062886840769,0.0017042166152328583,1.9053498950878212,0.4418567835228672,
49,49,0.05,540,2.25,1,500000.0,,240.56,0.048112,,108.0,0.010456275626715979,0.002762169885540031,0.0015902856722666576,2.084069041813863,0.5000419792698604,
50,50,0.05,550,2.25,1,500000.0,,232.16,0.046432,,110.0,0.012563269773058891,0.0027526065773522024,0.0017037690485354883,1.7610753048373615,0.40858017620490233,
51,51,0.05,560,2.25,1,500000.0,,222.44,0.04448800000000001,,112.0,0.01293806819877318,0.0026600985696378977,0.0015956917679343144,1.7613717642353748,0.39246716443845325,
52,52,0.05,570,2.25,1,500000.0,,180.28,0.036056,,114.0,0.012873208293863172,0.0025106472988683645,0.0016348564306880122,1.7776598008615103,0.3206033469586068,
53,53,0.05,580,2.25,1,500000.0,,147.48,0.029496,,116.0,0.012466235252500155,0.003030937061515952,0.0015547397253741417,1.8675800614759832,0.27497979067546446,
54,54,0.05,590,2.25,1,500000.0,,186.4,0.037279999999999994,,118.0,0.012985302520201003,0.0028529123661168465,0.0015200420973330415,1.827717409897644,0.34076643471228774,
