,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.03,500,1.5,1,300000.0,,500000.0,100.0,500.0,0.4999486675242792,0.1813250580078095,0.0386369464027779,,1.000102675492616,100.0102675492616,,,
1,1,0.03,500,2.25,1,300000.0,,500000.0,100.0,500.0,0.4999306520788877,0.1791404621110054,0.0380040779564701,,1.0001387150814296,100.01387150814296,,,
2,2,0.03,500,3.0,1,300000.0,,500000.0,100.0,500.0,0.4998823293786927,0.1789604035566256,0.0380826782010436,,1.0002353966411526,100.02353966411526,,,
3,3,0.03,500,5.0,1,300000.0,,500000.0,100.0,500.0,0.4998143303886309,0.1966303596890122,0.0381815198232256,,1.0003714771667809,100.03714771667806,,,
4,4,0.03,501,1.5,1,300000.0,,500000.0,100.0,501.0,0.500868817683795,0.1798497245322656,0.0374707120702357,,1.0002619095291492,100.02619095291492,,,
5,5,0.03,501,2.25,1,300000.0,,500000.0,100.0,501.0,0.500831041576987,0.1812941486397057,0.0377666214002481,,1.000337356132082,100.0337356132082,,,
6,6,0.03,501,3.0,1,300000.0,,500000.0,100.0,501.0,0.5008657129362177,0.1751789471610343,0.0382603564717594,,1.000268109915121,100.02681099151208,,,
7,7,0.03,501,5.0,1,300000.0,,500000.0,100.0,501.0,0.5009309530615838,0.1790945833596028,0.0381215342438994,,1.0001378372368372,100.01378372368372,,,
8,8,0.03,502,1.5,1,300000.0,,500000.0,100.0,502.0,0.5014131435360696,0.1794137227544001,0.0380476503150737,,1.0011704050272632,100.11704050272633,,,
9,9,0.03,502,2.25,1,300000.0,,300000.0,100.0,502.0,0.5018819635014893,0.1786140117728523,0.03860147853935,,1.000235187767433,100.02351877674327,,,
10,10,0.03,502,3.0,1,300000.0,,500000.0,100.0,502.0,0.5017312275641075,0.1773043492487757,0.0377666747496706,,1.0005356900689586,100.05356900689586,,,
11,11,0.03,502,5.0,1,300000.0,,500000.0,100.0,502.0,0.5019482259244228,0.1787354285307299,0.0378252357276996,,1.0001031462467704,100.01031462467704,,,
12,12,0.03,503,1.5,1,300000.0,,500000.0,100.0,503.0,0.5029475953164138,0.1797922586874082,0.0378066198621667,,1.000104195117094,100.01041951170944,,,
13,13,0.03,503,2.25,1,300000.0,,500000.0,100.0,503.0,0.5022084582606112,0.1779804348868053,0.0379242500388094,,1.0015761218800063,100.15761218800064,,,
14,14,0.03,503,3.0,1,300000.0,,500000.0,100.0,503.0,0.5029656761813612,0.180121626455613,0.0382998573183877,,1.0000682428648002,100.00682428648,,,
15,15,0.03,503,5.0,1,300000.0,,500000.0,100.0,503.0,0.5028972810349046,0.1748953874064548,0.0380390878445854,,1.0002042543655911,100.02042543655914,,,
16,16,0.03,504,1.5,1,300000.0,,500000.0,100.0,504.0,0.5039493495760325,0.1782373463635042,0.0377685960922672,,1.0001005069735878,100.01005069735878,,,
17,17,0.03,504,2.25,1,300000.0,,500000.0,100.0,504.0,0.503896471532812,0.1798576290774106,0.0383569011971945,,1.0002054558287996,100.02054558287996,,,
18,18,0.03,504,3.0,1,300000.0,,500000.0,100.0,504.0,0.5039155447668691,0.181261365163841,0.0382239112497836,,1.0001675979913858,100.01675979913855,,,
