,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.03,500,1.5,1,300000.0,,523.0,0.1046,500.0,0.030640732320819,0.0092614909970419,0.0121080425532874,,16.318147842056337,1.7068782642790927,,,
1,1,0.03,500,2.25,1,300000.0,,660.0,0.132,500.0,0.0441926395531027,0.0104545894210667,0.0110818188896549,,11.314101286011454,1.493461369753512,,,
2,2,0.03,500,3.0,1,300000.0,,553.0,0.1106,500.0,0.0238691200552239,0.0098316553183462,0.0130904997851642,,20.947567352428308,2.316800949178571,,,
3,3,0.03,500,5.0,1,300000.0,,379.0,0.0758,500.0,0.0307191530481532,0.00712164132742,0.0122094544529794,,16.27649041027384,1.2337579730987571,,,
4,4,0.03,501,1.5,1,300000.0,,535.0,0.107,501.0,0.0486136474633553,0.0081490341736817,0.0106553440135211,,10.305747997568998,1.1027150357398827,,,
5,5,0.03,501,2.25,1,300000.0,,707.0,0.1414,501.0,0.0333414384926982,0.0109334717113856,0.0130402714557853,,15.02634627206379,2.12472536286982,,,
6,6,0.03,501,3.0,1,300000.0,,610.0,0.122,501.0,0.0292394817671493,0.0105825880515588,0.0120547013784544,,17.134366607101633,2.090392726066399,,,
7,7,0.03,501,5.0,1,300000.0,,345.0,0.0689999999999999,501.0,0.0214279235235608,0.0105398137722306,0.0122364506010063,,23.38070692893464,1.6132687780964898,,,
8,8,0.03,502,1.5,1,300000.0,,536.0,0.1072,502.0,0.053959180470656,0.0157019557578501,0.0103663399345392,,9.303328842679443,0.9973168519352366,,,
9,9,0.03,502,2.25,1,300000.0,,380.0,0.1266666666666666,502.0,0.0393176496951923,0.0135996649039437,0.0105872990959318,,12.76780285423274,1.6172550282028135,,,
10,10,0.03,502,3.0,1,300000.0,,571.0,0.1142,502.0,0.0297271586866259,0.0152536621206681,0.0132483165112962,,16.88691493498998,1.928485685575856,,,
11,11,0.03,502,5.0,1,300000.0,,378.0,0.0756,502.0,0.027330378975364,0.0110089482942422,0.0100306304681636,,18.367838969686776,1.38860862610832,,,
12,12,0.03,503,1.5,1,300000.0,,527.0,0.1054,503.0,0.0658218437916389,0.0101698312466327,0.0115593447987497,,7.641840018828128,0.8054499379844848,,,
13,13,0.03,503,2.25,1,300000.0,,697.0,0.1394,503.0,0.0325786381520174,0.011697068084318,0.0119770533390864,,15.439564958268567,2.1522753551826384,,,
14,14,0.03,503,3.0,1,300000.0,,611.0,0.1222,503.0,0.0319543902582495,0.0155508913202788,0.011273413703792,,15.741185982109066,1.923572927013728,,,
15,15,0.03,503,5.0,1,300000.0,,336.0,0.0672,503.0,0.0328774447309569,0.0134624726776067,0.0104679472446503,,15.299242508539036,1.028109096573823,,,
16,16,0.03,504,1.5,1,300000.0,,560.0,0.1119999999999999,504.0,0.0555272567759743,0.0121652191431745,0.0116389955426523,,9.076623432585484,1.016581824449574,,,
17,17,0.03,504,2.25,1,300000.0,,625.0,0.125,504.0,0.029694757521554,0.0130310203719085,0.0123220132777495,,16.97269289483741,2.1215866118546765,,,
18,18,0.03,504,3.0,1,300000.0,,593.0,0.1186,504.0,0.0308826380412483,0.013708180299313,0.0127771077938992,,16.319849338221463,1.9355341315130656,,,
19,19,0.03,504,5.0,1,300000.0,,369.0,0.0738,504.0,0.0281352073038192,0.012397894105926,0.0101912571826364,,17.913498719150507,1.3220162054733076,,,
20,20,0.03,505,1.5,1,300000.0,,534.0,0.1067999999999999,505.0,0.0471632134559172,0.0128841186968576,0.0118660827803931,,10.707497708399709,1.1435607552570888,,,
21,21,0.03,505,2.25,1,300000.0,,634.0,0.1268,505.0,0.0324337172936566,0.0112426700801332,0.0115381693958604,,15.570216495004342,1.9743034515665503,,,
22,22,0.03,505,3.0,1,300000.0,,608.0,0.1216,505.0,0.0274890324847092,0.0139845595608925,0.011596639298714,,18.37096304793215,2.2339091066285497,,,
23,23,0.03,505,5.0,1,300000.0,,347.0,0.0693999999999999,505.0,0.0302723252099212,0.0111396663150738,0.011205670274976,,16.681903239943193,1.1577240848520576,,,
24,24,0.03,506,1.5,1,300000.0,,566.0,0.1132,506.0,0.0461718894719638,0.0141196942001187,0.0110675076112579,,10.959049018499664,1.2405643488941618,,,
25,25,0.03,506,2.25,1,300000.0,,636.0,0.1271999999999999,506.0,0.0387614853708555,0.0097292164709528,0.0112614153765304,,13.054195296149752,1.6604936416702485,,,
26,26,0.03,506,3.0,1,300000.0,,609.0,0.1217999999999999,506.0,0.0320937918917252,0.0110665577689065,0.0110118633404938,,15.766289060111417,1.9203340075215705,,,
27,27,0.03,506,5.0,1,300000.0,,365.0,0.073,506.0,0.0235230430710089,0.0159963932161705,0.0114649124627394,,21.51082232313818,1.570290029589087,,,
28,28,0.03,507,1.5,1,300000.0,,555.0,0.111,507.0,0.0505279169864252,0.0126640820118089,0.0114426841707842,,10.034057017157664,1.113780328904501,,,
29,29,0.03,507,2.25,1,300000.0,,681.0,0.1362,507.0,0.0232684274848793,0.0087581513624003,0.0127301933755312,,21.78918194319177,2.96768658066272,,,
30,30,0.03,507,3.0,1,300000.0,,574.0,0.1148,507.0,0.0313645396820447,0.010025897933648,0.0127847403138201,,16.164751822907885,1.8557135092698247,,,
31,31,0.03,507,5.0,1,300000.0,,362.0,0.0724,507.0,0.0213112236890538,0.0114336032910593,0.0105106615703853,,23.790280999228266,1.7224163443441267,,,
32,32,0.03,508,1.5,1,300000.0,,523.0,0.1046,508.0,0.047694158517288,0.0107650030854981,0.0116850243038374,,10.651199555514983,1.1141154735068672,,,
33,33,0.03,508,2.25,1,300000.0,,681.0,0.1362,508.0,0.0275347454053758,0.013037782441968,0.0111204396994811,,18.449417000994654,2.512810595535472,,,
34,34,0.03,508,3.0,1,300000.0,,586.0,0.1172,508.0,0.0308665798719971,0.0138792585440417,0.0101564520995293,,16.45792964775048,1.928869354716356,,,
35,35,0.03,508,5.0,1,300000.0,,374.0,0.0747999999999999,508.0,0.0318452760275249,0.0142703983137838,0.0115192160725841,,15.9521305314144,1.193219363749797,,,
36,36,0.03,509,1.5,1,300000.0,,562.0,0.1124,509.0,0.0519907432631043,0.0158337927956584,0.0102047578077201,,9.790204333570582,1.100418967093333,,,
37,37,0.03,509,2.25,1,300000.0,,696.0,0.1392,509.0,0.0307664970941914,0.0142027096167764,0.0089139697388823,,16.543969839715576,2.302920601688408,,,
38,38,0.03,509,3.0,1,300000.0,,581.0,0.1162,509.0,0.0315176849671274,0.0140538911444405,0.0125492023016842,,16.149663293191747,1.8765908746688813,,,
39,39,0.03,509,5.0,1,300000.0,,389.0,0.0778,509.0,0.0252488224550688,0.0143425388171504,0.0123463600031099,,20.159355982077283,1.5683978954056128,,,
40,40,0.03,510,1.5,1,300000.0,,589.0,0.1178,510.0,0.0486168985789845,0.0086390880888803,0.0119229018119747,,10.490179647544524,1.235743162480745,,,
41,41,0.03,510,2.25,1,300000.0,,671.0,0.1342,510.0,0.0334234060148901,0.0152420211869473,0.0105100240422381,,15.258768055320122,2.0477266730239605,,,
42,42,0.03,510,3.0,1,300000.0,,609.0,0.1217999999999999,510.0,0.023629252075807,0.0114994736732307,0.0095559972399216,,21.583416959784657,2.628860185701772,,,
43,43,0.03,510,5.0,1,300000.0,,398.0,0.0796,510.0,0.0296018259984407,0.0122756694740516,0.0110677137007597,,17.22866690814492,1.3714018858883357,,,
44,44,0.03,511,1.5,1,300000.0,,535.0,0.107,511.0,0.0394586168598607,0.0113956472998815,0.0116526664510375,,12.950276534396584,1.3856795891804343,,,
45,45,0.03,511,2.25,1,300000.0,,687.0,0.1374,511.0,0.0272590839554709,0.0151962318774468,0.0112468995097259,,18.74604446850612,2.5757065099727408,,,
46,46,0.03,511,3.0,1,300000.0,,600.0,0.12,511.0,0.0259853419463524,0.0133551159611723,0.0109744750458726,,19.664932678391327,2.359791921406959,,,
47,47,0.03,511,5.0,1,300000.0,,389.0,0.0778,511.0,0.0260383673266915,0.0133545566318389,0.0093298026946837,,19.62488636820873,1.5268161594466396,,,
48,48,0.03,512,1.5,1,300000.0,,498.0,0.0996,512.0,0.0530638275392902,0.0146239128898333,0.0110869484654904,,9.648757425590862,0.9610162395888496,,,
49,49,0.03,512,2.25,1,300000.0,,717.0,0.1434,512.0,0.0379357242906053,0.0110772456871364,0.0127204981878649,,13.496513104055731,1.935399979121592,,,
50,50,0.03,512,3.0,1,300000.0,,601.0,0.1202,512.0,0.0225726372415238,0.0145236798242096,0.0116279010183128,,22.682329695094,2.7264160293502977,,,
51,51,0.03,512,5.0,1,300000.0,,380.0,0.076,512.0,0.0360163266227573,0.0090631581223529,0.0099374407373894,,14.215775122288203,1.0803989092939037,,,
52,52,0.03,513,1.5,1,300000.0,,513.0,0.1026,513.0,0.0505990876024498,0.0126200664734348,0.0105239461231053,,10.13852273445268,1.040212432554845,,,
53,53,0.03,513,2.25,1,300000.0,,642.0,0.1284,513.0,0.0379531968152377,0.0145090757341371,0.0119160047473462,,13.516647951880463,1.7355375970214513,,,
54,54,0.03,513,3.0,1,300000.0,,594.0,0.1188,513.0,0.0212871423401566,0.0140638561534623,0.0118823611133927,,24.09905434005877,2.8629676555989825,,,
55,55,0.03,513,5.0,1,300000.0,,377.0,0.0754,513.0,0.030113821496343,0.0115831474987425,0.0107235981263302,,17.035366968031546,1.2844666693895783,,,
56,56,0.03,514,1.5,1,300000.0,,519.0,0.1038,514.0,0.0552516777138407,0.0124060905767283,0.0120961425502021,,9.30288493070032,0.9656394558066934,,,
57,57,0.03,514,2.25,1,300000.0,,767.0,0.1534,514.0,0.0390125105631113,0.0126225650046773,0.0110226215338359,,13.17526077099014,2.021085002269888,,,
58,58,0.03,514,3.0,1,300000.0,,648.0,0.1296,514.0,0.0325161492592087,0.0088990016427771,0.0123463017351909,,15.80752984932348,2.048655868472323,,,
59,59,0.03,514,5.0,1,300000.0,,361.0,0.0722,514.0,0.0265501151955049,0.0141166311503227,0.0121885547814493,,19.35961468397025,1.397764180182652,,,
60,60,0.03,515,1.5,1,300000.0,,548.0,0.1096,515.0,0.0484969500923853,0.0140131858022252,0.0111633724395441,,10.619224487703654,1.1638670038523204,,,
61,61,0.03,515,2.25,1,300000.0,,708.0,0.1416,515.0,0.0303222479426494,0.0131578986202182,0.0109338648848954,,16.98422890591932,2.4049668130781763,,,
62,62,0.03,515,3.0,1,300000.0,,605.0,0.121,515.0,0.0351044020891322,0.0132611521345921,0.0112935191238177,,14.670524759042564,1.7751334958441505,,,
63,63,0.03,515,5.0,1,300000.0,,382.0,0.0764,515.0,0.025129823316206,0.0104834797723681,0.0097414545804561,,20.49357822853772,1.565709376660282,,,
64,64,0.03,516,1.5,1,300000.0,,555.0,0.111,516.0,0.0526097007708585,0.010654045228153,0.0121888833434858,,9.808077073987487,1.088696555212611,,,
65,65,0.03,516,2.25,1,300000.0,,680.0,0.136,516.0,0.0351304031264589,0.008729077862586,0.0119404640818715,,14.688132047405029,1.997585958447084,,,
66,66,0.03,516,3.0,1,300000.0,,617.0,0.1234,516.0,0.0251058787860074,0.0125025221591711,0.0123467954750822,,20.55295512251052,2.5362346621177982,,,
67,67,0.03,516,5.0,1,300000.0,,333.0,0.0666,516.0,0.0268712393253736,0.0128715991295303,0.0080426685052083,,19.202687071926697,1.278898958990318,,,
68,68,0.03,517,1.5,1,300000.0,,573.0,0.1146,517.0,0.0457995944618687,0.0115274616008103,0.0112477646131868,,11.288309559824537,1.2936402755558918,,,
69,69,0.03,517,2.25,1,300000.0,,715.0,0.143,517.0,0.0236722267434288,0.0157184720328435,0.0124906456188634,,21.839939503938464,3.1231113490632003,,,
70,70,0.03,517,3.0,1,300000.0,,589.0,0.1178,517.0,0.0302538220882979,0.0119750165795689,0.0113258014736254,,17.08874992690504,2.0130547413894138,,,
71,71,0.03,517,5.0,1,300000.0,,365.0,0.073,517.0,0.0298319444355001,0.0122624299796726,0.0114127927750056,,17.330415760119443,1.2651203504887192,,,
72,72,0.03,518,1.5,1,300000.0,,570.0,0.1139999999999999,518.0,0.0545603984791114,0.0112951036465322,0.011232057418247,,9.494065557426556,1.0823234735466274,,,
73,73,0.03,518,2.25,1,300000.0,,703.0,0.1406,518.0,0.0356738314956146,0.0106118443138539,0.0113760580080426,,14.520447574118224,2.0415749289210225,,,
74,74,0.03,518,3.0,1,300000.0,,621.0,0.1242,518.0,0.0312145849468379,0.0155237269479581,0.0100758744071969,,16.594806590643902,2.0610749785579725,,,
75,75,0.03,518,5.0,1,300000.0,,363.0,0.0726,518.0,0.0302703962712485,0.0085621208280222,0.0105306145495411,,17.112428768962236,1.2423623286266583,,,
76,76,0.03,519,1.5,1,300000.0,,554.0,0.1108,519.0,0.0515121952525987,0.0152372779943031,0.0113805351755879,,10.075284065355705,1.1163414744414122,,,
77,77,0.03,519,2.25,1,300000.0,,736.0,0.1472,519.0,0.0338683427096384,0.0121900706923788,0.013302320231597,,15.324044770938848,2.255699390282198,,,
78,78,0.03,519,3.0,1,300000.0,,574.0,0.1148,519.0,0.0339180162760612,0.0120834383392999,0.0129174070795657,,15.301602422023151,1.756623958048258,,,
79,79,0.03,519,5.0,1,300000.0,,380.0,0.076,519.0,0.0300013002690775,0.0110019447786824,0.0102839535341222,,17.29925021066288,1.3147430160103786,,,
80,80,0.03,520,1.5,1,300000.0,,557.0,0.1114,520.0,0.0477557263645849,0.0127321980486031,0.0110322635378061,,10.8887465354443,1.2130063640484952,,,
81,81,0.03,520,2.25,1,300000.0,,685.0,0.1369999999999999,520.0,0.0398723409091417,0.0123236253162529,0.0115954292309337,,13.041622040324633,1.7867022195244744,,,
82,82,0.03,520,3.0,1,300000.0,,597.0,0.1193999999999999,520.0,0.0300745993799864,0.0135747990236669,0.0107975545344403,,17.290338382563487,2.06446640287808,,,
83,83,0.03,520,5.0,1,300000.0,,400.0,0.08,520.0,0.0229552055724298,0.015685447851976,0.0122961590933436,,22.65281390572876,1.8122251124583,,,
84,84,0.03,521,1.5,1,300000.0,,560.0,0.1119999999999999,521.0,0.049742725988267,0.01430108089199,0.0132802001287271,,10.473893210494538,1.173076039575388,,,
85,85,0.03,521,2.25,1,300000.0,,676.0,0.1352,521.0,0.0325896214178555,0.0121779391003521,0.0136020257850206,,15.986684635573834,2.161399762729582,,,
86,86,0.03,521,3.0,1,300000.0,,621.0,0.1242,521.0,0.0320002825258143,0.0097441064668355,0.0111853362059585,,16.28110625522491,2.0221133968989338,,,
87,87,0.03,521,5.0,1,300000.0,,357.0,0.0714,521.0,0.0276127464070441,0.0092335409858667,0.0089044148782432,,18.86809780960761,1.3471821836059836,,,
88,88,0.03,522,1.5,1,300000.0,,536.0,0.1072,522.0,0.0391537445229914,0.0100760168877292,0.0110844404859293,,13.332058181395048,1.4291966370455491,,,
89,89,0.03,522,2.25,1,300000.0,,731.0,0.1462,522.0,0.0335818357142443,0.0102249564058347,0.0098366074896443,,15.544117493808844,2.2725499775948528,,,
90,90,0.03,522,3.0,1,300000.0,,569.0,0.1137999999999999,522.0,0.0286393447846649,0.0137880676829656,0.0114189215370077,,18.22667396635093,2.074195497370736,,,
91,91,0.03,522,5.0,1,300000.0,,393.0,0.0786,522.0,0.0174805579764552,0.0121378359784926,0.0125343058139051,,29.861747016490483,2.347133315496152,,,
92,92,0.03,523,1.5,1,300000.0,,539.0,0.1077999999999999,523.0,0.0566312595880162,0.0154916222446267,0.0119729964068213,,9.235182190979764,0.9955526401876184,,,
93,93,0.03,523,2.25,1,300000.0,,721.0,0.1442,523.0,0.0361941129783645,0.0110046846635843,0.0108987351884719,,14.449863719899144,2.0836703484094565,,,
94,94,0.03,523,3.0,1,300000.0,,652.0,0.1304,523.0,0.0292283917557369,0.013456483415267,0.0102838914536156,,17.893560630045435,2.333320306157925,,,
95,95,0.03,523,5.0,1,300000.0,,391.0,0.0782,523.0,0.0297481732841333,0.0123363200051481,0.00925230832962,,17.58091143965972,1.37482727458139,,,
96,96,0.03,524,1.5,1,300000.0,,550.0,0.11,524.0,0.049319157222726,0.0125750208642536,0.0110997820437409,,10.624674660063798,1.1687142126070178,,,
97,97,0.03,524,2.25,1,300000.0,,735.0,0.147,524.0,0.039823804909588,0.0146595605098422,0.0116095769749128,,13.157959195251106,1.9342200017019124,,,
98,98,0.03,524,3.0,1,300000.0,,615.0,0.123,524.0,0.0325719799931221,0.0113103835117099,0.0126800233566159,,16.08744694398829,1.97875597411056,,,
99,99,0.03,524,5.0,1,300000.0,,210.0,0.0699999999999999,524.0,0.0263351461310321,0.0082902309362703,0.0099998306871615,,19.89736443431168,1.392815510401817,,,
100,100,0.03,525,1.5,1,300000.0,,554.0,0.1108,525.0,0.0499529080848333,0.0138528870587304,0.0116778761047444,,10.509898625089262,1.1644967676598903,,,
101,101,0.03,525,2.25,1,300000.0,,689.0,0.1378,525.0,0.0326589216404045,0.0135515867804073,0.0117973770319881,,16.07523989250422,2.215168057187082,,,
102,102,0.03,525,3.0,1,300000.0,,386.0,0.1286666666666666,525.0,0.0313060354858407,0.0137343077949543,0.0083855595144205,,16.769929243753953,2.157730896029675,,,
103,103,0.03,525,5.0,1,300000.0,,223.0,0.0743333333333333,525.0,0.0285636652620269,0.0124474012663808,0.0133087725334262,,18.379994135344567,1.3662462307272794,,,
104,104,0.03,526,1.5,1,300000.0,,367.0,0.1223333333333333,526.0,0.0435968306441054,0.0132365459566521,0.0115108981322405,,12.065097215297648,1.475963559338079,,,
105,105,0.03,526,2.25,1,300000.0,,418.0,0.1393333333333333,526.0,0.0389923076932063,0.0133430399847341,0.0107607695888885,,13.48984020485776,1.8795844018768475,,,
106,106,0.03,526,3.0,1,300000.0,,374.0,0.1246666666666666,526.0,0.0290081843963889,0.0063778762130465,0.0081612491423827,,18.13281358158624,2.2605574265044184,,,
107,107,0.03,526,5.0,1,300000.0,,236.0,0.0786666666666666,526.0,0.0190976245397678,0.012220361916512,0.0098523326162154,,27.54269249061249,2.166691809261516,,,
108,108,0.03,527,1.5,1,300000.0,,330.0,0.11,527.0,0.0434769330140625,0.0119072886777882,0.0126580219232686,,12.121370194846609,1.333350721433127,,,
109,109,0.03,527,2.25,1,300000.0,,427.0,0.1423333333333333,527.0,0.0335981605794586,0.0131906023254847,0.0129090665980051,,15.685382500439598,2.2325527758959027,,,
110,110,0.03,527,3.0,1,300000.0,,380.0,0.1266666666666666,527.0,0.0354012874533964,0.0109007422550324,0.0124384480184915,,14.886464247769586,1.885618804717481,,,
111,111,0.03,527,5.0,1,300000.0,,202.0,0.0673333333333333,527.0,0.0260529383348284,0.007856666428227,0.0093983847925745,,20.228044653815044,1.3620216733568795,,,
112,112,0.03,528,1.5,1,300000.0,,327.0,0.109,528.0,0.033928217076891,0.0095700601336529,0.0116291485010024,,15.562267796253494,1.6962871897916307,,,
113,113,0.03,528,2.25,1,300000.0,,452.0,0.1506666666666666,528.0,0.0261931614172681,0.0124087998695515,0.01200522778597,,20.1579332707777,3.037128612797173,,,
114,114,0.03,528,3.0,1,300000.0,,410.0,0.1366666666666666,528.0,0.0410971362587133,0.010574045686034,0.0127499481366348,,12.847610516610002,1.7558401039367002,,,
115,115,0.03,528,5.0,1,300000.0,,232.0,0.0773333333333333,528.0,0.026223911134025,0.0102611843150338,0.0106358653218066,,20.13429641755194,1.5570522562906832,,,
116,116,0.03,529,1.5,1,300000.0,,338.0,0.1126666666666666,529.0,0.0407650036145241,0.009124933618677,0.0084656199712127,,12.97681719845408,1.4620547376924928,,,
117,117,0.03,529,2.25,1,300000.0,,408.0,0.136,529.0,0.0396791869688968,0.0134645166832196,0.0122766281770252,,13.331926392913877,1.813141989436288,,,
118,118,0.03,529,3.0,1,300000.0,,371.0,0.1236666666666666,529.0,0.0402728912026759,0.0119815926983036,0.0148242921351915,,13.135386713056503,1.624409490181321,,,
119,119,0.03,529,5.0,1,300000.0,,229.0,0.0763333333333333,529.0,0.030878567932973,0.013328612822726,0.0086092285439888,,17.131623498482195,1.3077139270508078,,,
120,120,0.03,530,1.5,1,300000.0,,325.0,0.1083333333333333,530.0,0.0608821691964749,0.0136837984813854,0.0107436885799953,,8.705340282630516,0.943078530618306,,,
121,121,0.03,530,2.25,1,300000.0,,418.0,0.1393333333333333,530.0,0.0322873392749443,0.010640702474252,0.0117411893134167,,16.41510300637537,2.287171018888301,,,
122,122,0.03,530,3.0,1,300000.0,,359.0,0.1196666666666666,530.0,0.0330622492085694,0.0128176792897184,0.0127943172922729,,16.030367343024807,1.9183006253819683,,,
123,123,0.03,530,5.0,1,300000.0,,226.0,0.0753333333333333,530.0,0.0277079470947683,0.0142997551342235,0.0101964784689664,,19.128086183623186,1.4409824924996133,,,
124,124,0.03,531,1.5,1,300000.0,,331.0,0.1103333333333333,531.0,0.0548788805344884,0.0154978936424748,0.0144443874106531,,9.675853348835991,1.067569152821571,,,
125,125,0.03,531,2.25,1,300000.0,,442.0,0.1473333333333333,531.0,0.0326768484165995,0.0107171385527763,0.0122063713352573,,16.25003712812942,2.3941721368777347,,,
126,126,0.03,531,3.0,1,300000.0,,368.0,0.1226666666666666,531.0,0.0241372479114261,0.0117300348713586,0.011913201825382,,21.99919402363325,2.6985678002323463,,,
127,127,0.03,531,5.0,1,300000.0,,229.0,0.0763333333333333,531.0,0.0322580164073542,0.010419931801362,0.0148329770101627,,16.4610245495114,1.2565248739460368,,,
128,128,0.03,532,1.5,1,300000.0,,341.0,0.1136666666666666,532.0,0.0394156194591914,0.0123973991466079,0.0135288137718947,,13.497187340942348,1.5341802944204468,,,
129,129,0.03,532,2.25,1,300000.0,,449.0,0.1496666666666666,532.0,0.0351064653251569,0.0164201270307471,0.0117334700722676,,15.15390384855334,2.26803427600015,,,
130,130,0.03,532,3.0,1,300000.0,,375.0,0.125,532.0,0.0390568289747079,0.0088770460204494,0.0130480201885949,,13.621177498677818,1.7026471873347273,,,
131,131,0.03,532,5.0,1,300000.0,,237.0,0.079,532.0,0.0198638556003061,0.0098535550264142,0.0100587744857273,,26.782313096949885,2.115802734659041,,,
132,132,0.03,533,1.5,1,300000.0,,326.0,0.1086666666666666,533.0,0.0615720820815113,0.01331399037852,0.011130963930489,,8.65652064996593,0.9406752439629644,,,
133,133,0.03,533,2.25,1,300000.0,,408.0,0.136,533.0,0.0349789593059313,0.0108983017137454,0.0114371160296278,,15.237731784365016,2.0723315226736423,,,
