,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
24,24,0.03,982,2,100000.0,1.37934440695512,,100000.0,100.0,982.0,0.9804715152017708,0.1737608674251361,0.0315650644019859,792250029946097.1,1.0015589283059536,100.15589283059536,793485090943172.8,0.0339827471750366,0.018043491815716
25,25,0.03,1002,2,100000.0,1.38819192301866,,100000.0,100.0,1002.0,0.9966820515543304,0.1703433170306683,0.0309710190723805,758378243512974.1,1.0053356518634766,100.53356518634769,762424685801194.2,0.0331960267677598,0.0174734042161551
26,26,0.03,1022,2,100000.0,1.39749037919015,,100000.0,100.0,1022.0,1.0133059132933795,0.17596762954921,0.0319785554524762,723816483516483.5,1.0085799229951828,100.85799229951829,730026773207698.9,0.0323155747198201,0.0168641047739959
27,27,0.03,1042,2,100000.0,1.40690115714451,,100000.0,100.0,1042.0,1.0403623894846987,0.1638497463803484,0.0362038539787568,688442514970059.8,1.001574077006102,100.15740770061022,689526176502897.2,0.0313469525429106,0.0162128995034237
28,28,0.03,1062,2,100000.0,1.41643111237549,,100000.0,100.0,1062.0,1.0241407809571683,0.1883465239210759,0.0308924026062043,817149450549450.5,1.0369668113474089,103.6966811347409,847356860130551.0,0.0379215372888003,0.0194388423740988
29,29,0.03,1082,2,100000.0,1.42608801864174,,100000.0,100.0,1082.0,1.0787276577543707,0.1914706986256591,0.0298193401645297,809554790419161.6,1.0030335202978309,100.30335202978308,812010591308104.2,0.0382850274281818,0.019439050046323
30,30,0.03,1102,2,100000.0,1.43534393733411,,100000.0,100.0,1102.0,1.1012526254507975,0.1714868580816509,0.0311428026948793,801870129870129.9,1.0006786585856235,100.06786585856236,802414325918321.2,0.0386225625650861,0.0194223254824911
31,31,0.03,1122,2,100000.0,1.44497470086693,,100000.0,100.0,1122.0,1.111323574232756,0.1742462197361963,0.0308263141069807,794076447105788.5,1.009606946180922,100.9606946180922,801705096796671.6,0.0389441711380064,0.0243662305236451
32,32,0.03,1142,2,100000.0,1.45469620088515,,100000.0,100.0,1142.0,1.1418963357821212,0.1936095819654896,0.0347319465129592,786192207792207.8,1.000090782512064,100.0090782512064,786263580295796.2,0.0392476780776982,0.0246211958526311
33,33,0.03,1162,2,100000.0,1.46474671629238,,100000.0,100.0,1162.0,1.1603594882533343,0.1735008088921258,0.0297471782188532,778204391217564.9,1.001413796123764,100.14137961237644,779304613569364.6,0.0395321804191182,0.0252014906820285
34,34,0.03,1182,2,100000.0,1.47474509520611,,100000.0,100.0,1182.0,1.173247552062776,0.1763032528793685,0.0334417885753503,770220179820179.8,1.0074600180685105,100.74600180685104,775966036278369.6,0.0398014825485722,0.0253622698808109
35,35,0.03,1202,2,100000.0,1.48420475439885,,100000.0,100.0,1202.0,1.200770971176098,0.1751359282472709,0.0297175851448074,762128143712574.9,1.001023533091159,100.1023533091159,762908207087368.4,0.040054110500561,0.0255044700182977
36,36,0.03,1222,2,100000.0,1.49435122001166,,100000.0,100.0,1222.0,1.2208348092617598,0.1974546381125088,0.0299858640985031,754044355644355.6,1.000954421293856,100.0954421293856,754764031633894.6,0.0402886507968967,0.0256312028160153
37,37,0.03,1242,2,100000.0,1.50458299346498,,100000.0,100.0,1242.0,1.2255838873804803,0.1932894110713245,0.0313211035356793,745756786427145.8,1.013394523858017,101.33945238580174,755745843495222.4,0.0405009547715522,0.0257351857584571
38,38,0.03,1262,2,100000.0,1.51490270238743,,100000.0,100.0,1262.0,1.2612285698876349,0.1740052702719818,0.0305974411979045,737473026973027.0,1.0006116497285134,100.06116497285134,737924102149761.0,0.0406945297021297,0.0258229877807464
39,39,0.03,1282,2,100000.0,1.52531141053088,,100000.0,100.0,1282.0,1.2807787655524407,0.1780362364700791,0.0305989402310986,729182634730538.9,1.00095350928701,100.095350928701,729877917144680.9,0.040876226231732,0.025894950177332
40,40,0.03,1302,2,100000.0,1.53529692139643,,100000.0,100.0,1302.0,1.300284832303987,0.1704729556139852,0.0309096654342872,720799401197604.8,1.0013190707554238,100.13190707554236,721750186608251.5,0.0410336382949026,0.026014520257547
41,41,0.03,1322,2,100000.0,1.54611350370685,,100000.0,100.0,1322.0,1.319632525525776,0.1912025902103466,0.0288980274529255,712311976047904.1,1.0017940407109025,100.17940407109025,713589892731797.2,0.0411733615402917,0.0264120543452495
42,42,0.03,1342,2,100000.0,1.55622777412061,,100000.0,100.0,1342.0,1.3413220607283165,0.1726665361147615,0.0284728218097245,703828742514970.0,1.0005054261698458,100.0505426169846,704184475980526.8,0.0412924334718343,0.0268724721708684
43,43,0.03,1362,2,100000.0,1.5672334053583,,100000.0,100.0,1362.0,1.3511973344247965,0.1663615560347092,0.0327299317750725,695339920159680.6,1.007994883722741,100.7994883722741,700899081969137.2,0.0413978210402879,0.0270900539728375
44,44,0.03,1382,2,100000.0,1.5774790998375,,100000.0,100.0,1382.0,1.3809281808530611,0.1903228497009781,0.0339712586747054,686757085828343.4,1.000776158501072,100.07761585010718,687290118178680.4,0.0414765822703581,0.0271253359607875
45,45,0.03,1402,2,100000.0,1.58867462374292,,100000.0,100.0,1402.0,1.401051564788304,0.1709892367186829,0.0327914513987828,678069960079840.4,1.0006769452570716,100.06769452570715,678528976323279.1,0.041536956382027,0.0271393425464099
46,46,0.03,1422,2,100000.0,1.59905294879362,,100000.0,100.0,1422.0,1.4214053943362617,0.1760341430712155,0.0337520632988768,669387125748503.0,1.0004183223632808,100.04183223632808,669667145352895.8,0.0415747669410863,0.0271371692213219
47,47,0.03,1442,2,100000.0,1.61044060976595,,100000.0,100.0,1442.0,1.4418062476156592,0.1688729198238849,0.0294686933343726,660700000000000.0,1.0001343817067383,100.01343817067388,660788785993642.1,0.0415909985851981,0.0271176562333259
48,48,0.03,1462,2,100000.0,1.62094413794722,,100000.0,100.0,1462.0,1.4610578657739095,0.1680690000692609,0.0323905399061141,652017564870259.5,1.0006448301933557,100.06448301933554,652438005482685.9,0.0415969111364629,0.0270816850032256
49,49,0.03,1482,2,100000.0,1.63252361152239,,100000.0,100.0,1482.0,1.4816467768869188,0.1710288603017997,0.032109377831269,643230769230769.2,1.0002383990021049,100.02383990021046,643384114804276.9,0.0415686917553644,0.0270257307451202
50,50,0.03,1502,2,100000.0,1.64315853578386,,100000.0,100.0,1502.0,1.4987750798482011,0.1685314775430692,0.0296149629456178,634448303393213.5,1.00215170387816,100.21517038781602,635813448268116.8,0.0415254388890455,0.0269756456779416
51,51,0.03,1522,2,100000.0,1.65494170927134,,100000.0,100.0,1522.0,1.5177878166164191,0.1778263132226317,0.0306191112840331,625267132867132.9,1.002775212277676,100.2775212277676,627002381891093.1,0.0414343847628038,0.0269367258619573
52,52,0.03,1542,2,100000.0,1.6668514497279,,100000.0,100.0,1542.0,1.5397175583227636,0.1883453265329415,0.0288369062369372,616479041916167.8,1.0014823768585992,100.14823768585993,617392896181715.8,0.0413477250581785,0.0269964967697765
53,53,0.03,1562,2,100000.0,1.67771008122563,,100000.0,100.0,1562.0,1.5609333585298373,0.163473751153254,0.0320309404294351,607594405594405.6,1.000683335687801,100.06833356878012,608009596535456.8,0.0412332460818059,0.0268981572907872
54,54,0.03,1582,2,100000.0,1.68982661204537,,100000.0,100.0,1582.0,1.580937292557337,0.1896647387439749,0.0281358927864182,598809780439121.8,1.0006722008821387,100.06722008821389,599212300901766.1,0.0411027756229203,0.0267894113064466
55,55,0.03,1602,2,100000.0,1.70082426307364,,100000.0,100.0,1602.0,1.600802363838966,0.1772814501428828,0.0284589390196106,589923076923076.9,1.000748147421623,100.0748147421623,590364426352032.8,0.0409426240260064,0.0266613823660803
56,56,0.03,1622,2,100000.0,1.713153407462,,100000.0,100.0,1622.0,1.6179353532347704,0.1633924291242828,0.0289353715631001,581040518962075.9,1.0025122429997608,100.25122429997607,582500233938415.8,0.0407631537706484,0.0265194454290727
57,57,0.03,1642,2,100000.0,1.72428741222392,,100000.0,100.0,1642.0,1.639219448337144,0.164268579526929,0.0289225436449677,572158083832335.2,1.0016962656620971,100.16962656620971,573128615943231.2,0.0405566756693419,0.0263629901300799
58,58,0.03,1662,2,100000.0,1.73682623902021,,100000.0,100.0,1662.0,1.6590524791554344,0.1732036480592425,0.0289470646677334,563175149700598.9,1.0017766290588144,100.17766290588143,564175703036759.1,0.0403236877015192,0.0261881271082604
59,59,0.03,1682,2,100000.0,1.74809352760542,,100000.0,100.0,1682.0,1.6759700081627216,0.1768341401065729,0.031240800550747,554293113772455.1,1.0035979115425155,100.35979115425155,556287411364434.0,0.0400712124937072,0.0260038616318625
60,60,0.03,1702,2,100000.0,1.76085219547323,,100000.0,100.0,1702.0,1.6995489315936538,0.1690353937820179,0.0292413989026342,545406586826347.3,1.0014421876068305,100.14421876068305,546193165446552.0,0.0397994556591762,0.0258059451763407
61,61,0.03,1722,2,100000.0,1.77374138198766,,100000.0,100.0,1722.0,1.7196809571046288,0.1767321670954335,0.0278221142676921,536524550898203.6,1.001348530892193,100.13485308921928,537248070829509.7,0.0395018392479514,0.0255951519275012
62,62,0.03,1742,2,100000.0,1.78522668397861,,100000.0,100.0,1742.0,1.739722617638563,0.1943735514574653,0.0316688275762849,527638023952095.8,1.0013090491198695,100.13090491198696,528328728042960.06,0.0391809454470169,0.0253735804827988
63,63,0.03,1762,2,100000.0,1.79833578017,,100000.0,100.0,1762.0,1.1986762005949954,0.1736643991756918,0.0331030815007577,518755988023952.06,1.4699549378934726,146.99549378934728,762547926157615.5,0.0388318539939673,0.0251600762832073
64,64,0.03,1782,2,100000.0,1.80996060028449,,100000.0,100.0,1782.0,1.78078922066652,0.1719741995676583,0.0320803615520999,544867664670658.7,1.0006799116478406,100.06799116478406,545238126542400.0,0.0411047440802156,0.0266463712848948
65,65,0.03,1802,2,100000.0,1.82329779796716,,100000.0,100.0,1802.0,1.8005911452792134,0.1720858179319017,0.0321190251392317,539278842315369.3,1.0007824401027854,100.07824401027854,539700795708180.56,0.0409778002729612,0.0265856286204987
66,66,0.03,1822,2,100000.0,1.8350535944249,,100000.0,100.0,1822.0,1.8217347751790385,0.1899670896642618,0.0324823911958905,533687225548902.2,1.000145589151931,100.0145589151931,533764924619466.3,0.0408285143891041,0.0265159584254848
67,67,0.03,1842,2,100000.0,1.84862940133004,,100000.0,100.0,1842.0,1.839087847290557,0.1906574257895626,0.0283388993440574,527898403193612.8,1.0015834766749905,100.15834766749904,528734318001834.6,0.0412324718517095,0.0264273729736923
68,68,0.03,1862,2,100000.0,1.86233432512373,,100000.0,100.0,1862.0,1.861355119197469,0.1716797340436542,0.0311706786691036,522306786427145.7,1.0003464576941177,100.03464576941174,522487743631993.1,0.041272958609137,0.0263395414985933
69,69,0.03,1882,2,100000.0,1.87432030347042,,100000.0,100.0,1882.0,1.8812009319849488,0.1714300429396853,0.027541473409973,516717964071856.25,1.0004247648411526,100.04247648411526,516937447695785.94,0.0413026211163969,0.0262434324663629
70,70,0.03,1902,2,100000.0,1.88826382191019,,100000.0,100.0,1902.0,1.9015215974059168,0.1723171443220617,0.0271525075497258,511126347305389.2,1.000251589355985,100.02515893559848,511254941253934.7,0.0413116475142457,0.0261387675219613
71,71,0.03,1940,2,100000.0,1.9133402868826,,100000.0,100.0,1940.0,1.923603193406052,0.1847378636754227,0.0314532137557508,500504790419161.7,1.0085240067442989,100.85240067442987,504771096628248.5,0.0413127131227614,0.0259174476565342
72,72,0.03,1980,2,100000.0,1.93999436174058,,100000.0,100.0,1980.0,1.9794124297595768,0.1896633119261568,0.02795319507571,489324351297405.2,1.000296840734952,100.0296840734952,489469602697474.2,0.0412707578325436,0.0256526527547787
73,73,0.03,2020,2,100000.0,1.96926697564054,,100000.0,100.0,2020.0,2.018596245237632,0.1720195461381019,0.0279205468241977,478144755244755.25,1.0006954113610784,100.06954113610784,478477262539792.5,0.0411858776623923,0.0253564878238074
74,74,0.03,2060,2,100000.0,1.99677823265283,,100000.0,100.0,2060.0,2.0418601236842733,0.1671293905783882,0.0316661041506311,467033466533466.56,1.0088839955809488,100.88839955809487,471182589786305.1,0.041067014860057,0.0250304667302727
75,75,0.03,2100,2,100000.0,2.02466039073176,,100000.0,100.0,2100.0,2.098429189083617,0.1741222133327887,0.0285936078868067,455883916083916.06,1.000748565128885,100.0748565128885,456225174886316.0,0.0409033440065348,0.0246707785766269
76,76,0.03,2140,2,100000.0,2.05291352466854,,100000.0,100.0,2140.0,2.1044329866090266,0.1732855365724828,0.0287270666364472,444803496503496.5,1.016900995953444,101.6900995953444,452321118597980.0,0.0406983250724066,0.024288151783565
77,77,0.03,2180,2,100000.0,2.08431552800331,,100000.0,100.0,2180.0,2.179172442489744,0.1664099473132691,0.0277550873829022,433790109890109.94,1.0003797576979776,100.03797576979775,433954845023647.3,0.0404688736091449,0.0244230560420071
78,78,0.03,2220,2,100000.0,2.11345312535308,,100000.0,100.0,2220.0,2.201478067169319,0.1984797812864187,0.0301738338252174,422808991008991.0,1.0084134078403502,100.84134078403504,426366255488916.6,0.040199762117593,0.0239888903960801
79,79,0.03,2260,2,100000.0,2.1429622327596,,100000.0,100.0,2260.0,2.2531892871024866,0.1917201237108804,0.0306886997224739,411862237762237.75,1.0030226989523243,100.30226989523244,413107173316823.7,0.0398958533225889,0.0231720445908506
80,80,0.03,2300,2,100000.0,2.17604981157174,,100000.0,100.0,2300.0,2.298664156239284,0.1935429459968,0.0276958638452401,401046753246753.3,1.0005811391616697,100.05811391616696,401279817220725.4,0.0395653257695169,0.0226175016071077
81,81,0.03,2340,2,100000.0,2.20643530549343,,100000.0,100.0,2340.0,2.329575805859804,0.17384788456994,0.0274267214059153,390267365269461.1,1.0044747177207003,100.44747177207006,392013701564643.4,0.0391992815291191,0.0219609118940668
82,82,0.03,2380,2,100000.0,2.2407253093739,,100000.0,100.0,2380.0,2.3778335556403363,0.1979829725591346,0.0278109656797218,379586227544910.1,1.0009111000871045,100.09111000871044,379932068589889.9,0.0388042333171665,0.0213751444420304
83,83,0.03,2420,2,100000.0,2.27199922708582,,100000.0,100.0,2420.0,2.418346989765724,0.1715053240516114,0.0284864130038743,368967864271457.06,1.0006835289730018,100.0683528973002,369220064496793.25,0.0383784213356959,0.0208573080011677
84,84,0.03,2460,2,100000.0,2.30751577788907,,100000.0,100.0,2460.0,2.453078285963784,0.1747188959723326,0.0307749809734445,358486027944111.8,1.0028216441667686,100.28216441667684,359497547953728.3,0.0379270863931367,0.0203737335082328
85,85,0.03,2500,2,100000.0,2.33964985814201,,100000.0,100.0,2500.0,2.498887562333948,0.1733181887144727,0.0271812745609684,382872455089820.3,1.000445173157376,100.0445173157376,383042899629524.94,0.0411903099361312,0.021867180026833
86,86,0.03,2540,2,100000.0,2.37639841623405,,100000.0,100.0,2540.0,2.534302221332382,0.1719616410264305,0.030395079323954,374625748502994.0,1.002248263296957,100.22482632969567,375468005823448.25,0.0409708280961254,0.0214952547582376
87,87,0.03,2580,2,100000.0,2.4093760120274,,100000.0,100.0,2580.0,2.575659214229745,0.1890240909111298,0.0270576395517309,366500399201596.8,1.0016853105978747,100.16853105978748,367118066208496.56,0.0407361421949864,0.0211297880221385
88,88,0.03,2620,2,100000.0,2.44737634034406,,100000.0,100.0,2620.0,2.6154652809254912,0.1882746274343043,0.0286899139036402,358355089820359.25,1.0017338097001631,100.17338097001632,358976409351192.7,0.0404693910020045,0.0207394619923929
89,89,0.03,2660,2,100000.0,2.48115748291476,,100000.0,100.0,2660.0,2.6504829939076444,0.1764016328786889,0.028008093953876,350269760479041.94,1.0035906686118083,100.35906686118082,351527463113659.6,0.0401796260487842,0.0203442949439244
90,90,0.03,2700,2,100000.0,2.52037924302545,,100000.0,100.0,2700.0,2.6981753966629185,0.1699022941081423,0.0275266582930176,342242315369261.44,1.000676235999831,100.06762359998312,342473751943579.6,0.0398683979590067,0.0199250321875388
91,91,0.03,2740,2,100000.0,2.56033075568009,,100000.0,100.0,2740.0,2.7371419225164573,0.1896846695736826,0.0307731424095766,334356287425149.7,1.0010441831532488,100.10441831532488,334705416627661.9,0.0395443879262916,0.0195046368901174
92,92,0.03,2780,2,100000.0,2.59533132960116,,100000.0,100.0,2780.0,2.7774816465107506,0.1765399281330125,0.0275248055930548,326470259481037.94,1.0009067039173465,100.09067039173463,326766271344206.5,0.0391928297016525,0.0190046954012619
93,93,0.03,2820,2,100000.0,2.63055503993081,,100000.0,100.0,2820.0,2.816416943023341,0.1683138230159412,0.0271594945865555,318640019960079.8,1.0012722040270117,100.12722040270116,319045395076640.1,0.0388190440382602,0.0185950979510658
94,94,0.03,2860,2,100000.0,2.67213080713945,,100000.0,100.0,2860.0,2.8416443706369137,0.1928494190196376,0.0304548721082732,310953293413173.6,1.0064595096954276,100.64595096954277,312961899226801.1,0.0384356063019331,0.018183552431066
95,95,0.03,2900,2,100000.0,2.71439989459601,,100000.0,100.0,2900.0,2.8979585360521014,0.1722426269629111,0.0305250815523794,303266566866267.5,1.0007044489845185,100.07044489845184,303480202691334.8,0.0380238461407731,0.0177627256089231
96,96,0.03,2940,2,100000.0,2.7573716065909,,100000.0,100.0,2940.0,2.9391814063355923,0.1740925596030574,0.0279710894824812,295679840319361.25,1.0002785107658354,100.02785107658352,295762190338130.7,0.0375937110857119,0.0173391803244859
97,97,0.03,2980,2,100000.0,2.80100707437405,,100000.0,100.0,2980.0,2.9753258650089265,0.1958798972078626,0.0277822672280212,288193113772455.1,1.001570965737247,100.1570965737247,288645855279902.1,0.0371527359588345,0.0169138332740056
98,98,0.03,3020,2,100000.0,2.84531874534409,,100000.0,100.0,3020.0,3.0132037577368465,0.1961533148883512,0.0271360088951976,280806387225548.9,1.0022554871192175,100.22554871192176,281439742414930.25,0.0366986085473256,0.0164818596388834
99,99,0.03,3060,2,100000.0,2.89022832317146,,100000.0,100.0,3060.0,3.0531661018703744,0.1939276635811299,0.0293242147125278,273471257485030.0,1.002238298835245,100.2238298835245,274083367882131.7,0.036225423738812,0.0160456752791437
100,100,0.03,3100,2,100000.0,2.9357679455802,,100000.0,100.0,3100.0,3.0968272606924074,0.1731323931452364,0.0268202406378494,266283832335329.3,1.0010245128450863,100.10245128450862,266556643541995.7,0.0357450100032633,0.0156228597104831
101,101,0.03,3140,2,100000.0,2.98191673850952,,100000.0,100.0,3140.0,3.1368363311326,0.1785273543084714,0.0309014419148568,259146606786427.12,1.0010085540122071,100.10085540122073,259407970136451.47,0.0352449235594717,0.0152088482315148
102,102,0.03,3180,2,100000.0,3.01981053489921,,100000.0,100.0,3180.0,3.178166395329754,0.1838114651072298,0.0303699074952954,266513772455090.0,1.0005769379076377,100.05769379076378,266667534353326.84,0.0367181349482992,0.0156409385518994
103,103,0.03,3220,2,100000.0,3.06663905610976,,100000.0,100.0,3220.0,3.217982868849504,0.1711919089006501,0.0290872154257372,274967964071856.3,1.0006268309163553,100.06268309163552,275140322492743.8,0.0383693300574154,0.0161293291219259
104,104,0.03,3260,2,100000.0,3.11390134523994,,100000.0,100.0,3260.0,3.2523237927639457,0.1745073417949941,0.030775532857836,268878443113772.44,1.0023602223287646,100.23602223287646,269513056018933.03,0.0379926954357429,0.0157574276889854
105,105,0.03,3300,2,100000.0,3.16156718411374,,100000.0,100.0,3300.0,3.290579501243428,0.1887306184506978,0.0261254003415705,262788922155688.62,1.002862869215897,100.2862869215897,263541252471206.9,0.0375947996528279,0.0153816256836969
106,106,0.03,3340,2,100000.0,3.2199363218843,,100000.0,100.0,3340.0,3.3341480515482544,0.1992541749665893,0.0280089230002534,256800199800199.8,1.001755155548365,100.17551555483652,257250924095700.4,0.0371888546114827,0.0150043937949284
107,107,0.03,3380,2,100000.0,3.2686439348652,,100000.0,100.0,3380.0,3.37769763602546,0.1697798105628944,0.0302537229845946,250910689310689.3,1.000681637086157,100.06816370861571,251081719341836.75,0.0367751949843623,0.0146315553054295
108,108,0.03,3420,2,100000.0,3.3175066557838,,100000.0,100.0,3420.0,3.412860636688947,0.1644553890987189,0.0270506687907762,245121178821178.8,1.002091900042534,100.2091900042534,245633947825580.88,0.0363544981900631,0.0142571994568179
109,109,0.03,3460,2,100000.0,3.36648067507975,,100000.0,100.0,3460.0,3.4474486611852626,0.1761639172743284,0.0267984150646607,239331668331668.4,1.0036407616322334,100.36407616322332,240203017887108.62,0.0359123250758317,0.0138826694547244
110,110,0.03,3500,2,100000.0,3.42778962844707,,100000.0,100.0,3500.0,3.4964746582572843,0.1752827429540378,0.0299440600602476,233642157842157.84,1.0010082560542488,100.10082560542487,233877728962330.0,0.0354639012965393,0.0135086846928518
111,111,0.03,3540,2,100000.0,3.47714994222949,,100000.0,100.0,3540.0,3.537336772796152,0.1893277748987224,0.0297509793935487,227995804195804.2,1.0007528904865175,100.07528904865178,228167460067749.2,0.0350010705953929,0.0131368041367753
112,112,0.03,3580,2,100000.0,3.53967455909756,,100000.0,100.0,3580.0,3.568499566675655,0.1721083299871704,0.0267221140635515,222448051948052.0,1.003222764388636,100.3222764388636,223164949608191.6,0.0345314414134986,0.0127678606369953
113,113,0.03,3620,2,100000.0,3.60295263305225,,100000.0,100.0,3620.0,3.617367029608431,0.1837081910571221,0.0276303908600564,216957142857142.88,1.000727869295545,100.07278692955452,217115059299877.72,0.0340490778892435,0.0124012359590931
114,114,0.03,3660,2,100000.0,3.65228949266039,,100000.0,100.0,3660.0,3.6550048170120135,0.1783534293028451,0.0264679209446414,211566766467065.84,1.001366669330978,100.1366669330978,211855908278250.53,0.0335613175034642,0.0120394454194588
