,Simulation Number,CPMU20.photonEnergy,CPMU20.energySpread,CPMU20.numberRays,M3.radius,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
97,97,1100,0.1,50000.0,225,2.25,,1.1,6743.0,13.486,1100.0,0.2049440135306213,2.29340436013206,0.0297872906339991,-0.0040449719758413,-0.0001780226280534,108243319760479.06,5.367319498872046,72.38367076178841,580976480773061.1,0.0052041432596305,0.0026196413776528
98,98,1100,0.1,50000.0,225,5.0,,1.1,6156.0,12.312,1100.0,0.3285982168738428,2.271229946711862,0.0298868638594836,0.0224711228489047,-9.392773154173406e-05,98820388023952.12,3.3475531622325203,41.21507453340679,330806502422625.6,0.0047511057253871,0.0023915931070489
99,99,1100,0.1,50000.0,225,10.0,,1.1,4974.0,9.948,1100.0,0.6229023210507876,2.1902817707987188,0.0299076724875377,0.0816272033417546,0.0001617099548705,79846102994011.98,1.765926956483941,17.567441363102247,141002385647318.88,0.0038388563804541,0.001932388582596
100,100,1100,0.1,50000.0,232,1.6,,1.1,7786.0,15.572,1100.0,0.1737892844196267,2.217295364790513,0.0297956392915419,0.0105327430003481,-1.4309105037934615e-06,124986280239520.95,6.329504167494994,98.56303889623204,791101181655745.2,0.00600911455131,0.0030248446932233
101,101,1100,0.1,50000.0,232,2.25,,1.1,6744.0,13.488,1100.0,0.1237784871334497,2.4798010918738536,0.0298252394164895,-0.0072393186185391,-7.418178941946979e-05,108259372455089.84,8.886843145966496,119.86574035279612,962084062089149.2,0.0052049150441863,0.0026200298755585
102,102,1100,0.1,50000.0,232,5.0,,1.1,6176.0,12.352,1100.0,0.1034485526301978,2.463631765748389,0.0297204014817493,0.0085844864794421,9.253813541748002e-05,99141441916167.69,10.633304884721005,131.34258193607383,1054201178605469.6,0.0047665414165027,0.0023993630651615
103,103,1100,0.1,50000.0,232,10.0,,1.1,5420.0,10.84,1100.0,0.1336069997307731,2.1745537083979025,0.0296572456191449,0.0364410439992272,4.464111385741548e-05,87005604790419.17,8.233101575640287,89.24682107994072,716325981889536.2,0.0041830722923324,0.0021056586485063
104,104,1100,0.1,50000.0,240,1.6,,1.1,7885.0,15.77,1100.0,0.2061245902541486,2.2767206653895213,0.0299546281703804,0.0046794652222229,-7.614211680779327e-06,126575497005988.05,5.336578225061435,84.15783860921883,675480041148484.6,0.0060855212223323,0.0030633059858806
105,105,1100,0.1,50000.0,240,2.25,,1.1,6759.0,13.518,1100.0,0.1779843048198017,2.572615448907573,0.0298051952077164,-0.0049898351234935,2.3900762652775112e-05,108500162874251.5,6.180320231683815,83.54556889190181,670565751752725.8,0.005216491812523,0.0026258573441429
106,106,1100,0.1,50000.0,240,5.0,,1.1,6148.0,12.296,1100.0,0.3645075171434655,2.332832183593488,0.0295618099441163,-0.030148854016158,1.516548740209594e-05,98691966467065.88,3.017770411486614,37.10650497963941,297829696255740.56,0.0047449314489409,0.0023884851238039
107,107,1100,0.1,50000.0,240,10.0,,1.1,4871.0,9.742,1100.0,0.6217603867205526,2.034173738862976,0.0294224891885267,-0.0928089144407083,-9.79201949518909e-06,78192675449101.81,1.769170284073421,17.23525690744327,138336157836748.28,0.0037593625712087,0.0018923732983163
108,108,1100,0.1,50000.0,245,1.6,,1.1,7659.0,15.318,1100.0,0.3030420733080063,2.234184687544497,0.0296582161439307,0.0056325029681008,9.274186337851506e-05,122947588023952.12,3.62985900931974,55.60218030475979,446282410062874.4,0.0059110979127258,0.0029755054592085
109,109,1100,0.1,50000.0,245,2.25,,1.1,6745.0,13.489999999999998,1100.0,0.3199072238098779,2.471753696513713,0.0294253734379565,-0.0077715550826285,-8.493040644368654e-05,108275425149700.6,3.438496908259047,46.38532329241453,372304714617679.4,0.005205686828742,0.0026204183734641
110,110,1100,0.1,50000.0,245,5.0,,1.1,5727.0,11.454,1100.0,0.5863426738719681,2.241916983354555,0.0296170221694693,-0.0414868779820729,0.0001790608861918,91933782035928.16,1.8760360605105684,21.488117037088053,172471090278519.9,0.0044200101509571,0.0022249275055343
111,111,1100,0.1,50000.0,245,10.0,,1.1,4029.0,8.058,1100.0,1.0627185604869285,2.456020024680344,0.0294863716520531,-0.1431848243687287,-4.359344228798083e-05,64676306586826.35,1.0350811973171803,8.34068428798184,66945228859945.26,0.0031095199752412,0.0015652580617771
112,112,1200,0.1,50000.0,225,1.6,,1.2,8135.0,16.27,1200.0,0.2492921712935185,2.3891379543010767,0.0294081355696298,0.0013154888019754,-6.605350969177139e-05,124131396686626.72,4.8136288988678695,78.31774218458023,597522478347577.6,0.0065127078696849,0.0041474874683546
113,113,1200,0.1,50000.0,225,2.25,,1.2,7087.0,14.174,1200.0,0.2588342097626537,2.304685996831404,0.0299089269398642,-0.0165989052117653,-4.173491352165972e-05,108140037900199.6,4.636172324749415,65.71310653099822,501355850910258.2,0.0056737013733813,0.0036131829979384
114,114,1200,0.1,50000.0,225,5.0,,1.2,6401.0,12.802,1200.0,0.3596704207739094,2.473138839374585,0.0296811195618417,0.0370251490374859,-7.402724986543297e-05,97672411824351.28,3.336387789181935,42.712436477107126,325873042150714.9,0.0051245043729383,0.0032634378961202
115,115,1200,0.1,50000.0,225,10.0,,1.2,5354.0,10.708,1200.0,0.6790444034177199,2.069656347930973,0.029123084305651,0.0660891713651454,1.178947285239222e-05,81696311968063.88,1.7671892941908394,18.92306296219551,144372847884837.44,0.0042862984553525,0.0027296432582139
116,116,1200,0.1,50000.0,232,1.6,,1.2,8192.0,16.384,1200.0,0.1807048837017646,2.180077804872525,0.0297978186205299,-0.0149350636730569,8.825681109842638e-05,125001155704590.8,6.640661698886236,108.8006012745521,830090387003991.0,0.0065583408566022,0.0041765479214211
117,117,1200,0.1,50000.0,232,2.25,,1.2,6889.0,13.778000000000002,1200.0,0.163692889966569,2.4414348179513468,0.0294948365396916,-0.0194043986321243,4.035316774454476e-05,105118769732534.94,7.330800991081992,101.00377605512772,770604781336586.9,0.0055151867872476,0.0035122361609705
118,118,1200,0.1,50000.0,232,5.0,,1.2,6399.0,12.798000000000002,1200.0,0.1193957268812937,2.347363065581745,0.0298867608369743,0.0025475484349953,-0.0001623381575764,97641893964071.86,10.050610950198164,128.6277189406361,981360688673388.4,0.0051229032155026,0.0032624182311003
119,119,1200,0.1,50000.0,232,10.0,,1.2,5660.0,11.32,1200.0,0.1488197159974333,2.230955554955358,0.029792142905685,0.0012345066402638,9.900714280903882e-06,86365544590818.36,8.063447722348132,91.27822821698084,696404053820190.2,0.0045312755430137,0.0028856520062553
120,120,1200,0.1,50000.0,240,1.6,,1.2,8196.0,16.392,1200.0,0.2604118567119258,2.2608098342753395,0.0296954841756363,-0.0169564902810744,3.628280917849716e-05,125062191425149.69,4.608085112374397,75.53573116204112,576297222427149.2,0.0065615431714736,0.0041785872514609
121,121,1200,0.1,50000.0,240,2.25,,1.2,6986.0,13.972,1200.0,0.253361715700521,2.218272606093339,0.0284498335571566,0.0106921510538739,-9.694791918975583e-06,106598885956087.84,4.736311469481939,66.17574385160167,504885526187816.0,0.0055928429228788,0.0035616899144346
122,122,1200,0.1,50000.0,240,5.0,,1.2,6239.0,12.478,1200.0,0.3955482639198635,2.318498353420464,0.0293829468312262,0.0015088988065776,2.286279440171906e-05,95200465141716.56,3.03376378929858,37.85530456286768,288815723871321.4,0.0049948106206471,0.00318084502951
123,123,1200,0.1,50000.0,240,10.0,,1.2,5404.0,10.808,1200.0,0.719613258012032,2.1543664650809937,0.0299196496906696,-0.088354435714779,7.132577303175441e-05,82459258475049.89,1.667562383876946,18.02301424494204,137505957635379.48,0.0043263273912449,0.0027551348837109
124,124,1200,0.1,50000.0,245,1.6,,1.2,8037.0,16.073999999999998,1200.0,0.3085231993841262,2.52006388557424,0.029939406460943,0.007491125316565,-7.208222947470654e-05,122636021532934.12,3.889496810597839,62.519771733549646,476992414616755.1,0.0064342511553359,0.0040975238823806
125,125,1200,0.1,50000.0,245,2.25,,1.2,6921.0,13.842,1200.0,0.351840279236967,2.47455040766007,0.0297969039113896,0.0160131994274465,-0.0001038003868193,105607055497005.95,3.4106384937006915,47.21005802980497,360187488684473.75,0.0055408053062187,0.0035285508012885
126,126,1200,0.1,50000.0,245,5.0,,1.2,5954.0,11.908,1200.0,0.7193196189180071,2.23151490607977,0.0296951384394673,-0.046685134687388,2.372373557002909e-05,90851670051896.22,1.6682431125749455,19.86543898454245,151562672830007.3,0.0047666456860607,0.0030355427641774
127,127,1200,0.1,50000.0,245,10.0,,1.2,4102.0,8.204,1200.0,1.1268280475492247,2.324518292526543,0.0299174514435217,-0.1347454756393009,1.0507800356706748e-05,62592131433133.73,1.064936218627074,8.736736737616514,66656627764210.24,0.0032839739006082,0.0020913329557702
128,128,1300,0.1,50000.0,225,1.6,,1.3,8566.0,17.132,1300.0,0.2617093776159436,2.084583283548413,0.0299779831470772,0.0108430543803881,7.92061224281788e-05,123630974970059.9,4.967342064095768,85.1005042420887,614117342393949.6,0.0070277628495013,0.0044446153088722
129,129,1300,0.1,50000.0,225,2.25,,1.3,7422.0,14.844,1300.0,0.2493770303453857,1.9716025300137388,0.0299142444155359,-0.0035027148116201,-2.100223618390321e-05,107119903832335.31,5.212990138664766,77.3816256183398,558415002332682.3,0.0060891963424,0.0038510313824947
130,130,1300,0.1,50000.0,225,5.0,,1.3,6718.0,13.436,1300.0,0.4317660397764484,2.3217511913337514,0.0293760009717795,0.0071239255757228,1.3504205708290464e-05,96959244670658.69,3.010889880716624,40.45431643730856,291933608620813.5,0.0055116169534146,0.0034857489662624
131,131,1300,0.1,50000.0,225,10.0,,1.3,5471.0,10.942,1300.0,0.7350245942459424,2.196406884913473,0.0296880574434234,0.0680928580509525,6.971289822869071e-05,78961599820359.28,1.768648301263528,19.352549712425525,139655299387328.95,0.0044885466436635,0.0028387217318281
132,132,1300,0.1,50000.0,232,1.6,,1.3,8349.0,16.698,1300.0,0.2053519375504038,2.0006840309898086,0.0291464367441679,-0.0118146611847332,5.952453284007264e-05,120499067245509.0,6.330595247882255,105.70827944913788,762830822478663.6,0.0068497305662487,0.0043320211550051
133,133,1300,0.1,50000.0,232,2.25,,1.3,7204.0,14.408,1300.0,0.1770336310632956,2.468266560906673,0.029386186915621,0.0110660619902531,-5.1836666966336594e-05,103973563353293.42,7.343237509121672,105.80136603142506,763502570372942.8,0.0059103436338789,0.0037379183615591
134,134,1300,0.1,50000.0,232,5.0,,1.3,6668.0,13.336,1300.0,0.1502452675267704,2.286870069655449,0.0297990764687187,-0.0005428364501892,-3.741987967492791e-05,96237606946107.8,8.652518787444457,115.38999054935928,832697702159892.8,0.0054705956899923,0.0034598056128368
135,135,1300,0.1,50000.0,232,10.0,,1.3,5817.0,11.634,1300.0,0.1432637666625851,2.5698756976229005,0.0299782963310557,0.0181046038588495,-1.3926238505747824e-05,83955332874251.5,9.074171580744212,105.56891217037816,761825095619453.4,0.0047724137865455,0.0030182497375332
136,136,1300,0.1,50000.0,240,1.6,,1.3,8364.0,16.728,1300.0,0.2643940958237181,2.247247896967374,0.029786628592906,-0.0150365419284969,2.6091894340559724e-05,120715558562874.28,4.91690253502015,82.24994560581709,593546635914170.0,0.0068620369452753,0.0043398041610328
137,137,1300,0.1,50000.0,240,2.25,,1.3,7229.0,14.457999999999998,1300.0,0.2443590203861276,2.2471663908039057,0.0294205232183053,0.0029207958238,5.483640066320615e-05,104334382215568.86,5.320040970641416,76.91715235353357,555063188033387.4,0.0059308542655901,0.0037508900382719
138,138,1300,0.1,50000.0,240,5.0,,1.3,6543.0,13.086,1300.0,0.4325511781798923,2.5065507637767737,0.0283987088700212,0.0022339002506599,-6.912946739417541e-05,94433512634730.56,3.00542471175364,39.32898777800813,283812812490118.75,0.0053680425314367,0.0033949472292728
139,139,1300,0.1,50000.0,240,10.0,,1.3,5344.0,10.688,1300.0,0.8226905677415743,2.1882871769515138,0.0299137446317771,-0.0790945040219738,-0.0001527400625068,77128640000000.0,1.5801809951081869,16.888974475716303,121877211106541.1,0.0043843526345709,0.0027728256141271
140,140,1300,0.1,50000.0,245,1.6,,1.3,8364.0,16.728,1300.0,0.3292871822800407,2.2408193486607297,0.0295567746782657,-0.0128737898852401,-7.090068761462114e-05,120715558562874.28,3.947921662175181,66.04083356486643,476575568611948.0,0.0068620369452753,0.0043398041610328
141,141,1300,0.1,50000.0,245,2.25,,1.3,7330.0,14.66,1300.0,0.3836524627649851,2.424723281409946,0.0296723874960244,0.0083591038098604,-3.761328555373382e-05,105792090419161.69,3.388483396225047,49.67516658865919,358474741837268.25,0.006013717217703,0.0038032956121916
142,142,1300,0.1,50000.0,245,5.0,,1.3,6190.0,12.38,1300.0,0.7787095213798239,2.246609376126786,0.0298650278345256,-0.0454825672821818,5.91213856208675e-05,89338750299401.2,1.6694286692378983,20.66752692516518,149144671023706.25,0.0050784324116755,0.0032117871540881
143,143,1300,0.1,50000.0,245,10.0,,1.3,4145.0,8.290000000000001,1300.0,1.28229899828807,2.129110731953076,0.0279818338797073,-0.1274284960975832,0.0001111229302727,59823767365269.48,1.0138041141228074,8.404436106078075,60649581477235.94,0.0034006627377052,0.0021507039989814
144,144,1400,0.1,50000.0,225,1.6,,1.4,8881.0,17.762,1400.0,0.3052965513199979,2.2850827515634737,0.0297438985565259,0.0021707019713523,3.946061062430819e-05,120594806219780.22,4.585705255912256,81.45129675551348,553012236717766.06,0.0073768132972691,0.0048204950301905
145,145,1400,0.1,50000.0,225,2.25,,1.4,7743.0,15.486,1400.0,0.3066927920770013,2.343043324218849,0.0295807285159301,-0.0148396457776798,-8.886724668607897e-05,105141941736263.72,4.56482850646357,70.69093425109484,479954932862628.5,0.0064315578606863,0.0042028029522312
146,146,1400,0.1,50000.0,225,5.0,,1.4,6972.0,13.944,1400.0,0.4177927514460862,2.258095297910057,0.0299244867563619,0.0078754095587042,7.382217475197367e-05,94672558153846.16,3.350943727851301,46.725559341158544,317242414945268.3,0.005791143149258,0.0037843138554767
147,147,1400,0.1,50000.0,225,10.0,,1.4,5680.0,11.36,1400.0,0.839229310871815,2.055692110281205,0.0290733910791202,0.0875284618388195,0.000155952214031,77128532747252.75,1.6681972160214955,18.95072037400419,128665603604789.8,0.0047179708961253,0.0030830325156494
148,148,1400,0.1,50000.0,232,1.6,,1.4,8673.0,17.346,1400.0,0.2210634246630434,2.2376341945978737,0.0298109624457588,-0.0044105794861653,-1.1729659220001045e-05,117770381076923.08,6.333024118005745,109.85263635092768,745842663746881.2,0.0072040425320589,0.0047075952479273
149,149,1400,0.1,50000.0,232,2.25,,1.4,7708.0,15.416,1400.0,0.207965170467105,2.422022887448353,0.0289464441828225,-0.030080776506695,2.65988873485956e-05,104666677890109.88,6.73189648466374,103.7789162075762,704605240949862.6,0.0064024858569249,0.0041838053927157
150,150,1400,0.1,50000.0,232,5.0,,1.4,6849.0,13.698,1400.0,0.1829125484100586,2.374911559388634,0.0282080325907041,-0.0073141818250865,-0.0001076934326832,93002345208791.2,7.653930865702222,104.84354499838904,711833520576260.2,0.0056889758217539,0.0037175510034652
151,151,1400,0.1,50000.0,232,10.0,,1.4,5881.0,11.762,1400.0,0.2134734266751365,2.143551578902044,0.0295117316887818,-0.02880986895191,5.719614449994379e-05,79857905120879.12,6.558193316166312,77.13746978474816,523723579606792.94,0.0048849272605832,0.0031921327860095
152,152,1400,0.1,50000.0,240,1.6,,1.4,8650.0,17.299999999999997,1400.0,0.2958139521331304,2.3125675813786204,0.0299436649851701,-0.0067793483419357,-8.157865458061557e-05,117458064835164.8,4.732704424198129,81.87578653862761,555894303103135.1,0.0071849380724443,0.0046951111373886
153,153,1400,0.1,50000.0,240,2.25,,1.4,7609.0,15.218000000000002,1400.0,0.2800477783810038,2.4828402680236668,0.0292210721173417,0.0122324761347996,-0.0001048035352192,103322360153846.16,4.999146960185151,76.07701844009763,516523662682255.3,0.0063202536177143,0.0041300694386578
154,154,1400,0.1,50000.0,240,5.0,,1.4,6902.0,13.804,1400.0,0.4187838298291808,2.527182739663287,0.0297989087010716,-0.0112534245964168,8.767477442867927e-05,93722030461538.44,3.343013507878398,46.1469584627534,313314013818713.75,0.0057329991417353,0.0037463187364458
155,155,1400,0.1,50000.0,240,10.0,,1.4,5602.0,11.204,1400.0,0.8862092444596783,2.130228023427396,0.0294102239971663,-0.0739845550903212,0.0001622336592405,76069373318681.31,1.5797623515579324,17.699657386855073,120171532075458.23,0.0046531818591714,0.0030406950973006
156,156,1400,0.1,50000.0,245,1.6,,1.4,8775.0,17.549999999999997,1400.0,0.3548206926798229,2.232878569204173,0.029901401517216,-0.0003799476921371,3.208306949929013e-05,119155435714285.69,3.9456548867720858,69.2462432628501,470146227211528.5,0.0072887666573062,0.0047629595642294
157,157,1400,0.1,50000.0,245,2.25,,1.4,7510.0,15.02,1400.0,0.4151916219839222,2.1983944385903493,0.0297875918831679,0.012677127533858,-8.576280467406292e-05,101978042417582.42,3.371937018647773,50.64649402008955,343863536317079.0,0.0062380213785036,0.0040763334845998
158,158,1400,0.1,50000.0,245,5.0,,1.4,6379.0,12.758,1400.0,0.8387356442281089,2.255762506382754,0.0297875716418355,-0.0704130816804013,-0.0001150440184012,86620230703296.7,1.6691790907353463,21.29538683960155,144584677924614.75,0.0052985803426731,0.0034624409185435
159,159,1400,0.1,50000.0,245,10.0,,1.4,4369.0,8.738,1400.0,1.324465890502097,2.4025704400248737,0.0297974844582735,-0.1434196184221039,0.0002490736653804,59326506967032.96,1.0570298639168945,9.236326950905823,62709889586027.54,0.0036290166980935,0.0023714382149422
160,160,1500,0.1,50000.0,225,1.6,,1.5,9106.0,18.212,1500.0,0.359190929136048,2.3362844281057287,0.0296901331458395,-0.0133472564828715,3.896979170316163e-05,115705670722554.88,4.176052005566812,76.05425912538279,483192898276378.6,0.007563553725015,0.0049137135883875
161,161,1500,0.1,50000.0,225,2.25,,1.5,8036.0,16.072,1500.0,0.3530286459704257,2.261993529863844,0.0298556772833457,-0.0314004063116939,5.6619623288465614e-05,102109682618762.48,4.24894698240907,68.28907590127855,433858627837738.6,0.0066747987847815,0.0043363279591787
162,162,1500,0.1,50000.0,225,5.0,,1.5,7077.0,14.154,1500.0,0.4464711079558583,2.4300663727352463,0.0297348749431166,0.0138990677673265,-6.810007556778571e-05,89924119449101.8,3.359679883582303,47.55290907222392,302116255161999.5,0.0058782417869461,0.0038188393438412
163,163,1500,0.1,50000.0,225,10.0,,1.5,6009.0,12.018,1500.0,0.8990590245598469,2.19705588851704,0.0297916390017266,0.0496733806494509,8.771025294135795e-05,76353544407185.62,1.6684110375671457,20.05096384948196,127389096246321.7,0.0049911480708999,0.0032425329401076
164,164,1500,0.1,50000.0,232,1.6,,1.5,9288.0,18.576,1500.0,0.2658987629399689,2.376775838148951,0.0287567579406675,0.0194457707007186,-2.42940556745599e-06,118018259353293.42,5.641244748245218,104.79176244340316,665769885773808.5,0.007714725126064,0.0050119231066267
165,165,1500,0.1,50000.0,232,2.25,,1.5,7818.0,15.636,1500.0,0.2253933472800326,2.206889308745808,0.0298728788527909,-0.0074258298046888,7.30083619475383e-05,99339658874251.5,6.655032271810461,104.05808460202836,661108635678786.1,0.0064937253483601,0.0042186923823867
166,166,1500,0.1,50000.0,232,5.0,,1.5,7171.0,14.342,1500.0,0.1702051141498941,2.5206850393087965,0.0297972775166636,0.0022487740025453,0.0001082605187787,91118533357285.42,8.81289617819003,126.3945569876014,803018174386701.5,0.0059563193237516,0.0038695629411736
167,167,1500,0.1,50000.0,232,10.0,,1.5,6112.0,12.224,1500.0,0.2024601986615835,2.4435310395435934,0.0283321117610272,0.0213159368792349,-0.0001168783990547,77662317093812.38,7.408863618213088,90.5659488690368,575389515622474.9,0.0050767011165486,0.0032981130520782
168,168,1500,0.1,50000.0,240,1.6,,1.5,8960.0,17.919999999999998,1500.0,0.311320797090957,2.2565163460044184,0.0294037210232645,0.0155048642063438,8.730626020445888e-05,113850517205588.8,4.818181162377509,86.34180642980495,548552417326904.4,0.0074422843593383,0.004834930128701
169,169,1500,0.1,50000.0,240,2.25,,1.5,7898.0,15.796,1500.0,0.3211127798747384,2.2621683632439664,0.0297895986652189,0.0256288288476583,0.0001491425638644,100356181349301.4,4.671256001038417,73.78715979240283,468789414369223.75,0.0065601743158542,0.0042618614013929
170,170,1500,0.1,50000.0,240,5.0,,1.5,7151.0,14.302,1500.0,0.4475646418950418,2.166754510996314,0.029835619738721,-0.0207180846218275,-0.0001539903432146,90864402738522.95,3.3514711833553736,47.93274086434856,304529427370956.8,0.0059397070818781,0.003858770686422
171,171,1500,0.1,50000.0,240,10.0,,1.5,5756.0,11.512,1500.0,0.8992025853178802,2.22206513909054,0.0294884478403504,-0.0643622168569389,1.776603522837851e-05,73138792079840.31,1.6681446700575595,19.203681441702628,122006086182433.69,0.0047810032111999,0.0031060109175003
172,172,1500,0.1,50000.0,245,1.6,,1.5,9036.0,18.072,1500.0,0.4420949937150453,2.4703771894000166,0.0298801416357305,-0.0040361802724401,-0.0002962130706778,114816213556886.22,3.3929359556757,61.31713859097124,389564059271699.0,0.0075054108784577,0.004875940696757
173,173,1500,0.1,50000.0,245,2.25,,1.5,7699.0,15.398,1500.0,0.4471000005751193,2.302237968739665,0.0297567202192392,-0.015134474478111,0.0001025230866674,97827581692614.78,3.354954144644377,51.65958391923411,328207050660174.3,0.0063948825092126,0.0041544784666149
174,174,1500,0.1,50000.0,245,5.0,,1.5,6436.0,12.872,1500.0,0.8485528994290235,2.248373599300032,0.029709651644795,-0.06613953379553,0.0001091812757576,81779233117764.47,1.767715366961004,22.754032203522044,144562407080558.5,0.0053458194348997,0.0034729475790535
175,175,1500,0.1,50000.0,245,10.0,,1.5,4535.0,9.07,1500.0,1.4709731782199924,2.454119223110504,0.0295650864671505,-0.13185489499309,7.186012054657278e-05,57624117804391.22,1.0197330734576224,9.248978976260636,58761218753955.96,0.0037668258448213,0.0024471437649173
176,176,1600,0.1,50000.0,225,1.6,,1.6,9470.0,18.94,1600.0,0.3487775147680167,2.240582891371563,0.0298550162466164,-0.0053086192777431,3.004496818289579e-05,111897936263736.28,4.5874516912714745,86.88633503268173,513326376962864.5,0.0077581146270778,0.0050521676982069
177,177,1600,0.1,50000.0,225,2.25,,1.6,8334.0,16.668,1600.0,0.3132597507060382,2.322503829398889,0.0297958290761203,-0.0127219810088285,5.10655663287774e-05,98474910329670.31,5.107582434046672,85.13318401068993,502968722194145.25,0.0068274685641042,0.0044461209711569
178,178,1600,0.1,50000.0,225,5.0,,1.6,7310.0,14.62,1600.0,0.5321246302801228,2.4542473172984565,0.0296900877148986,0.0051830575612495,2.918816550422312e-05,86375281318681.31,3.006814398269298,43.959626502697134,259714439523572.1,0.0059885763383251,0.0038998253298725
179,179,1600,0.1,50000.0,225,10.0,,1.6,5988.0,11.976,1600.0,0.9589766243279882,2.239102317719727,0.0291961201762111,0.0911683540328815,-3.616244948631354e-05,70754471208791.2,1.6684452565475356,19.98130039241329,118049961867836.86,0.0049055533671533,0.0031945491211048
180,180,1600,0.1,50000.0,232,1.6,,1.6,9245.0,18.49,1600.0,0.3122718058900773,2.545869378432603,0.0296492145081983,0.0260504785815347,-3.4237185119695248e-06,109239326373626.38,5.1237414643934125,94.7379796766342,559714066082954.3,0.0075737877219994,0.0049321320348387
181,181,1600,0.1,50000.0,232,2.25,,1.6,8162.0,16.323999999999998,1600.0,0.2244021532478655,2.031515494465352,0.0299369107009395,-0.0115380111654227,-1.767685687279471e-05,96442550769230.72,7.130056360166496,116.39104002335787,687640822502833.8,0.0066865608855553,0.0043543603751599
182,182,1600,0.1,50000.0,232,5.0,,1.6,7423.0,14.846,1600.0,0.2111240012518465,2.2138717330504347,0.0295945811034879,-0.0083503921113841,1.7051474167812158e-06,87710494285714.28,7.578484637051688,112.51018292166935,664712633452495.6,0.0060811494062089,0.0039601099074751
183,183,1600,0.1,50000.0,232,10.0,,1.6,6308.0,12.616,1600.0,0.1865014218465148,2.262049055717537,0.0299028708585532,-0.0048054504789256,-1.4321686174357604e-05,74535605274725.27,8.579023066734326,108.23295500992025,639442676944872.8,0.0051677071877093,0.0033652665090062
184,184,1600,0.1,50000.0,240,1.6,,1.6,9241.0,18.482000000000003,1600.0,0.3577261195973733,2.2687029669445984,0.0291578555033886,-0.0103962539297992,-7.677447391698242e-05,109192062197802.22,4.472695485028677,82.66435795430002,488382843593080.5,0.0075705107992425,0.0049299980674899
185,185,1600,0.1,50000.0,240,2.25,,1.6,8122.0,16.244,1600.0,0.3075855886459067,2.4985203436296963,0.0297620044893854,-0.0118995832280535,-3.0218448347434422e-05,95969909010989.0,5.201804177639558,84.49810706157699,499216673621050.8,0.0066537916579859,0.0043330207016723
186,186,1600,0.1,50000.0,240,5.0,,1.6,7333.0,14.666,1600.0,0.5303827363165965,2.3023763330912725,0.0297284950275332,-0.0389628903690192,0.0001396140827974,86647050329670.33,3.0166894403684488,44.24276733244367,261387241768590.0,0.0060074186441776,0.0039120956421279
187,187,1600,0.1,50000.0,240,10.0,,1.6,5856.0,11.712,1600.0,1.0130426324151358,2.1639105900410494,0.0267344170331007,-0.1038879333622238,0.0001732741689605,69194753406593.4,1.5794004603592382,18.4979381917274,109286225384817.58,0.004797414916174,0.0031241281985955
188,188,1600,0.1,50000.0,245,1.6,,1.6,9276.0,18.552,1600.0,0.4602996857847756,2.184845192193135,0.0293773463651667,-0.0028501822570447,-9.947791049253285e-05,109605623736263.72,3.4759962898347907,64.48668316901504,380988741452280.8,0.0075991838733658,0.0049486702817917
189,189,1600,0.1,50000.0,245,2.25,,1.6,7983.0,15.966,1600.0,0.4746986115271738,2.170394962250355,0.0297005436630287,-0.016637579974602,1.0515513028119514e-05,94327478901098.88,3.37055967965141,53.8143558453144,317936397067212.94,0.0065399185921819,0.0042588653363026
190,190,1600,0.1,50000.0,245,5.0,,1.6,6660.0,13.320000000000002,1600.0,1.118035596845857,2.237334670380573,0.028698508259473,-0.0373056920903392,3.345472971788858e-05,78694852747252.75,1.4310814472399944,19.062004877236728,112618743759876.7,0.0054560763903208,0.0035530556356978
191,191,1600,0.1,50000.0,245,10.0,,1.6,4772.0,9.544,1600.0,1.5193882413630035,2.263479699480783,0.0297973822665133,-0.1211058050561191,0.0001737592551155,56386161758241.76,1.0530554050916452,10.050360786194664,59377752411888.31,0.0039093688490407,0.0025458230470795
192,192,1700,0.1,50000.0,225,1.6,,1.7,9738.0,19.476,1700.0,0.3622202083734009,2.239709181644301,0.0299574105444048,0.0099224708030959,-0.0001418271373303,106398320982035.92,4.693277626982991,91.40627506312072,499356859413544.1,0.0077567225677315,0.0050300589047174
193,193,1700,0.1,50000.0,225,2.25,,1.7,8700.0,17.4,1700.0,0.3114985911699932,2.184930141899634,0.0298192601538595,0.0005412465641055,-0.0001420388624518,95057033532934.12,5.457488567170642,94.96030106876916,518772673735144.4,0.00692991233716,0.0044938911964512
194,194,1700,0.1,50000.0,225,5.0,,1.7,7654.0,15.308,1700.0,0.5646934571268503,2.248982539534992,0.0296928998200902,0.0059051136611123,5.1832005198562176e-05,83628337317365.27,3.01048290633571,46.084472330187054,251761679979204.9,0.0060967297734049,0.003953591174441
195,195,1700,0.1,50000.0,225,10.0,,1.7,5009.0,10.018,1700.0,0.8430752012425273,2.131212811626207,0.0271578351165754,0.0429621798196082,-0.0001122950792367,54728813904191.62,2.0164274758580656,20.200570453146103,110356684077534.88,0.0039898771145787,0.0025873449428763
