,Simulation Number,CPMU20.photonEnergy,CPMU20.energySpread,CPMU20.numberRays,M3.radius,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
17,17,500,0.1,50000.0,232.0,2.25,,0.5,4571.1,9.1422,500.0,0.0431786447497529,2.429421182755972,0.0292100497775165,-0.0004769687781519,-3.0379422182925387e-05,126827941730458.22,11.620672674328016,106.27684393857066,1474357744343598.0,0.0027520539623668,0.0015389051152523
18,18,500,0.1,50000.0,232.0,5.0,,0.5,4188.35,8.376700000000001,500.0,0.0389960480243445,2.413337817284185,0.0285679166304365,0.0059137423243864,-1.2777392368412802e-05,116208310854447.44,12.989360326421878,108.82519472000112,1509710513306870.0,0.002521617381654,0.0014100486183778
19,19,500,0.1,50000.0,232.0,10.0,,0.5,3695.75,7.391499999999999,500.0,0.0383627375280638,2.370726307688153,0.0289528461432501,-0.0032499552557713,9.57024907617156e-06,102540825107816.7,13.397431773954082,99.01941348381858,1373676839656744.5,0.0022250450507355,0.0012442100544056
20,20,500,0.1,50000.0,232.5,1.6,,0.5,5229.4,10.4588,500.0,0.0531512942250798,2.436129094043479,0.0288351247330626,-0.0116979745264181,2.454014149094965e-05,145092874469002.72,9.442776122349532,98.77411443642566,1370273854238652.5,0.0031483868195403,0.0017605281900856
21,21,500,0.1,50000.0,232.5,2.25,,0.5,4575.1,9.150200000000002,500.0,0.0428480188130179,2.436802861990073,0.0294279590862863,-0.0048696012374956,-1.068833419484462e-05,126938924156334.23,11.720644688002164,107.24239976800702,1487752710377294.2,0.0027544621826747,0.0015402517540178
22,22,500,0.1,50000.0,232.5,5.0,,0.5,4164.75,8.3295,500.0,0.03839466124858,2.3268060272199493,0.0289783999946432,-0.0033935113553237,2.5633480349375412e-05,115553514541779.0,13.131883735503314,109.38829661001976,1517522315028075.0,0.0025074088818374,0.0014021034496613
23,23,500,0.1,50000.0,232.5,10.0,,0.5,3684.65,7.369300000000001,500.0,0.0383390137293815,2.3566047753374546,0.0290398300516564,-0.0032638963529022,4.343482102077335e-05,102232848876010.77,13.476251991192886,99.388156782962,1378792342889802.0,0.002218362239381,0.0012404731318314
24,24,500,0.1,50000.0,233.0,1.6,,0.5,5223.35,10.446699999999998,500.0,0.0542603983345628,2.43899154551216,0.0295644588156031,-0.0007964163458959,1.7368292524123797e-05,144925013549865.2,9.27044840122246,96.8807211470404,1344007181689485.0,0.0031447443863246,0.0017584913989528
25,25,500,0.1,50000.0,233.0,2.25,,0.5,4552.35,9.1047,500.0,0.043571591514393,2.417444544353436,0.0294262666300884,-0.0037209594584822,-3.954489100643883e-05,126307711609164.42,11.58100438011175,105.4648566433998,1463093204368777.2,0.0027407654296735,0.001532592746039
26,26,500,0.1,50000.0,233.0,5.0,,0.5,4165.85,8.331700000000001,500.0,0.038338562681477,2.3646779353770184,0.0288717543765622,-0.0017329738706029,2.1034795678552385e-05,115584034708894.9,13.341460451784044,111.10940328934774,1541398889335978.2,0.0025080711424221,0.0014024737753219
27,27,500,0.1,50000.0,233.0,10.0,,0.5,3681.7,7.3634,500.0,0.0438239066879816,2.4683335900446126,0.0290096924771043,-0.0073905279428111,-7.76338896058029e-07,102150999336927.22,11.641458796204793,85.72768800022844,1189283347375891.5,0.002216586176904,0.0012394799857418
28,28,500,0.1,50000.0,233.5,1.6,,0.5,5245.65,10.4913,500.0,0.0542142816973466,2.4272192558937817,0.0292222091440879,0.0026959292656075,3.254500271841338e-05,145543740574123.97,9.245740889350598,96.99400356825684,1345578726428948.8,0.0031581702145412,0.0017659989100705
29,29,500,0.1,50000.0,233.5,2.25,,0.5,4557.8,9.1156,500.0,0.0439876190598709,2.368587124902593,0.0291948396856289,-0.004057732030192,4.916361324242477e-05,126458925164420.48,11.45090410767282,104.46412897133304,1449210306282874.5,0.002744046629843,0.001534427541357
30,30,500,0.1,50000.0,233.5,5.0,,0.5,4164.4,8.3288,500.0,0.0394238425589321,2.421062887374414,0.0294681665075386,-7.465556324180488e-05,2.569778080271311e-05,115543803579514.84,12.878032491672409,107.24679641175835,1487813704150949.2,0.0025071981625605,0.0014019856187694
31,31,500,0.1,50000.0,233.5,10.0,,0.5,3688.1,7.3762,500.0,0.043759481785156,2.366030660083868,0.0289665666927947,-0.003930442196546,-4.038932529112697e-07,102328571218328.84,11.811167632895003,87.10483718937601,1208388267101489.2,0.0022204393293966,0.0012416346077666
32,32,1000,0.1,50000.0,230.0,1.6,,1.0,7413.75,14.827500000000004,1000.0,0.1471312377364881,2.395590999574554,0.0296048793730254,-5.672812517273016e-05,2.1350517829797827e-05,112955855033692.77,6.822270791740531,101.16435159620936,770669757779730.2,0.0049337546604448,0.0025996924037148
33,33,1000,0.1,50000.0,230.0,2.25,,1.0,6477.5,12.954999999999998,1000.0,0.124225321521294,2.283557662547395,0.0294334654145286,-0.0023867592604193,4.741305046640953e-06,98691155080862.52,8.084735184614747,104.72214525364534,797773020272336.9,0.0043106924043879,0.0022713886420587
34,34,1000,0.1,50000.0,230.0,5.0,,1.0,5901.0,11.801999999999998,1000.0,0.1152152308392487,2.3085910130934244,0.0293190690138244,0.0008604641052235,-2.2890023206140903e-05,89907604188679.23,8.794050851076536,103.78571890616928,790639326881324.4,0.0039270391166798,0.0020692341762699
35,35,1000,0.1,50000.0,230.0,10.0,,1.0,5137.05,10.2741,1000.0,0.125066758307696,2.3501365456779357,0.0294621040920542,-0.0012665173013608,-1.0399702831340724e-05,78268066107008.06,8.054261870855033,82.75138506406873,630399828368520.1,0.0034186402803491,0.0018013488265052
36,36,1000,0.1,50000.0,230.5,1.6,,1.0,7412.75,14.8255,1000.0,0.1475867672929552,2.3091524088737456,0.0294916672107546,0.0018679382773956,-9.508359642518102e-06,112940619039083.56,6.789521928233695,100.65070048957529,766756765033895.8,0.0049330891733889,0.0025993417454914
37,37,1000,0.1,50000.0,230.5,2.25,,1.0,6475.3,12.9506,1000.0,0.1225266019812806,2.3139029035362952,0.0296310350874766,-0.0030858362345055,6.256380500067473e-06,98657635892722.36,8.187240149553633,106.01198990651528,807599053361230.1,0.004309228332865,0.0022706171939672
38,38,1000,0.1,50000.0,230.5,5.0,,1.0,5931.35,11.8627,1000.0,0.1090766587415487,2.3514164076409854,0.0294060007969881,0.0006135232602873,3.7377364019899474e-05,90370016625067.4,9.27714092203059,110.04002068739148,838284580992718.8,0.0039472366488254,0.00207987665335
39,39,1000,0.1,50000.0,230.5,10.0,,1.0,5110.55,10.2211,1000.0,0.1157839646054924,2.2880171388119885,0.029618917656488,-0.002417499044024,-1.994745489939536e-05,77864312249865.22,8.79691933211143,89.9705306098354,685395259677557.2,0.0034010048733685,0.0017920563835852
40,40,1000,0.1,50000.0,231.0,1.6,,1.0,7379.85,14.7597,1000.0,0.142509218461231,2.2843970421398887,0.0293597684719174,0.0015603362729752,-6.480893011118812e-05,112439354816442.05,7.029814572637979,103.75240433314204,790385536553799.8,0.0049111946492508,0.0025878050899416
41,41,1000,0.1,50000.0,231.0,2.25,,1.0,6460.5,12.920999999999998,1000.0,0.1206962371327221,2.301175176876065,0.029444303170116,-0.002759839575611,-9.081096798035331e-06,98432143172506.72,8.314940553753013,107.44326987998096,818502540341193.8,0.0042993791244382,0.0022654274522609
42,42,1000,0.1,50000.0,231.0,5.0,,1.0,5861.95,11.723900000000002,1000.0,0.1074743390085643,2.420739028576315,0.0295128398607228,-0.0001360298712472,-6.348505482084748e-06,89312638599191.36,9.37254063855099,109.90087960647588,837224604613347.2,0.0039010518471481,0.0020555409726462
43,43,1000,0.1,50000.0,231.0,10.0,,1.0,5099.0,10.198,1000.0,0.1137647225117916,2.290062844697585,0.0292993879968521,-0.000758634940628,-1.5974673827867225e-05,77688336512129.39,8.869929963089591,90.5072852347948,689484254963719.8,0.0033933184978732,0.0017880062811049
44,44,1000,0.1,50000.0,231.5,1.6,,1.0,7397.85,14.7957,1000.0,0.1412765760717775,2.3563652138729068,0.0295962467039828,-0.0075279926997318,8.90759802377222e-06,112713602719406.95,7.100111466203678,105.0622918758733,800364256323632.1,0.0049231734162565,0.0025941169379628
45,45,1000,0.1,50000.0,231.5,2.25,,1.0,6467.95,12.9359,1000.0,0.117412686939042,2.358954177385589,0.0295876657145771,-0.0054074676527401,-2.3370629185007404e-05,98545651332345.05,8.54574305105565,110.53008227476846,842017868844436.1,0.0043043370030044,0.0022680398560253
46,46,1000,0.1,50000.0,231.5,5.0,,1.0,5889.15,11.7783,1000.0,0.1026765948369643,2.3382258807836718,0.0293625861129692,0.0042712592604453,-2.596988110897326e-05,89727057652560.66,9.852938539406177,116.07055836115902,884225200736661.5,0.0039191530950677,0.0020650788763227
47,47,1000,0.1,50000.0,231.5,10.0,,1.0,5089.7,10.1794,1000.0,0.1102963014694409,2.3652989336002763,0.0292068936419421,-0.0041217161381317,2.8612122531383518e-05,77546641762264.16,9.165267023201787,93.2704886927038,710534331458083.1,0.0033871294682537,0.0017847451596273
48,48,1000,0.1,50000.0,232.0,1.6,,1.0,7424.5,14.849,1000.0,0.1432025619003127,2.3620796395279613,0.0295185274176965,-0.0081007893689565,2.6044685607593695e-05,113119641975741.23,7.002028904609391,103.97035251045664,792045865181120.9,0.0049409086462954,0.0026034619796164
49,49,1000,0.1,50000.0,232.0,2.25,,1.0,6455.25,12.9105,1000.0,0.1168967692220917,2.3571541500605586,0.0297182106466873,0.0011167179195432,3.210116689840281e-05,98352154200808.6,8.584926073023011,110.8315831065469,844314701368253.2,0.0042958853173949,0.0022635864965881
50,50,1000,0.1,50000.0,232.0,5.0,,1.0,5921.0,11.842,1000.0,0.1046738596119382,2.3687066257736213,0.0294654268037216,0.0034857981620691,2.2749541852412184e-05,90212324080862.52,9.643293086826295,114.2000208231842,869975450814249.4,0.0039403488577971,0.0020762473407379
51,51,1000,0.1,50000.0,232.0,10.0,,1.0,5140.6,10.281199999999998,1000.0,0.1085839609083336,2.283143495275301,0.0296390894217013,-0.0042308657702296,-3.316688689373558e-05,78322153887870.62,9.297860170945686,95.50676656166416,727570290236119.8,0.0034210027593974,0.0018025936631983
52,52,1000,0.1,50000.0,232.5,1.6,,1.0,7400.5,14.800999999999998,1000.0,0.142853778074658,2.36995782691786,0.0294725487937941,-0.0018710108575392,6.0736354828577584e-06,112753978105121.3,7.014215442489355,103.81188714667144,790838676466935.6,0.0049249369569545,0.0025950461822548
53,53,1000,0.1,50000.0,232.5,2.25,,1.0,6469.65,12.939299999999998,1000.0,0.1201096565067075,2.348584038456706,0.029686240832841,-0.0076174197267071,-3.645180145527698e-05,98571552523180.58,8.35795005960839,108.17087990667996,824045471563374.0,0.0043054683309994,0.002268635975005
54,54,1000,0.1,50000.0,232.5,5.0,,1.0,5901.9,11.8038,1000.0,0.1082946810685484,2.3188626366451253,0.029041177902177,0.0061172457261712,2.480043625577616e-05,89921316583827.5,9.333790003102337,110.17485576931634,839311754283385.4,0.00392763805503,0.002069549768671
55,55,1000,0.1,50000.0,232.5,10.0,,1.0,5075.8,10.1516,1000.0,0.1139493536307611,2.3602592389479518,0.029522831880031,-0.0056604956149104,-8.401709786681949e-06,77334861437196.78,8.848719099975458,89.85446849497926,684511098799418.9,0.0033778791981771,0.0017798710103221
56,56,1000,0.1,50000.0,233.0,1.6,,1.0,7387.3,14.774599999999998,1000.0,0.1430509221919976,2.34481272246063,0.029652810866679,-0.0008602333099902,2.848369991596184e-05,112552862976280.31,7.006864527314866,103.51828995656952,788602053864106.4,0.0049161525278171,0.002590417493706
57,57,1000,0.1,50000.0,233.0,2.25,,1.0,6423.2,12.8464,1000.0,0.1169021591304897,2.3289436823563614,0.0295281240180894,-0.0030814924387026,1.1674181337213034e-05,97863840573584.92,8.579472437961154,110.20548293352908,839545071937805.4,0.0042745564572543,0.0022523479005282
58,58,1000,0.1,50000.0,233.0,5.0,,1.0,5884.8,11.7696,1000.0,0.1062459646168008,2.2844562144893046,0.0296080971133866,0.005363301631166,1.8601522424095897e-05,89660781076010.78,9.508684991959402,111.93773224168372,852741342498191.5,0.0039162582263747,0.0020635535130509
59,59,1000,0.1,50000.0,233.0,10.0,,1.0,5090.3,10.180599999999998,1000.0,0.113208516441756,2.3529783883394173,0.0293969536630007,0.0044051235251018,-8.134089698235407e-06,77555783359029.66,9.013009401813523,91.74440918200128,698908661858973.0,0.0033875287604872,0.0017849555545614
60,60,1000,0.1,50000.0,233.5,1.6,,1.0,7394.1,14.7882,1000.0,0.1448296332494009,2.341787966514323,0.0294445359616771,0.0031335335150767,4.228400051973319e-05,112656467739622.62,6.942702904206752,102.67377504050516,782168541509848.4,0.004920677839797,0.0025928019696251
61,61,1000,0.1,50000.0,233.5,2.25,,1.0,6440.75,12.881500000000004,1000.0,0.1235894265661727,2.330636032300187,0.0294676329921108,-0.0078718558044247,-1.826583932806495e-05,98131232278975.77,8.133386178825974,104.73097550598855,797840289110886.4,0.0042862357550848,0.0022585019523488
62,62,1000,0.1,50000.0,233.5,5.0,,1.0,5861.2,11.7224,1000.0,0.1118908660595479,2.284495474777727,0.0295387826462413,-0.0019940414944184,2.7962084297403243e-05,89301211603234.48,9.01659675456882,105.74386809581364,805556502130005.2,0.0039005527318562,0.0020552779789787
63,63,1000,0.1,50000.0,233.5,10.0,,1.0,5129.0,10.258000000000004,1000.0,0.1168040130415135,2.3307583996746737,0.029327903330078,-0.0064781815079382,3.883819290862178e-06,78145416350404.31,8.641914459281361,88.63553969685755,675225302500850.1,0.0034132831095493,0.0017985260278069
64,64,1500,0.1,50000.0,230.0,1.6,,1.5,9086.05,18.1721,1500.0,0.2631544212023414,2.2906653138860724,0.029829015509388,-0.000170680032415,1.490615411520613e-06,115452175430339.31,5.714219066532211,103.83676812085776,659702553321230.1,0.0075469830137461,0.0049029483142727
65,65,1500,0.1,50000.0,230.0,2.25,,1.5,7937.8,15.875599999999997,1500.0,0.2201618850264026,2.305510574600066,0.0296345599819775,0.0045237798766526,1.3460483665482607e-06,100861901280638.72,6.841869358447478,108.6321101257317,690168634093138.0,0.0065932326771825,0.0042833379883485
66,66,1500,0.1,50000.0,230.0,5.0,,1.5,7205.3,14.4106,1500.0,0.2028114900452806,2.276352921820987,0.0296751859836777,0.0005498325178061,1.5031952230039212e-05,91554367368463.08,7.452181696838044,107.3643360950818,682114129121636.8,0.0059848093185647,0.0038880716580724
67,67,1500,0.1,50000.0,230.0,10.0,,1.5,6132.4,12.2648,1500.0,0.2321427827301818,2.270797527513464,0.0294812393835136,-0.0002675004961293,-1.5411577852074227e-05,77921530324950.1,6.515059434407759,79.93307219010072,507836027381396.9,0.0050936456032595,0.0033091211519247
68,68,1500,0.1,50000.0,230.5,1.6,,1.5,9078.2,18.1564,1500.0,0.2617966317429932,2.333468983889159,0.0296917589589003,-0.0014348139604728,-9.337344438045308e-06,115352429162475.05,5.746470878239114,104.34302924357608,662918964630525.1,0.0075404627088107,0.0048987123542827
69,69,1500,0.1,50000.0,230.5,2.25,,1.5,7933.15,15.8663,1500.0,0.2246957535361843,2.324275847062214,0.0297173686350241,-0.0037401910322492,-3.768354586217093e-05,100802815911776.44,6.687911682322143,106.11538331941264,674179200579488.6,0.0065893703309469,0.0042808287891188
70,70,1500,0.1,50000.0,230.5,5.0,,1.5,7216.2,14.432399999999998,1500.0,0.1981101210636552,2.2755782770758857,0.0295511049907373,-0.0048625112047092,1.9456724774400563e-06,91692868555688.62,7.654227930369136,110.43696533219278,701635358353004.0,0.0059938629903857,0.003893953436912
71,71,1500,0.1,50000.0,230.5,10.0,,1.5,6172.15,12.3443,1500.0,0.2196729553202317,2.349167368546619,0.029554798512005,-0.0014590336378164,4.133678268448394e-05,78426614929740.53,6.888397750864984,85.0349515014191,540249621037317.3,0.0051266624339832,0.0033305707582435
72,72,1500,0.1,50000.0,231.0,1.6,,1.5,9062.5,18.125,1500.0,0.2648777594845001,2.326051130354517,0.0292632095022454,-0.000709984756335,-1.2906507496037898e-06,115152936626746.5,5.688515985919617,103.14104317540144,655282428049298.1,0.00752742209894,0.0048902404343028
73,73,1500,0.1,50000.0,231.0,2.25,,1.5,7910.0,15.82,1500.0,0.2173873533348455,2.325613957497655,0.0294985047159164,-0.0058224978204666,-2.021239582642598e-05,100508659720558.88,6.927820691025863,109.60647302622438,696359020263173.2,0.0065701416609783,0.0042683367542438
74,74,1500,0.1,50000.0,231.0,5.0,,1.5,7226.85,14.4537,1500.0,0.1995284884978446,2.34342583971512,0.0294833931458421,-0.0065916302553066,3.2337942104159536e-06,91828193110179.66,7.569278202325859,109.40293195838116,695065869825309.2,0.0060027090091834,0.0038997003125672
75,75,1500,0.1,50000.0,231.0,10.0,,1.5,6142.65,12.2853,1500.0,0.2101822698869682,2.3369721298044595,0.0295538447454913,-0.0031645770347263,4.316572859170404e-05,78051772267065.88,7.215441924437215,88.62690845254427,563070277101257.5,0.0051021593772197,0.0033146521824849
76,76,1500,0.1,50000.0,231.5,1.6,,1.5,9059.75,18.1195,1500.0,0.2570306426058323,2.282637447891984,0.0297442977578039,-0.000890951695628,-7.319672293886841e-06,115117993666666.69,5.853137096621746,106.068028857245,673878345110193.2,0.0075251379156824,0.0048887564992744
77,77,1500,0.1,50000.0,231.5,2.25,,1.5,7922.25,15.844499999999996,1500.0,0.224942323676305,2.3307723941346907,0.0290213948353312,0.0017689323922631,1.1952551050694594e-05,100664314724550.88,6.679405701801771,105.84478200109928,672459998567966.1,0.0065803166591258,0.0042749470102792
78,78,1500,0.1,50000.0,231.5,5.0,,1.5,7203.8,14.4076,1500.0,0.1920018085978312,2.3066422376387714,0.0296209462851775,-0.0006890922438398,3.134695749647511e-05,91535307572055.9,7.875803927984913,113.46147809548371,720850890852757.2,0.0059835634004242,0.0038872622389661
79,79,1500,0.1,50000.0,231.5,10.0,,1.5,6204.1,12.4082,1500.0,0.2058821869359462,2.306657962928352,0.0296598788075229,-0.0102731172837012,5.5673202012582425e-06,78832588593213.58,7.337803130945204,91.0821525271072,578669094498297.1,0.0051532004903761,0.0033478113852091
80,80,1500,0.1,50000.0,232.0,1.6,,1.5,9089.0,18.178,1500.0,0.255879697489388,2.299551022751089,0.0295609640545658,-0.0009379837801981,-5.729926490224727e-06,115489659696606.8,5.872081723558503,106.75076294048554,678215935985797.0,0.0075494333194224,0.0049045401718486
81,81,1500,0.1,50000.0,232.0,2.25,,1.5,7885.5,15.770999999999995,1500.0,0.2188559829031987,2.254610508199473,0.0296952203245224,-0.0045319508649422,2.110973509521933e-05,100197349712574.84,6.886883144575895,108.6113431257598,690036695829321.0,0.0065497916646832,0.0042551162421732
82,82,1500,0.1,50000.0,232.0,5.0,,1.5,7196.65,14.393299999999996,1500.0,0.1931197944267751,2.2593734944295205,0.0295783079268702,0.0002507194133297,1.4473321465197876e-05,91444455875848.3,7.817549471177767,112.49147436096936,714688199621406.1,0.0059776245239544,0.0038834040078924
83,83,1500,0.1,50000.0,232.0,10.0,,1.5,6194.0,12.387999999999996,1500.0,0.2016190771570677,2.283716902734729,0.0295560065344847,-0.0021896062233695,-6.822511675155756e-06,78704252630738.53,7.519793085209244,93.1692044604018,591928689478236.5,0.00514481130823,0.0033423612965596
84,84,1500,0.1,50000.0,232.5,1.6,,1.5,9065.95,18.1319,1500.0,0.2620362707846311,2.3252894328979443,0.0290080968874454,-0.0036600595646501,-2.893103948584138e-05,115196774158483.05,5.738754823795457,104.0541709436131,661083771167918.8,0.0075302877106632,0.0048921020982474
85,85,1500,0.1,50000.0,232.5,2.25,,1.5,7870.2,15.7404,1500.0,0.2208580403756855,2.3249265792472924,0.0292418187959285,0.0016151002412556,-6.594643683396016e-06,100002939789221.56,6.8039848518460655,107.10424450870468,680461698227113.2,0.00653708329965,0.0042468601672882
86,86,1500,0.1,50000.0,232.5,5.0,,1.5,7228.5,14.457,1500.0,0.1887671926666371,2.310281229526315,0.0294555289745052,-0.000675336882315,2.349751230701898e-05,91849158886227.56,8.024293123080676,115.99938246748432,736974871063169.4,0.006004079519138,0.0039005906735843
87,87,1500,0.1,50000.0,232.5,10.0,,1.5,6200.9,12.401799999999998,1500.0,0.2018232008644872,2.2938194221625183,0.0295439105117476,-0.0046625786068344,4.254664103485156e-07,78791927694211.6,7.496275228968207,92.96212026070366,590613028583106.1,0.0051505425316764,0.0033460846244489
88,88,1500,0.1,50000.0,233.0,1.6,,1.5,9072.6,18.1452,1500.0,0.2605990105748333,2.303890974701296,0.0292551215113029,-0.0024193675182538,-5.449583524837223e-08,115281272589221.58,5.772738770465207,104.7567912257194,665547704344087.2,0.0075358112810861,0.0048956905229523
89,89,1500,0.1,50000.0,233.0,2.25,,1.5,7891.65,15.7833,1500.0,0.212192689041899,2.3082823960398944,0.0295024047519971,-0.0052985810937698,-2.0806359588167053e-05,100275494877844.31,7.094209948961021,111.98897264406574,711495672815257.9,0.0065548999290593,0.0042584348605093
90,90,1500,0.1,50000.0,233.0,5.0,,1.5,7222.5,14.445,1500.0,0.1930856031347275,2.295374118472236,0.0296339159393697,-0.0075163815581921,3.839607426395674e-06,91772919700598.8,7.801984971682541,112.6967225200267,715992195662933.8,0.0059990958465759,0.0038973529971588
91,91,1500,0.1,50000.0,233.0,10.0,,1.5,6165.8,12.331600000000003,1500.0,0.2115304854442229,2.3282402852856343,0.0293548775197752,-0.0085306977846281,-1.482009616402e-05,78345928458283.44,7.149230599716363,88.15052335831714,560043676132128.7,0.0051213880471883,0.0033271442173599
92,92,1500,0.1,50000.0,233.5,1.6,,1.5,9046.7,18.0934,1500.0,0.259842178513054,2.370032333329032,0.0296450300152761,0.0010362046910966,-2.3259134135477016e-05,114952173437924.16,5.783876247866497,104.64839323420452,664859023127680.0,0.0075142984278599,0.004881714553049
93,93,1500,0.1,50000.0,233.5,2.25,,1.5,7875.9,15.751799999999998,1500.0,0.219374308425165,2.3365817689217883,0.029703848667086,-0.0034112221841588,1.084379070048544e-05,100075367015568.88,6.851167883923722,107.91372981825351,685604573291983.2,0.0065418177885839,0.0042499359598924
94,94,1500,0.1,50000.0,233.5,5.0,,1.5,7204.9,14.4098,1500.0,0.1980279824960348,2.298428032907561,0.0294058956492723,0.0022877368115716,-2.540347575219409e-05,91549284756087.84,7.649083447069448,110.20365833872047,700153097087685.9,0.0059844770737272,0.0038878558129774
