,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
21,21,0.02,544,2,500000.0,1.19668353378915,,500000.0,100.0,544.0,0.5439053503423565,0.175875205116813,0.0376696798500621,,1.000174018618467,100.01740186184672,,,
22,22,0.02,546,2,500000.0,1.19757869607337,,500000.0,100.0,546.0,0.5457266318001075,0.1766207992141621,0.0375744976840859,,1.0005009251591603,100.05009251591603,,,
23,23,0.02,548,2,500000.0,1.19860065465315,,500000.0,100.0,548.0,0.5476648984740677,0.1806190542438417,0.0371313224500823,,1.0006118732949034,100.06118732949037,,,
24,24,0.02,550,2,500000.0,1.19963845879841,,500000.0,100.0,550.0,0.5498882163277585,0.1816315678974232,0.0373852480717635,,1.0002032843565698,100.02032843565698,,,
25,25,0.02,552,2,500000.0,1.20065872263705,,500000.0,100.0,552.0,0.5516665226583655,0.1802201326461881,0.0371761390391867,,1.0006044908072862,100.06044908072865,,,
26,26,0.02,554,2,500000.0,1.20181115118366,,500000.0,100.0,554.0,0.5539065872064839,0.177898905063687,0.0376701427419161,,1.000168643586615,100.0168643586615,,,
27,27,0.02,556,2,500000.0,1.20295231364558,,500000.0,100.0,556.0,0.5559357294881693,0.1808905558226251,0.0372743858684819,,1.0001156078093594,100.01156078093594,,,
28,28,0.02,558,2,500000.0,1.20410472404016,,500000.0,100.0,558.0,0.5565416210050671,0.1798981894800379,0.0373329377908366,,1.0026204311409797,100.26204311409796,,,
29,29,0.02,560,2,500000.0,1.20514112000624,,500000.0,100.0,560.0,0.5589563602748058,0.1774682247393628,0.0372991031266232,,1.001867122014107,100.18671220141071,,,
30,30,0.02,562,2,500000.0,1.20653239223348,,500000.0,100.0,562.0,0.5617906875698964,0.1786934886775933,0.0370107538466652,,1.0003725808112076,100.03725808112075,,,
31,31,0.02,564,2,500000.0,1.20811897847302,,500000.0,100.0,564.0,0.5638289266662468,0.17925005042616,0.0375554554162424,,1.0003034135456028,100.03034135456028,,,
32,32,0.02,566,2,500000.0,1.2098506842126,,500000.0,100.0,566.0,0.5659048573767222,0.1811335563269082,0.0372556003936404,,1.0001681247687444,100.01681247687443,,,
33,33,0.02,568,2,500000.0,1.21147483348648,,500000.0,100.0,568.0,0.5674176218590219,0.1765401766563925,0.0368369281500341,,1.0010263659755052,100.10263659755051,,,
34,34,0.02,570,2,500000.0,1.21322571296527,,500000.0,100.0,570.0,0.5699179264719305,0.176195309762957,0.0365459359714381,,1.0001440093814518,100.01440093814516,,,
35,35,0.02,572,2,500000.0,1.22040172983306,,500000.0,100.0,572.0,0.5718276766250483,0.1766940554172103,0.0364277958774249,,1.0003013554292597,100.03013554292592,,,
36,36,0.02,574,2,500000.0,1.22372713714585,,500000.0,100.0,574.0,0.5739208324139327,0.1764379511166871,0.0369653261852895,,1.000137941649085,100.01379416490848,,,
37,37,0.02,576,2,500000.0,1.22027554950736,,500000.0,100.0,576.0,0.575917071374306,0.1802329029278236,0.0370560088390095,,1.000143994039795,100.01439940397948,,,
38,38,0.02,578,2,500000.0,1.21702969464689,,500000.0,100.0,578.0,0.5778634110283747,0.1777595089287007,0.0367402237155238,,1.0002363689567788,100.02363689567788,,,
39,39,0.02,580,2,500000.0,1.21534946177801,,500000.0,100.0,580.0,0.579919851961904,0.1780723363551682,0.0365735177396762,,1.0001382053706642,100.01382053706644,,,
40,40,0.02,582,2,500000.0,1.21559007975785,,500000.0,100.0,582.0,0.5819365353434023,0.1795907229476765,0.0363815434033438,,1.0001090576939982,100.0109057693998,,,
41,41,0.02,584,2,500000.0,1.21587072513883,,500000.0,100.0,584.0,0.5839598050959012,0.1782307943717487,0.0367146262631091,,1.0000688316280473,100.00688316280473,,,
42,42,0.02,586,2,500000.0,1.21614745395122,,500000.0,100.0,586.0,0.5859005940051247,0.178773568913509,0.0369107682607811,,1.0001696635843902,100.01696635843902,,,
43,43,0.02,588,2,500000.0,1.21641984515278,,500000.0,100.0,588.0,0.5879595111179015,0.1804034741234033,0.0370829706964515,,1.000068863384864,100.0068863384864,,,
44,44,0.02,590,2,500000.0,1.21696884226858,,500000.0,100.0,590.0,0.5891714688945058,0.1792115108969357,0.0366477323129737,,1.0014062648129394,100.14062648129396,,,
45,45,0.02,592,2,500000.0,1.21747564218327,,500000.0,100.0,592.0,0.5918008256414851,0.1812010184531661,0.036511115336929,,1.0003365564052722,100.0336556405272,,,
46,46,0.02,594,2,500000.0,1.21811891168984,,500000.0,100.0,594.0,0.5939395349125789,0.1794104081975933,0.0367116185536183,,1.0001018034393518,100.0101803439352,,,
47,47,0.02,596,2,500000.0,1.21860384648691,,500000.0,100.0,596.0,0.5954941774916733,0.1767638511237419,0.03681055190724,,1.0008494163796149,100.08494163796146,,,
48,48,0.02,598,2,500000.0,1.21910049382016,,500000.0,100.0,598.0,0.5977722440422895,0.181752767549541,0.0359580128807263,,1.0003810079172806,100.03810079172806,,,
49,49,0.02,600,2,500000.0,1.21985929056978,,500000.0,100.0,600.0,0.5997218586711597,0.1771108683948279,0.036849313648512,,1.0004637838771735,100.04637838771735,,,
50,50,0.02,602,2,500000.0,1.22050059246538,,500000.0,100.0,602.0,0.6017055862880625,0.1788767655236398,0.0367934709261984,,1.000489298618206,100.04892986182058,,,
51,51,0.02,604,2,500000.0,1.22113579614298,,500000.0,100.0,604.0,0.6038785790622114,0.177959786772512,0.0358595304097531,,1.000201068463096,100.0201068463096,,,
52,52,0.02,606,2,500000.0,1.22175151083902,,500000.0,100.0,606.0,0.6047681878130788,0.1769596819144399,0.0362134346791937,,1.0020368336360013,100.20368336360012,,,
53,53,0.02,608,2,500000.0,1.22238215795596,,500000.0,100.0,608.0,0.6078739750491877,0.1792373915193976,0.0365857465710702,,1.0002073208526523,100.02073208526524,,,
54,54,0.02,610,2,500000.0,1.22318836533182,,500000.0,100.0,610.0,0.6097195613419899,0.1790600533703146,0.036736478801327,,1.000459946958882,100.0459946958882,,,
55,55,0.02,612,2,500000.0,1.22388822314828,,500000.0,100.0,612.0,0.6119148410306252,0.1797606666465603,0.0367286899247708,,1.0001391680078089,100.01391680078086,,,
56,56,0.02,614,2,500000.0,1.2245971197151,,500000.0,100.0,614.0,0.6132763081202484,0.179318226630491,0.0363525689764191,,1.001180042128107,100.11800421281067,,,
57,57,0.02,616,2,500000.0,1.2252878876884,,500000.0,100.0,616.0,0.615914874317582,0.18069563974196,0.0358780849520357,,1.0001382101422902,100.01382101422902,,,
58,58,0.02,618,2,500000.0,1.225923815419,,500000.0,100.0,618.0,0.617725963777616,0.1778543277195799,0.0357657624112624,,1.0004436210204086,100.04436210204088,,,
59,59,0.02,620,2,500000.0,1.22668718395639,,500000.0,100.0,620.0,0.6198755643872573,0.1785110716994824,0.040341563125772,,1.0002007428908182,100.02007428908183,,,
60,60,0.02,622,2,500000.0,1.22741865002142,,500000.0,100.0,622.0,0.6215489218488983,0.1754980448894668,0.0365906520374961,,1.000725732336177,100.0725732336177,,,
61,61,0.02,624,2,500000.0,1.22816432589286,,500000.0,100.0,624.0,0.6237267851713568,0.1801852118345727,0.0363618020071833,,1.0004380360682574,100.04380360682572,,,
62,62,0.02,626,2,500000.0,1.22887045718098,,500000.0,100.0,626.0,0.6257480805977593,0.1815152568897647,0.0361503589662626,,1.0004025891729464,100.04025891729464,,,
63,63,0.02,628,2,500000.0,1.22959507691401,,500000.0,100.0,628.0,0.6271260752114358,0.1815526533244932,0.0359225960146514,,1.0013935392309583,100.13935392309584,,,
64,64,0.02,630,2,500000.0,1.23040421769492,,500000.0,100.0,630.0,0.6299341411540809,0.1800969656443127,0.036217012334353,,1.00010454877997,100.010454877997,,,
65,65,0.02,632,2,500000.0,1.23117903184959,,500000.0,100.0,632.0,0.6319537712518013,0.1775774321926245,0.0360841736588176,,1.0000731521043178,100.0073152104318,,,
66,66,0.02,634,2,500000.0,1.2319261619573,,500000.0,100.0,634.0,0.6325524549624788,0.1811145441667601,0.0362075602870945,,1.002288418970103,100.22884189701028,,,
67,67,0.02,636,2,500000.0,1.23270341452702,,500000.0,100.0,636.0,0.6358503715896404,0.1776803937874123,0.035365644429674,,1.000235320158712,100.0235320158712,,,
68,68,0.02,638,2,500000.0,1.23347773841695,,500000.0,100.0,638.0,0.6377013239028884,0.1788739062964886,0.0362608772454749,,1.0004683636146208,100.04683636146208,,,
69,69,0.02,640,2,500000.0,1.23422873606346,,500000.0,100.0,640.0,0.6399340903949451,0.1779179516482559,0.0364680403878458,,1.0001029943646451,100.0102994364645,,,
70,70,0.02,642,2,500000.0,1.23521015912391,,500000.0,100.0,642.0,0.641955707630359,0.1784181917863865,0.0357562175190535,,1.0000689959900886,100.00689959900886,,,
71,71,0.02,644,2,500000.0,1.23598529338285,,500000.0,100.0,644.0,0.4379171540209549,0.1804701707751844,0.0357689158374646,,1.4705977924974911,147.0597792497491,,,
72,72,0.02,646,2,500000.0,1.23678336528058,,500000.0,100.0,646.0,0.6459552898759284,0.1801202595075986,0.0356124675714369,,1.0000692155088324,100.00692155088323,,,
73,73,0.02,648,2,500000.0,1.2375610899281,,500000.0,100.0,648.0,0.6478395701225281,0.1794754763034128,0.0360895589731175,,1.0002476382809429,100.02476382809428,,,
74,74,0.02,650,2,500000.0,1.23833604842222,,500000.0,100.0,650.0,0.6497518902875754,0.1794059053436547,0.0358828113591046,,1.0003818530059447,100.03818530059448,,,
75,75,0.02,652,2,500000.0,1.23915559600907,,500000.0,100.0,652.0,0.6519087425762109,0.1802002355241139,0.0355507018263013,,1.000139984966958,100.0139984966958,,,
76,76,0.02,654,2,500000.0,1.23991243430684,,500000.0,100.0,654.0,0.6520397576870209,0.1814153491746722,0.0353033925976968,,1.0030063232952735,100.30063232952736,,,
77,77,0.02,656,2,500000.0,1.24074079328274,,500000.0,100.0,656.0,0.655568133069778,0.1795800271425906,0.0359292973448929,,1.0006587674239134,100.06587674239134,,,
78,78,0.02,658,2,500000.0,1.24155651007879,,500000.0,100.0,658.0,0.6578447179447267,0.1786450880011443,0.0355395898309247,,1.0002360466703426,100.02360466703423,,,
79,79,0.02,660,2,500000.0,1.24231942993718,,500000.0,100.0,660.0,0.6591983385065987,0.1771148884416384,0.0357004948357491,,1.001216115767551,100.1216115767551,,,
80,80,0.02,662,2,500000.0,1.24314995045508,,500000.0,100.0,662.0,0.661561912099387,0.1791709109179451,0.0357087646268603,,1.0006622024221783,100.06622024221782,,,
81,81,0.02,664,2,500000.0,1.24399008048548,,500000.0,100.0,664.0,0.6639050096398478,0.1795927645417467,0.0357670590825135,,1.0001430782397678,100.01430782397678,,,
82,82,0.02,666,2,500000.0,1.24478593786844,,500000.0,100.0,666.0,0.6649935270763763,0.1762325717515986,0.0357404825286567,,1.0015135078502924,100.15135078502924,,,
83,83,0.02,668,2,500000.0,1.24561914540455,,500000.0,100.0,668.0,0.6670704052099836,0.1797208986377154,0.0344768863597501,,1.001393548241319,100.13935482413189,,,
84,84,0.02,670,2,500000.0,1.24636834168605,,500000.0,100.0,670.0,0.4558608637585557,0.1753014290505664,0.0355753419202926,,1.4697466996308373,146.97466996308373,,,
85,85,0.02,672,2,500000.0,1.24722718437682,,500000.0,100.0,672.0,0.6718622050132126,0.174393621557417,0.0355083866452401,,1.000205094118644,100.02050941186442,,,
86,86,0.02,674,2,500000.0,1.24809630082086,,500000.0,100.0,674.0,0.6738361213405142,0.1772440473528713,0.0355458259267577,,1.0002432025447965,100.02432025447966,,,
87,87,0.02,676,2,500000.0,1.24884567323607,,500000.0,100.0,676.0,0.6749550304639342,0.1768724704680978,0.0355910015695073,,1.0015482061602643,100.15482061602646,,,
88,88,0.02,678,2,500000.0,1.24968323318255,,500000.0,100.0,678.0,0.6778350387771752,0.1786616699286829,0.0353880591066161,,1.0002433648504248,100.02433648504248,,,
89,89,0.02,680,2,500000.0,1.25043238280315,,500000.0,100.0,680.0,0.6799485429739889,0.178566917431202,0.0352247866081801,,1.000075677823775,100.00756778237748,,,
90,90,0.02,682,2,500000.0,1.2512710931248,,500000.0,100.0,682.0,0.6814627125900188,0.1798198782049409,0.0350268694624487,,1.000788432587807,100.07884325878068,,,
91,91,0.02,684,2,500000.0,1.25210187482514,,500000.0,100.0,684.0,0.683953296400432,0.1795005338263052,0.0352209853164673,,1.0000682847788205,100.006828477882,,,
92,92,0.02,686,2,500000.0,1.2528606408531,,500000.0,100.0,686.0,0.6853142587099228,0.1762910095827841,0.0349694448854518,,1.0010006231175872,100.10006231175872,,,
93,93,0.02,688,2,500000.0,1.2537017293449,,500000.0,100.0,688.0,0.6879050893351177,0.1775310689380851,0.0350280235282903,,1.0001379705810491,100.01379705810491,,,
94,94,0.02,690,2,500000.0,1.25445082841514,,500000.0,100.0,690.0,0.6895482406511064,0.1742059625388397,0.0353829818664798,,1.000655152638004,100.06551526380038,,,
95,95,0.02,692,2,500000.0,1.25529326238378,,500000.0,100.0,692.0,0.6919524022152928,0.1811312321432917,0.0355830206797482,,1.000068787657294,100.00687876572938,,,
96,96,0.02,694,2,500000.0,1.25608149875268,,500000.0,100.0,694.0,0.6938365491107561,0.1793755827137391,0.0355236094772241,,1.000235575496064,100.0235575496064,,,
97,97,0.02,696,2,500000.0,1.25688263441476,,500000.0,100.0,696.0,0.6958098680679541,0.1730486663931935,0.0352623936414134,,1.0002732527099305,100.02732527099305,,,
98,98,0.02,698,2,500000.0,1.25768349177669,,500000.0,100.0,698.0,0.6978574190362679,0.1817672557372492,0.0342884033716864,,1.000204312456732,100.0204312456732,,,
99,99,0.02,700,2,500000.0,1.25848494585637,,500000.0,100.0,700.0,0.6998323402250435,0.1802677178150991,0.0351530688036981,,1.0002395713449062,100.02395713449062,,,
100,100,0.02,702,2,500000.0,1.25928548443795,,500000.0,100.0,702.0,0.701659784689582,0.175137567687267,0.0349259340517025,,1.0004848721814212,100.04848721814211,,,
101,101,0.02,704,2,500000.0,1.2600864681475,,500000.0,100.0,704.0,0.7038108949504931,0.1775317688267592,0.0343980467938881,,1.000268687300614,100.0268687300614,,,
102,102,0.02,706,2,500000.0,1.26088685337121,,500000.0,100.0,706.0,0.705927057861345,0.1789761655442567,0.0344310927407159,,1.0001033281524525,100.01033281524523,,,
103,103,0.02,708,2,500000.0,1.26168753417693,,500000.0,100.0,708.0,0.707904730075029,0.1801477971502386,0.0342931076249473,,1.0001345801502992,100.01345801502993,,,
104,104,0.02,710,2,500000.0,1.26248794694978,,500000.0,100.0,710.0,0.7098814267069429,0.1814815076100842,0.0354763156345846,,1.0001670325333163,100.01670325333164,,,
105,105,0.02,712,2,500000.0,1.2634870605769,,500000.0,100.0,712.0,0.7115624381488033,0.1817671800563614,0.0345850115881531,,1.0006149310696264,100.06149310696264,,,
106,106,0.02,714,2,500000.0,1.2642888534796,,500000.0,100.0,714.0,0.7139015081791058,0.1816492706034017,0.0353019210202202,,1.0001379627578395,100.01379627578396,,,
107,107,0.02,716,2,500000.0,1.26509115522965,,500000.0,100.0,716.0,0.7157785120880362,0.1787271532485173,0.0351230740770513,,1.0003094363804212,100.03094363804212,,,
108,108,0.02,718,2,500000.0,1.26589288992069,,500000.0,100.0,718.0,0.7179275845404618,0.1755521880990558,0.0346750964658882,,1.0001008673591842,100.01008673591843,,,
109,109,0.02,720,2,500000.0,1.266694990595,,500000.0,100.0,720.0,0.7198773201757831,0.1771486192979731,0.0346998775310613,,1.0001704176819834,100.01704176819835,,,
110,110,0.02,722,2,500000.0,1.26742532522346,,500000.0,100.0,722.0,0.7216191272177639,0.1805645507368971,0.0343300157627339,,1.0005278030582485,100.05278030582484,,,
111,111,0.02,724,2,500000.0,1.26822702873633,,500000.0,100.0,724.0,0.7237962436610132,0.1777650449519452,0.0346991658728697,,1.0002815106333742,100.02815106333742,,,
112,112,0.02,726,2,500000.0,1.26902888811467,,500000.0,100.0,726.0,0.725284606971627,0.1778007045975587,0.0346023575648953,,1.0009863617971435,100.09863617971436,,,
113,113,0.02,728,2,500000.0,1.26983031425198,,500000.0,100.0,728.0,0.7279259912627367,0.1757472248058862,0.0343589668826933,,1.0001016706892618,100.01016706892618,,,
114,114,0.02,730,2,500000.0,1.27055805381929,,500000.0,100.0,730.0,0.7289498316549725,0.1785085019072646,0.0349389979855766,,1.001440659287407,100.1440659287407,,,
115,115,0.02,732,2,500000.0,1.27135901229813,,500000.0,100.0,732.0,0.7318235887785249,0.1776511690151531,0.0352679339344463,,1.0002410570309297,100.02410570309294,,,
116,116,0.02,734,2,500000.0,1.272159837589,,500000.0,100.0,734.0,0.7339219535286929,0.1776742287221918,0.0347380099210435,,1.0001063416497245,100.01063416497244,,,
117,117,0.02,736,2,500000.0,1.27296098866863,,500000.0,100.0,736.0,0.7357728541028337,0.1809934704500199,0.0348431177737306,,1.0003087174199208,100.03087174199209,,,
118,118,0.02,738,2,500000.0,1.27368491854199,,500000.0,100.0,738.0,0.7375786298734965,0.2012749012760509,0.0348006937327275,,1.0005712884151423,100.05712884151426,,,
119,119,0.02,740,2,500000.0,1.27448555561608,,500000.0,100.0,740.0,0.7398477801700665,0.1774883684684992,0.0348229997898521,,1.0002057447950965,100.02057447950962,,,
120,120,0.02,742,2,500000.0,1.27528577565715,,500000.0,100.0,742.0,0.7419222064274891,0.1990334641259117,0.0341669485392312,,1.0001048540828634,100.01048540828634,,,
121,121,0.02,744,2,500000.0,1.276086046278,,500000.0,100.0,744.0,0.7419751716927294,0.1813607249138927,0.0345961018121102,,1.0027289704352926,100.27289704352928,,,
122,122,0.02,746,2,500000.0,1.27688630008345,,500000.0,100.0,746.0,0.507769083973338,0.1778708896076145,0.0338350133360597,,1.469171762413111,146.91717624131115,,,
123,123,0.02,748,2,500000.0,1.27768646892401,,500000.0,100.0,748.0,0.7473000902457443,0.1792545875250458,0.0343655974170282,,1.0009365845975284,100.09365845975285,,,
124,124,0.02,750,2,500000.0,1.27848648389625,,500000.0,100.0,750.0,0.7497210391987892,0.1978297141556778,0.0349143536839562,,1.0003720861315415,100.03720861315416,,,
125,125,0.02,752,2,500000.0,1.2792868307211,,500000.0,100.0,752.0,0.7519192425028223,0.1732517437411947,0.0350696750242345,,1.000107401822713,100.01074018227128,,,
126,126,0.02,754,2,500000.0,1.28016843760962,,500000.0,100.0,754.0,0.7527039756922704,0.1810509701210282,0.0347989853696628,,1.0017218247140751,100.17218247140752,,,
127,127,0.02,756,2,500000.0,1.28096914587123,,500000.0,100.0,756.0,0.7558729264600288,0.1793610786272718,0.0345149129802686,,1.00016811495097,100.016811495097,,,
128,128,0.02,758,2,500000.0,1.2817699952141,,500000.0,100.0,758.0,0.7579439413651698,0.1791086155520871,0.0346959948072584,,1.0000739614525174,100.00739614525176,,,
129,129,0.02,760,2,500000.0,1.28257035434233,,500000.0,100.0,760.0,0.7586791918041627,0.1798238775534425,0.0340491501648183,,1.0017409310945993,100.17409310945992,,,
130,130,0.02,762,2,500000.0,1.28337129179016,,500000.0,100.0,762.0,0.7617689452376908,0.1783700276639507,0.0343554687942304,,1.000303313443996,100.03033134439958,,,
131,131,0.02,764,2,500000.0,1.28418710389317,,500000.0,100.0,764.0,0.7638673656033461,0.1795302817289154,0.0341465935335288,,1.0001736353752315,100.01736353752318,,,
132,132,0.02,766,2,500000.0,1.28505838495462,,500000.0,100.0,766.0,0.7658690752485882,0.1745657629488164,0.0345985548906504,,1.0001709492596622,100.01709492596623,,,
133,133,0.02,768,2,500000.0,1.28585885107582,,500000.0,100.0,768.0,0.7663706364439804,0.177910116276644,0.0338785637691272,,1.002126077746898,100.21260777468984,,,
134,134,0.02,770,2,500000.0,1.28689382385114,,500000.0,100.0,770.0,0.7687923916344062,0.1722635457703452,0.0345031616230253,,1.00157078605191,100.157078605191,,,
135,135,0.02,772,2,500000.0,1.28769614424958,,500000.0,100.0,772.0,0.7719610099187548,0.1780255258316628,0.0337504891866186,,1.0000505078375,100.00505078374998,,,
136,136,0.02,774,2,500000.0,1.28835108195056,,500000.0,100.0,774.0,0.7723866450655805,0.1793078941182545,0.0342973393153588,,1.0020887918566777,100.20887918566775,,,
137,137,0.02,776,2,500000.0,1.2891523913895,,500000.0,100.0,776.0,0.775062003012863,0.177536343445211,0.0337577480529482,,1.0012102218706258,100.12102218706258,,,
138,138,0.02,778,2,500000.0,1.28995378710095,,500000.0,100.0,778.0,0.777894548901827,0.176060462226729,0.0346479493764338,,1.000135559631215,100.01355596312148,,,
139,139,0.02,780,2,500000.0,1.29084637328192,,500000.0,100.0,780.0,0.7784770351000816,0.1762911329263704,0.0343219639141463,,1.001956338891516,100.1956338891516,,,
140,140,0.02,782,2,500000.0,1.29164824012589,,500000.0,100.0,782.0,0.7818648227870426,0.1799776263852322,0.0327527797977292,,1.000172890772187,100.01728907721868,,,
141,141,0.02,784,2,500000.0,1.29245061579877,,500000.0,100.0,784.0,0.7838898257057281,0.1782185456209137,0.0346267941099627,,1.0001405481875885,100.01405481875884,,,
142,142,0.02,786,2,500000.0,1.29326685540874,,500000.0,100.0,786.0,0.7858949847217218,0.177010892118094,0.0342757696482796,,1.0001336250775483,100.01336250775482,,,
143,143,0.02,788,2,500000.0,1.29414859932067,,500000.0,100.0,788.0,0.7849000413351632,0.1777394614398888,0.0339321746553781,,1.003949494842125,100.3949494842125,,,
144,144,0.02,790,2,500000.0,1.29519742122294,,500000.0,100.0,790.0,0.7898656581394334,0.1809407704444758,0.0342042303626481,,1.0001700819109962,100.0170081910996,,,
145,145,0.02,792,2,500000.0,1.29600119569745,,500000.0,100.0,792.0,0.7910769216432527,0.1801156405602043,0.0338451778551498,,1.0011668629579409,100.11668629579408,,,
146,146,0.02,794,2,500000.0,1.29690183422233,,500000.0,100.0,794.0,0.7938742720148184,0.1802260958902434,0.0339198805640855,,1.0001583726663197,100.01583726663196,,,
147,147,0.02,796,2,500000.0,1.29770587029687,,500000.0,100.0,796.0,0.7955371267845521,0.1779171661738128,0.0338406246730542,,1.0005818373522286,100.05818373522288,,,
148,148,0.02,798,2,500000.0,1.29851063884867,,500000.0,100.0,798.0,0.7977849836122459,0.1784697920602946,0.0332878638670324,,1.0002695167146174,100.02695167146172,,,
149,149,0.02,800,2,500000.0,1.29941365924252,,500000.0,100.0,800.0,0.7999143006350096,0.1785549444432257,0.0342609235493997,,1.000107135683063,100.0107135683063,,,
150,150,0.02,802,2,500000.0,1.30021834112426,,500000.0,100.0,802.0,0.8018114208241514,0.1784874937388464,0.0337119311203782,,1.00023519143149,100.023519143149,,,
151,151,0.02,804,2,500000.0,1.30109146940227,,500000.0,100.0,804.0,0.8038637607813826,0.1812243455291586,0.0339518279870938,,1.0001694804832166,100.01694804832164,,,
152,152,0.02,806,2,500000.0,1.30192977717907,,500000.0,100.0,806.0,0.8052605932466577,0.1802573730900157,0.033555808509465,,1.0009182204612317,100.09182204612314,,,
153,153,0.02,808,2,500000.0,1.30273523472302,,500000.0,100.0,808.0,0.807888527083378,0.1808304712343584,0.0340307262528696,,1.0001379805664832,100.01379805664833,,,
154,154,0.02,810,2,500000.0,1.30364324447937,,500000.0,100.0,810.0,0.8098055977338845,0.1792588620788665,0.0341649774693262,,1.0002400604128443,100.02400604128442,,,
155,155,0.02,812,2,500000.0,1.30444932808101,,500000.0,100.0,812.0,0.8118909317482803,0.1769299477942985,0.0341962676379532,,1.0001343385514665,100.01343385514664,,,
156,156,0.02,814,2,500000.0,1.30525570824403,,500000.0,100.0,814.0,0.8138249529420136,0.1783553303288351,0.0337894769788864,,1.0002150917803068,100.02150917803068,,,
