,Simulation Number,CPMU20.photonEnergy,CPMU20.numberRays,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,500,100000.0,,0.5,3707.0,3.707,500.0,0.4959688625685089,2.423938242769818,0.3145847583416559,0.0137306802365347,0.0096124482139308,0.0068898423558752,-0.0017379930031449,51426481590296.5,1.008192317580959,3.736851030891727,51840599068204.445,0.0011159090851757,0.0006239987379668
1,1,750,100000.0,,0.75,5188.6,5.1886,750.0,0.7383184568111346,2.295037212902266,0.2562479463333106,0.0136064698323043,0.0081687148574619,0.0061112736975929,-0.0001846159339584,58684438508484.73,1.0158781102067818,5.270747158787702,59613544604256.94,0.0019172227205524,0.0010839126232373
2,2,1000,100000.0,,1.0,6531.8,6.5318,1000.0,0.9886985794003522,2.322402619237048,0.222003792922677,0.0131535127636853,0.007969768499394,-0.0019486789520222,0.0003554576529089,49759234794070.08,1.0114619866361658,6.606537149158045,50328582194908.24,0.0021734141757608,0.0011452146917946
3,3,1250,100000.0,,1.25,6078.8,6.0788,1250.0,1.237209007511774,2.27633438890644,0.1964722542062998,0.0134431926206439,0.00695131628037,0.0005128769329703,-0.0001040634718346,45134076866666.67,1.0103528563786386,6.141802878096093,45601862736050.48,0.0024671346522728,0.0015667583170469
4,4,1500,100000.0,,1.5,4636.0,4.636,1500.0,1.4867019808419628,2.295391068957216,0.1768823565733047,0.0130581222697932,0.0065661976145033,0.0062868458192661,0.0005101549304716,29453738714570.85,1.0089523220270438,4.677515047485917,29717494832209.6,0.0019253588331412,0.0012508223257063
