,Simulation Number,CPMU20.photonEnergy,CPMU20.numberRays,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,600,100000.0,,0.0,2427.2,2.4272,600.0,0.0,0.0068518977820055,0.0055478996459009,0.1687040606038392,0.0289573237197425,-0.0003762534095053,3.686630484929033e-05,31517825635619.445,,,,0.000820478580458,0.0004682731331389
1,1,1000,100000.0,,0.0,3959.8,3.9598,1000.0,0.0,0.0075021939877106,0.0051388282735486,0.1865673730510997,0.0219767572680067,-0.0003099279980517,1.5410128644205575e-05,30165745726684.64,,,,0.0013175978219139,0.0006942682165051
2,2,1500,100000.0,,0.0,2824.2,2.8242000000000003,1500.0,0.0,0.0069779304494951,0.0051091962000632,0.1741732722772207,0.0188321079341164,-0.0003225244199315,1.5190719424941803e-05,17942892337724.55,,,,0.00117290733748,0.0007619871467342
