,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.04,500,1.5,1,500000.0,,500000.0,100.0,,500.0,0.4198011070562973,0.17972535107126353,0.0381871468605185,1.23588317964032,123.588317964032,
1,1,0.04,500,2.25,1,500000.0,,500000.0,100.0,,500.0,0.4986983079328695,0.17929748850731225,0.03811158634483702,1.002616653834008,100.26166538340078,
2,2,0.04,500,3.0,1,500000.0,,500000.0,100.0,,500.0,0.4998431803443282,0.17839452142254936,0.03807460022080479,1.0003137690886887,100.03137690886888,
3,3,0.04,500,5.0,1,500000.0,,500000.0,100.0,,500.0,0.4998511084396853,0.1897410723580941,0.03864725869608991,1.0002979100500056,100.02979100500056,
4,4,0.04,510,1.5,1,500000.0,,500000.0,100.0,,510.0,0.5098840252776995,0.1785396313784552,0.03811285053073025,1.0002274689404556,100.02274689404555,
5,5,0.04,510,2.25,1,500000.0,,500000.0,100.0,,510.0,0.5097554753984639,0.1787788602216825,0.038244352118866426,1.0004797338924776,100.04797338924776,
6,6,0.04,510,3.0,1,500000.0,,500000.0,100.0,,510.0,0.5099189668837028,0.18056044874568175,0.03804354130103837,1.0001589158188595,100.01589158188597,
7,7,0.04,510,5.0,1,500000.0,,500000.0,100.0,,510.0,0.509503360134687,0.1800528605089642,0.038094786619106605,1.0009752315848575,100.09752315848571,
8,8,0.04,520,1.5,1,500000.0,,500000.0,100.0,,520.0,0.5196220469700847,0.17986010955832218,0.03812980234795121,1.0007277125574574,100.07277125574574,
9,9,0.04,520,2.25,1,500000.0,,500000.0,100.0,,520.0,0.5195078448634263,0.176374807115087,0.03789164742512703,1.0009478578675115,100.09478578675115,
10,10,0.04,520,3.0,1,500000.0,,500000.0,100.0,,520.0,0.519597699966198,0.1791913892461007,0.03808102764500074,1.0007745435112412,100.07745435112412,
11,11,0.04,520,5.0,1,500000.0,,500000.0,100.0,,520.0,0.5199526851960741,0.17899886293959627,0.03821722726170144,1.0000909984399913,100.00909984399912,
12,12,0.04,530,1.5,1,500000.0,,500000.0,100.0,,530.0,0.5295927505264331,0.17693938242166607,0.03799144533033296,1.000769432144672,100.0769432144672,
13,13,0.04,530,2.25,1,500000.0,,500000.0,100.0,,530.0,0.529900328034671,0.17795143237259486,0.03775084985916019,1.0001880960566247,100.01880960566248,
14,14,0.04,530,3.0,1,500000.0,,500000.0,100.0,,530.0,0.5298019892649677,0.17824285890362468,0.03704992809750734,1.0003737729846975,100.0373772984698,
15,15,0.04,530,5.0,1,500000.0,,500000.0,100.0,,530.0,0.5296044141790048,0.1777644398349577,0.03765299525508366,1.0007471147939793,100.07471147939792,
16,16,0.04,540,1.5,1,500000.0,,500000.0,100.0,,540.0,0.5399084786546382,0.18967547734843773,0.03672746813761404,1.000169517112092,100.01695171120916,
17,17,0.04,540,2.25,1,500000.0,,500000.0,100.0,,540.0,0.5398884196628728,0.17830667550227328,0.037627566896245496,1.000206677580714,100.02066775807143,
18,18,0.04,540,3.0,1,500000.0,,500000.0,100.0,,540.0,0.5399241875079497,0.1806189417493785,0.037556013551614656,1.0001404141631056,100.01404141631056,
19,19,0.04,540,5.0,1,500000.0,,500000.0,100.0,,540.0,0.5397220009018611,0.1790590304441025,0.037187184453533896,1.0005151151159064,100.05151151159065,
20,20,0.04,550,1.5,1,500000.0,,500000.0,100.0,,550.0,0.549796660719835,0.18077717996728107,0.03702929407459105,1.0003698545764719,100.0369854576472,
21,21,0.04,550,2.25,1,500000.0,,500000.0,100.0,,550.0,0.5499439564130739,0.1809983059104135,0.036943095889612254,1.0001019089694883,100.0101908969488,
22,22,0.04,550,3.0,1,500000.0,,500000.0,100.0,,550.0,0.5495340082603093,0.17587812020141355,0.037014274136911045,1.000848387879919,100.08483878799191,
23,23,0.04,550,5.0,1,500000.0,,500000.0,100.0,,550.0,0.5498312127076019,0.17959409793733358,0.03744556824782057,1.0003069802109583,100.0306980210958,
24,24,0.04,560,1.5,1,500000.0,,500000.0,100.0,,560.0,0.5597777056988207,0.1782914025756751,0.03727395944175072,1.0003972164441655,100.03972164441655,
