,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
30,30,0.03,570.0,3.0,1,100000.0,,100000.0,100.0,570.0,0.5698215887539391,0.1731723260979688,0.0370653686009081,1327426731882611.2,1.0003131001871148,100.03131001871148,1327842349440744.8,0.0327807776423997,0.0187793622428763
31,31,0.03,570.0,5.0,1,100000.0,,100000.0,100.0,570.0,0.5694314401710017,0.1898042061588176,0.0363696985530798,1327426731882611.2,1.0009984693307898,100.099846933079,1328752126763266.8,0.0327807776423997,0.0187793622428763
32,32,0.03,580.0,1.5,1,100000.0,,100000.0,100.0,580.0,0.5789668651921147,0.1943878558916797,0.0369687486436405,1317491165019466.8,1.0017844454838405,100.17844454838402,1319842156178885.2,0.0331196831015853,0.0189651666933375
33,33,0.03,580.0,2.25,1,100000.0,,100000.0,100.0,580.0,0.5793975934416267,0.1993475970312122,0.0339690192552525,1317491165019466.8,1.0010397118752168,100.10397118752168,1318860976229230.8,0.0331196831015853,0.0189651666933375
34,34,0.03,580.0,3.0,1,100000.0,,100000.0,100.0,580.0,0.5793632902499439,0.1761503564607698,0.0356616751783626,1317491165019466.8,1.001098981866423,100.10989818664233,1318939063918996.0,0.0331196831015853,0.0189651666933375
35,35,0.03,580.0,5.0,1,100000.0,,100000.0,100.0,580.0,0.579858158070806,0.1766069901291702,0.0360794797936441,1317491165019466.8,1.000244614872137,100.02446148721369,1317813442952339.5,0.0331196831015853,0.0189651666933375
36,36,0.03,590.0,1.5,1,100000.0,,100000.0,100.0,590.0,0.5889302658066526,0.1698267869179317,0.0352939585292164,1308458175284488.0,1.0018164021369866,100.18164021369869,1310834861510232.2,0.0334745640880578,0.019139215000658
37,37,0.03,590.0,2.25,1,100000.0,,100000.0,100.0,590.0,0.5887880174675502,0.1742619886384167,0.036005967180462,1308458175284488.0,1.002058436137445,100.2058436137445,1311151552876829.0,0.0334745640880578,0.019139215000658
38,38,0.03,590.0,3.0,1,100000.0,,100000.0,100.0,590.0,0.5811009617603986,0.1707454118250722,0.0359738560469476,1308458175284488.0,1.015314100001904,101.53141000019042,1328496034629103.5,0.0334745640880578,0.019139215000658
39,39,0.03,590.0,5.0,1,100000.0,,100000.0,100.0,590.0,0.5895767937684013,0.1880323316712738,0.0397993133568348,1308458175284488.0,1.000717813584374,100.0717813584374,1309397404337292.5,0.0334745640880578,0.019139215000658
40,40,0.03,600.0,1.5,1,100000.0,,100000.0,100.0,600.0,0.5992776525306454,0.1931369141825336,0.0392995074597597,1298526105620445.2,1.0012053636011693,100.12053636011692,1300091301723328.2,0.0338035011724682,0.0192927296118568
41,41,0.03,600.0,2.25,1,100000.0,,100000.0,100.0,600.0,0.599765526507781,0.1960299298816269,0.03852791692219,1298526105620445.2,1.000390941929564,100.0390941929564,1299033753921765.8,0.0338035011724682,0.0192927296118568
42,42,0.03,600.0,3.0,1,100000.0,,100000.0,100.0,600.0,0.5980106520232766,0.1936729219666946,0.0351917922532256,1298526105620445.2,1.0033266096013385,100.33266096013386,1302845795030991.0,0.0338035011724682,0.0192927296118568
43,43,0.03,600.0,5.0,1,100000.0,,100000.0,100.0,600.0,0.5976905498644101,0.1717826433664439,0.0346297284056972,1298526105620445.2,1.0038639562497915,100.38639562497916,1303543553681774.8,0.0338035011724682,0.0192927296118568
44,44,0.03,610.0,1.5,1,100000.0,,100000.0,100.0,610.0,0.6095513912084698,0.1916166954965197,0.0337373620862358,1288544020762627.2,1.0007359654952814,100.07359654952816,1289492344701059.8,0.0341115215477018,0.019437808991963
45,45,0.03,610.0,2.25,1,100000.0,,100000.0,100.0,610.0,0.6063993509578722,0.1681798549680092,0.0360313405191058,1288544020762627.2,1.0059377521371686,100.59377521371688,1296195075775746.2,0.0341115215477018,0.019437808991963
46,46,0.03,610.0,3.0,1,100000.0,,100000.0,100.0,610.0,0.6071175326658249,0.1992575687991381,0.03355077392999,1288544020762627.2,1.004747791290952,100.4747791290952,1294661758842412.2,0.0341115215477018,0.019437808991963
47,47,0.03,610.0,5.0,1,100000.0,,100000.0,100.0,610.0,0.6096163222500763,0.1867070602029223,0.0341607700226382,1288544020762627.2,1.0006293757826357,100.06293757826356,1289354999164155.2,0.0341115215477018,0.019437808991963
48,48,0.03,620.0,1.5,1,100000.0,,100000.0,100.0,620.0,0.6196455300110983,0.1754637401205852,0.033320734000026,1278561046221423.5,1.0005720528459154,100.05720528459156,1279292450706591.0,0.0344135464482987,0.0195753949144897
49,49,0.03,620.0,2.25,1,100000.0,,100000.0,100.0,620.0,0.6146640533168011,0.1716706881346135,0.035006792019048,1278561046221423.5,1.0086810781505855,100.86810781505856,1289660334583966.2,0.0344135464482987,0.0195753949144897
50,50,0.03,620.0,3.0,1,100000.0,,100000.0,100.0,620.0,0.6192050933192377,0.1745388090589759,0.0383924211903081,1278561046221423.5,1.001283753459619,100.12837534596191,1280202403387844.5,0.0344135464482987,0.0195753949144897
51,51,0.03,620.0,5.0,1,100000.0,,100000.0,100.0,620.0,0.6182625840997389,0.1685567240201894,0.0380174445776614,1278561046221423.5,1.0028101585716869,100.28101585716868,1282154005504887.5,0.0344135464482987,0.0195753949144897
52,52,0.03,630.0,1.5,1,100000.0,,100000.0,100.0,630.0,0.6293594134212981,0.1997783498897149,0.0378383730182062,1268578957875823.5,1.0010178390360758,100.10178390360758,1269870167059493.8,0.0347083985448026,0.0197055911290099
53,53,0.03,630.0,2.25,1,100000.0,,100000.0,100.0,630.0,0.6295588980632374,0.1781481086202988,0.0349993204906778,1268578957875823.5,1.0007006523744155,100.07006523744158,1269467790734793.2,0.0347083985448026,0.0197055911290099
54,54,0.03,630.0,3.0,1,100000.0,,100000.0,100.0,630.0,0.6299263270166193,0.1699663051541756,0.0369792112902274,1268578957875823.5,1.0001169549203153,100.01169549203152,1268727324426755.5,0.0347083985448026,0.0197055911290099
55,55,0.03,630.0,5.0,1,100000.0,,100000.0,100.0,630.0,0.6297513217494952,0.1749560918373081,0.0356436586171269,1268578957875823.5,1.000394883252986,100.0394883252986,1269079898461379.2,0.0347083985448026,0.0197055911290099
56,56,0.03,640.0,1.5,1,100000.0,,100000.0,100.0,640.0,0.6367921594219297,0.1775843475571526,0.0333098662847045,1258596925534038.8,1.00503750011775,100.503750011775,1264937107694616.2,0.034999949241764,0.0198453009683641
57,57,0.03,640.0,2.25,1,100000.0,,100000.0,100.0,640.0,0.6389450001431669,0.1899010819424306,0.036001050530162,1258596925534038.8,1.001651159108525,100.16511591085252,1260675069311596.2,0.034999949241764,0.0198453009683641
58,58,0.03,640.0,3.0,1,100000.0,,100000.0,100.0,640.0,0.6392702701740518,0.1891504901451586,0.0339664259964703,1258596925534038.8,1.0011415043996172,100.11415043996172,1260033619461880.8,0.034999949241764,0.0198453009683641
59,59,0.03,640.0,5.0,1,100000.0,,100000.0,100.0,640.0,0.6380635454599997,0.169314677879234,0.0348599761463752,1258596925534038.8,1.0030348929252877,100.30348929252874,1262416632439130.5,0.034999949241764,0.0198453009683641
60,60,0.03,650.0,1.5,1,100000.0,,100000.0,100.0,650.0,0.6460821345615386,0.1763951604450716,0.0339539796218225,1247675351901767.0,1.006064036178806,100.6064036178806,1255241300375103.8,0.0352448598458105,0.0200120833845544
61,61,0.03,650.0,2.25,1,100000.0,,100000.0,100.0,650.0,0.6497432422464726,0.1954115946968325,0.0390422729901496,1247675351901767.0,1.0003951680245873,100.03951680245872,1248168393305904.0,0.0352448598458105,0.0200120833845544
62,62,0.03,650.0,3.0,1,100000.0,,100000.0,100.0,650.0,0.6496030628607059,0.1693210483245703,0.0350316131017387,1247675351901767.0,1.0006110456707915,100.06110456707916,1248437738524100.2,0.0352448598458105,0.0200120833845544
63,63,0.03,650.0,5.0,1,100000.0,,100000.0,100.0,650.0,0.6484395139800654,0.198205762380369,0.0373098119655831,1247675351901767.0,1.0024065251828294,100.24065251828294,1250677914056114.0,0.0352448598458105,0.0200120833845544
64,64,0.03,660.0,1.5,1,100000.0,,100000.0,100.0,660.0,0.6591057045959587,0.1744493743350154,0.0386295787753846,1236695048911958.5,1.001356831533706,100.1356831533706,1238373035751900.2,0.0354812943850809,0.0201662790956358
65,65,0.03,660.0,2.25,1,100000.0,,100000.0,100.0,660.0,0.6591528403944267,0.1878122979883493,0.0396915676074869,1236695048911958.5,1.0012852248426427,100.12852248426428,1238284480111593.2,0.0354812943850809,0.0201662790956358
66,66,0.03,660.0,3.0,1,100000.0,,100000.0,100.0,660.0,0.6585240957762153,0.1747185858078127,0.0342179036408549,1236695048911958.5,1.00224123040182,100.224123040182,1239466767453360.2,0.0354812943850809,0.0201662790956358
67,67,0.03,660.0,5.0,1,100000.0,,100000.0,100.0,660.0,0.6593138698282246,0.1784483421511987,0.0344921379077734,1236695048911958.5,1.0010406730438632,100.10406730438632,1237982044112840.5,0.0354812943850809,0.0201662790956358
68,68,0.03,670.0,1.5,1,100000.0,,100000.0,100.0,670.0,0.6622317843846304,0.1680427720252282,0.0345264295891728,1225713786562843.2,1.0117303575553809,101.1730357555381,1240091847539785.5,0.0357095852265701,0.0203103231779464
69,69,0.03,670.0,2.25,1,100000.0,,100000.0,100.0,670.0,0.66966108364295,0.1704116785105258,0.0381806015229219,1225713786562843.2,1.0005061013180077,100.05061013180077,1226334121925722.8,0.0357095852265701,0.0203103231779464
70,70,0.03,670.0,3.0,1,100000.0,,100000.0,100.0,670.0,0.6682302996750877,0.173426696226395,0.0391378894194808,1225713786562843.2,1.0026483389420875,100.26483389420876,1228959892115651.0,0.0357095852265701,0.0203103231779464
71,71,0.03,670.0,5.0,1,100000.0,,100000.0,100.0,670.0,0.6687306371701425,0.1739933705140363,0.0384600891596122,1225713786562843.2,1.001898167601875,100.1898167601875,1228040396761668.2,0.0357095852265701,0.0203103231779464
72,72,0.03,680.0,1.5,1,100000.0,,100000.0,100.0,680.0,0.679425653706403,0.1702904825403651,0.0380149840933658,1214733479736474.2,1.0008453409000144,100.08453409000144,1215760343629512.2,0.035924509646382,0.020443485002911
73,73,0.03,680.0,2.25,1,100000.0,,100000.0,100.0,680.0,0.6791065759152843,0.1946282433672445,0.0337443812478015,1214733479736474.2,1.0013155874444473,100.13155874444472,1216331567850765.2,0.035924509646382,0.020443485002911
74,74,0.03,680.0,3.0,1,100000.0,,100000.0,100.0,680.0,0.678409047150808,0.1669538807202975,0.0332240409863258,1214733479736474.2,1.0023451232790508,100.2345123279051,1217582179497646.8,0.035924509646382,0.020443485002911
75,75,0.03,680.0,5.0,1,100000.0,,100000.0,100.0,680.0,0.6792688017142154,0.1730121700410926,0.0354836038937964,1214733479736474.2,1.0010764490934063,100.10764490934064,1216041078489467.2,0.035924509646382,0.020443485002911
76,76,0.03,690.0,1.5,1,100000.0,,100000.0,100.0,690.0,0.6887453711340186,0.1907588586825042,0.0372340267426749,1203752221223919.2,1.0018216149517138,100.1821614951714,1205944994268259.5,0.0361379140859475,0.0205659925172202
77,77,0.03,690.0,2.25,1,100000.0,,100000.0,100.0,690.0,0.6894855800153437,0.1776495342131472,0.0333685131243661,1203752221223919.2,1.000746092448583,100.0746092448583,1204650331666139.2,0.0361379140859475,0.0205659925172202
78,78,0.03,690.0,3.0,1,100000.0,,100000.0,100.0,690.0,0.6891257299522522,0.1758175029625079,0.034098878263157,1203752221223919.2,1.0012686655130527,100.12686655130528,1205279380153246.8,0.0361379140859475,0.0205659925172202
79,79,0.03,690.0,5.0,1,100000.0,,100000.0,100.0,690.0,0.6896117755620708,0.1780286818665502,0.0345305900924657,1203752221223919.2,1.0005629608595543,100.05629608595544,1204429886609070.0,0.0361379140859475,0.0205659925172202
80,80,0.03,700.0,1.5,1,100000.0,,100000.0,100.0,700.0,0.699404170162552,0.1943479027060613,0.032879368677432,1191842084248353.0,1.000851910616017,100.0851910616017,1192857427172540.0,0.0363042618396199,0.0206633266512194
81,81,0.03,700.0,2.25,1,100000.0,,100000.0,100.0,700.0,0.6976840843142327,0.1912693235279448,0.0329967545617473,1191842084248353.0,1.003319433161563,100.3319433161563,1195798324386153.2,0.0363042618396199,0.0206633266512194
82,82,0.03,700.0,3.0,1,100000.0,,100000.0,100.0,700.0,0.6994238472672123,0.1783160330824828,0.0339788814868149,1191842084248353.0,1.000823753343611,100.0823753343611,1192823868150309.0,0.0363042618396199,0.0206633266512194
83,83,0.03,700.0,5.0,1,100000.0,,100000.0,100.0,700.0,0.6995216531623782,0.1927151721508133,0.038678928221262,1191842084248353.0,1.000683819915308,100.06838199153084,1192657089601464.5,0.0363042618396199,0.0206633266512194
84,84,0.03,710.0,1.5,1,100000.0,,100000.0,100.0,710.0,0.7092814979046125,0.1739853102639841,0.034171606679264,1179863645438211.2,1.0010129999126018,100.10129999126018,1181058847207922.2,0.036462205962364,0.0207396407661583
85,85,0.03,710.0,2.25,1,100000.0,,100000.0,100.0,710.0,0.7094953665801995,0.1716184765452317,0.0336652508234035,1179863645438211.2,1.0007112568222014,100.07112568222014,1180702831505296.5,0.036462205962364,0.0207396407661583
86,86,0.03,710.0,3.0,1,100000.0,,100000.0,100.0,710.0,0.7095228113844314,0.1814582466801858,0.0333527163391223,1179863645438211.2,1.000672548659341,100.06725486593412,1180657161151156.2,0.036462205962364,0.0207396407661583
87,87,0.03,710.0,5.0,1,100000.0,,100000.0,100.0,710.0,0.7093076304223587,0.16580466286162,0.034952008595168,1179863645438211.2,1.000976120300904,100.09761203009036,1181015334294822.0,0.036462205962364,0.0207396407661583
88,88,0.03,720.0,1.5,1,100000.0,,100000.0,100.0,720.0,0.7195188451532886,0.1755942686523008,0.0338633768075917,1168810422282120.5,1.0006687175046942,100.06687175046942,1169592026271169.8,0.036633406002458,0.0208121884526525
89,89,0.03,720.0,2.25,1,100000.0,,100000.0,100.0,720.0,0.7182096061878838,0.1726132497282272,0.0348897293363924,1168810422282120.5,1.0024928569552547,100.24928569552546,1171724099472680.8,0.036633406002458,0.0208121884526525
90,90,0.03,720.0,3.0,1,100000.0,,100000.0,100.0,720.0,0.7193566184359952,0.1802690615076584,0.0339045480836674,1168810422282120.5,1.0008943847147798,100.08943847147796,1169855788458284.8,0.036633406002458,0.0208121884526525
91,91,0.03,720.0,5.0,1,100000.0,,100000.0,100.0,720.0,0.7195706761604015,0.1674169415988904,0.0340522771419922,1168810422282120.5,1.0005966388762384,100.05966388762384,1169507780019006.5,0.036633406002458,0.0208121884526525
92,92,0.03,730.0,1.5,1,100000.0,,100000.0,100.0,730.0,0.729796591790091,0.1990960840564453,0.0358720334513233,1155981034138550.5,1.0002787190460976,100.02787190460974,1156303228069692.2,0.0367466820260317,0.0208436222002382
93,93,0.03,730.0,2.25,1,100000.0,,100000.0,100.0,730.0,0.7293607045122599,0.1754886936577165,0.0344316368812267,1155981034138550.5,1.0008765148489425,100.08765148489424,1156994268680068.8,0.0367466820260317,0.0208436222002382
94,94,0.03,730.0,3.0,1,100000.0,,100000.0,100.0,730.0,0.7286434547634144,0.1789551135069847,0.0378046266024017,1155981034138550.5,1.0018617407838049,100.18617407838047,1158133171175111.2,0.0367466820260317,0.0208436222002382
95,95,0.03,730.0,5.0,1,100000.0,,100000.0,100.0,730.0,0.7273377090141366,0.174345513104888,0.032228902235985,1155981034138550.5,1.0036603230560834,100.36603230560834,1160212298170203.0,0.0367466820260317,0.0208436222002382
96,96,0.03,740.0,1.5,1,100000.0,,100000.0,100.0,740.0,0.7395257989865058,0.1703045323371539,0.0382349316923364,1143926025756214.5,1.00064122308396,100.064122308396,1144659537530272.0,0.0368616034742304,0.0208794013531642
97,97,0.03,740.0,2.25,1,100000.0,,100000.0,100.0,740.0,0.7394766408162923,0.170076067145394,0.0343411965787418,1143926025756214.5,1.0007077426855973,100.07077426855972,1144735631033807.8,0.0368616034742304,0.0208794013531642
98,98,0.03,740.0,3.0,1,100000.0,,100000.0,100.0,740.0,0.7370608360602091,0.1669644778304927,0.0387866495344659,1143926025756214.5,1.0039876816078053,100.39876816078052,1148487638529812.2,0.0368616034742304,0.0208794013531642
99,99,0.03,740.0,5.0,1,100000.0,,100000.0,100.0,740.0,0.7395487102464813,0.1689303552760842,0.0343636167729005,1143926025756214.5,1.000610223163486,100.06102231634864,1144624075914445.5,0.0368616034742304,0.0208794013531642
100,100,0.03,750.0,1.5,1,100000.0,,100000.0,100.0,750.0,0.7496728911423816,0.1890151591466629,0.0335949099977855,1131026452385705.8,1.0004363354490784,100.04363354490783,1131519959320727.0,0.0369506749518645,0.0208902714265395
101,101,0.03,750.0,2.25,1,100000.0,,100000.0,100.0,750.0,0.7493084317148941,0.1748794594615989,0.0338240867704713,1131026452385705.8,1.0009229420834396,100.09229420834396,1132070324296096.0,0.0369506749518645,0.0208902714265395
102,102,0.03,750.0,3.0,1,100000.0,,100000.0,100.0,750.0,0.7489459303565127,0.165123835393912,0.0334873211819719,1131026452385705.8,1.0014074041940324,100.14074041940326,1132618263758355.0,0.0369506749518645,0.0208902714265395
103,103,0.03,750.0,5.0,1,100000.0,,100000.0,100.0,750.0,0.749722921555076,0.1936075078363616,0.0371614747214709,1131026452385705.8,1.000369574461388,100.0369574461388,1131444450877661.8,0.0369506749518645,0.0208902714265395
104,104,0.03,760.0,1.5,1,100000.0,,100000.0,100.0,760.0,0.7455441761600241,0.1723650067994833,0.0334858602932227,1118967954477388.4,1.019389627472421,101.93896274724212,1140664326268282.0,0.0370482339240293,0.0209072386048995
105,105,0.03,760.0,2.25,1,100000.0,,100000.0,100.0,760.0,0.7596552988810572,0.1931447819932583,0.034304110240248,1118967954477388.4,1.0004537599085408,100.04537599085408,1119475697274072.0,0.0370482339240293,0.0209072386048995
106,106,0.03,760.0,3.0,1,100000.0,,100000.0,100.0,760.0,0.7587185544998647,0.1669573812901664,0.0383625289257148,1118967954477388.4,1.0016889602772137,100.1688960277214,1120857846903976.0,0.0370482339240293,0.0209072386048995
107,107,0.03,760.0,5.0,1,100000.0,,100000.0,100.0,760.0,0.7596408980539309,0.1757370002491443,0.0342199623651737,1118967954477388.4,1.0004727259248272,100.04727259248271,1119496919638520.6,0.0370482339240293,0.0209072386048995
108,108,0.03,770.0,1.5,1,100000.0,,100000.0,100.0,770.0,0.7683221676554695,0.200063704683469,0.0332291677143896,1106071870632860.8,1.0021837614677322,100.21837614677322,1108487267764491.6,0.037105841425871,0.0208999996340443
109,109,0.03,770.0,2.25,1,100000.0,,100000.0,100.0,770.0,0.7689267699811353,0.1899038675103067,0.0347042703070556,1106071870632860.8,1.0013957506238091,100.13957506238091,1107615671136274.4,0.037105841425871,0.0208999996340443
110,110,0.03,770.0,3.0,1,100000.0,,100000.0,100.0,770.0,0.7692826807353867,0.171541363638316,0.0338348354174473,1106071870632860.8,1.0009324521175071,100.09324521175073,1107103229690747.6,0.037105841425871,0.0208999996340443
111,111,0.03,770.0,5.0,1,100000.0,,100000.0,100.0,770.0,0.7695832722085925,0.1860647332512647,0.0342762454045947,1106071870632860.8,1.0005414979852818,100.0541497985282,1106670806322385.6,0.037105841425871,0.0208999996340443
112,112,0.03,780.0,1.5,1,100000.0,,100000.0,100.0,780.0,0.7791313079172824,0.1962653139419186,0.0334294811100631,1093095228588540.8,1.0011149495263385,100.11149495263383,1094313974595898.0,0.0371535793324534,0.0208903767123846
113,113,0.03,780.0,2.25,1,100000.0,,100000.0,100.0,780.0,0.7794577340628166,0.1871683820643133,0.0374514958185702,1093095228588540.8,1.000695696396977,100.06956963969772,1093855691000622.6,0.0371535793324534,0.0208903767123846
114,114,0.03,780.0,3.0,1,100000.0,,100000.0,100.0,780.0,0.7797568072626291,0.1690847965581807,0.0322790123025504,1093095228588540.8,1.000311882801286,100.03118828012862,1093436146190505.4,0.0371535793324534,0.0208903767123846
115,115,0.03,780.0,5.0,1,100000.0,,100000.0,100.0,780.0,0.7788653757293105,0.1741226417962707,0.033257814593626,1093095228588540.8,1.0014567655798374,100.14567655798372,1094687612093033.0,0.0371535793324534,0.0208903767123846
