,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.02,502,2,300000.0,1.17662360156545,,5404.0,1.8013333333333332,502.0,0.0391136618385417,0.0113357953001597,0.0223393195168303,,12.834390246359924,23.11901496377634,,,
1,1,0.02,504,2,300000.0,1.17747901516844,,5211.0,1.737,504.0,0.0385564969515144,0.0104985687829661,0.0257362921416209,,13.071726942252829,22.70558969869316,,,
2,2,0.02,506,2,300000.0,1.17837189466193,,5281.0,1.760333333333333,506.0,0.0344275877282598,0.012241813369853,0.0229766247848832,,14.697515376154303,25.872526233823624,,,
3,3,0.02,508,2,300000.0,1.1791362468331,,5299.0,1.7663333333333333,508.0,0.0348801539627174,0.0124645480194473,0.0226164331474579,,14.564155896301042,25.72515403149973,,,
4,4,0.02,510,2,300000.0,1.18000708146274,,5476.0,1.8253333333333333,510.0,0.0383208491439859,0.0110323641183041,0.0225036209503034,,13.308682124546278,24.292781104671807,,,
5,5,0.02,512,2,300000.0,1.18089388467086,,5346.0,1.7819999999999998,512.0,0.0383564661120772,0.0106731304488819,0.022914751287496,,13.348466422947856,23.78696716569308,,,
6,6,0.02,514,2,300000.0,1.18169303123046,,5333.0,1.7776666666666667,514.0,0.0398143283238141,0.0109167096032622,0.0255928766310562,,12.90992518621898,22.94954367270194,,,
7,7,0.02,516,2,300000.0,1.18256256858225,,5346.0,1.7819999999999998,516.0,0.034639226042259,0.01032656182185,0.0224073818197772,,14.896406731792815,26.5453967960548,,,
8,8,0.02,518,2,300000.0,1.18333929872482,,5353.0,1.784333333333333,518.0,0.0351876274530695,0.010880035229219,0.0259984948078424,,14.72108344590344,26.26731989530704,,,
9,9,0.02,520,2,300000.0,1.18413280440169,,5318.0,1.7726666666666668,520.0,0.0386712633186334,0.0104540373128239,0.0258857282323402,,13.446677335452907,23.836476689979527,,,
10,10,0.02,522,2,300000.0,1.184814908884,,5371.0,1.790333333333333,522.0,0.0392984441514272,0.0108032996869053,0.0225564144969216,,13.2829686078308,23.78094146421974,,,
11,11,0.02,524,2,300000.0,1.18564428721044,,5318.0,1.7726666666666668,524.0,0.0414399928775992,0.0111630927661735,0.02527687397448,,12.64478981808061,22.414997417517565,,,
