,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.02,502,2,100000.0,1.17662360156545,,100000.0,100.0,502.0,0.5009666721746271,0.1933606211514432,0.0382947956673185,,1.002062667803603,100.20626678036034,,,
1,1,0.02,522,2,100000.0,1.184814908884,,100000.0,100.0,522.0,0.5218494252480923,0.1925636748802576,0.036595508686382,,1.000288540610802,100.0288540610802,,,
2,2,0.02,542,2,100000.0,1.19557065892945,,100000.0,100.0,542.0,0.5416149100487928,0.1784028049694249,0.0391487115042587,,1.000711003231378,100.0711003231378,,,
3,3,0.02,562,2,100000.0,1.20653239223348,,100000.0,100.0,562.0,0.560136886447367,0.1681585177007362,0.0363292679378731,,1.0033261754362397,100.33261754362398,,,
4,4,0.02,582,2,100000.0,1.21559007975785,,100000.0,100.0,582.0,0.5811769795218424,0.1903641300547261,0.037104214774927,,1.001416127113009,100.14161271130092,,,
5,5,0.02,602,2,100000.0,1.22050059246538,,100000.0,100.0,602.0,0.6004894881821201,0.1640202716861608,0.0362300579615971,,1.002515467543741,100.25154675437412,,,
6,6,0.02,622,2,100000.0,1.22741865002142,,100000.0,100.0,622.0,0.620610064826451,0.1749266825892035,0.0384445236032855,,1.0022396271867386,100.22396271867387,,,
7,7,0.02,642,2,100000.0,1.23521015912391,,100000.0,100.0,642.0,0.6384648223709064,0.1926911261233117,0.0378084672834067,,1.0055369967228045,100.55369967228044,,,
8,8,0.02,662,2,100000.0,1.24314995045508,,100000.0,100.0,662.0,0.661491938801646,0.1677390268356534,0.0340375176655902,,1.000768053499298,100.0768053499298,,,
9,9,0.02,682,2,100000.0,1.2512710931248,,100000.0,100.0,682.0,0.6815335959295226,0.1933107059169189,0.0353562547814679,,1.0006843449439076,100.06843449439076,,,
10,10,0.02,702,2,100000.0,1.25928548443795,,100000.0,100.0,702.0,0.6982912986525207,0.1694928184295672,0.0385665952431662,,1.0053111092099185,100.53111092099184,,,
11,11,0.02,722,2,100000.0,1.26742532522346,,100000.0,100.0,722.0,0.7204712734006762,0.192326075465441,0.0366966906673696,,1.002121842543573,100.2121842543573,,,
12,12,0.02,742,2,100000.0,1.27528577565715,,100000.0,100.0,742.0,0.7407484153641235,0.1715180950517554,0.0340987059589427,,1.001689621752699,100.1689621752699,,,
13,13,0.02,762,2,100000.0,1.28337129179016,,100000.0,100.0,762.0,0.761474645898943,0.1679788581269257,0.034436304017439,,1.0006899167344394,100.06899167344396,,,
14,14,0.02,782,2,100000.0,1.29164824012589,,100000.0,100.0,782.0,0.781472662143301,0.1701010492690329,0.0323801672141666,,1.0006748001334465,100.06748001334464,,,
15,15,0.02,802,2,100000.0,1.30021834112426,,100000.0,100.0,802.0,0.8014270625611744,0.1704266269409881,0.0365645193094694,,1.0007148965459125,100.07148965459125,,,
16,16,0.02,822,2,100000.0,1.30869521201282,,100000.0,100.0,822.0,0.8217115317634125,0.1758855896039802,0.0314576965348666,,1.0003510577927128,100.03510577927128,,,
17,17,0.02,842,2,100000.0,1.31711516242917,,100000.0,100.0,842.0,0.8414115331817129,0.1942191199298472,0.0365075892287545,,1.0006993804994115,100.06993804994114,,,
18,18,0.02,862,2,100000.0,1.3257059739536,,100000.0,100.0,862.0,0.8612390743509195,0.1984045387805127,0.0325323591598117,,1.0008835242985856,100.08835242985856,,,
19,19,0.02,882,2,100000.0,1.33418690330805,,100000.0,100.0,882.0,0.8813759075987946,0.1648989622344066,0.0328784951441865,,1.000708088791428,100.0708088791428,,,
20,20,0.02,902,2,100000.0,1.34305723027778,,100000.0,100.0,902.0,0.9019047987321755,0.1699435650109512,0.0326624135347228,,1.0001055557836684,100.01055557836683,,,
21,21,0.02,922,2,100000.0,1.35202507217289,,100000.0,100.0,922.0,0.9210746447786278,0.1729745916313842,0.032985948807873,,1.0010046473720864,100.10046473720864,,,
22,22,0.02,942,2,100000.0,1.36109770020853,,100000.0,100.0,942.0,0.941177960819573,0.1770253017877395,0.0314127516821987,,1.0008734152462635,100.08734152462635,,,
23,23,0.02,962,2,100000.0,1.37010270270469,,100000.0,100.0,962.0,0.9609706752584088,0.1939402647183584,0.0325507748337178,,1.0010711302312263,100.10711302312264,,,
24,24,0.02,982,2,100000.0,1.37934440695512,,100000.0,100.0,982.0,0.9799766462911066,0.1934768652780928,0.0367637681106976,,1.0020646958440806,100.20646958440808,,,
25,25,0.02,1002,2,100000.0,1.38819192301866,,100000.0,100.0,1002.0,1.0000200998763376,0.1933996318051808,0.0350786781688504,,1.0019798603287149,100.19798603287148,,,
26,26,0.02,1022,2,100000.0,1.39749037919015,,100000.0,100.0,1022.0,1.0214812265787714,0.167900351886011,0.03595549167722,,1.000507863882106,100.05078638821058,,,
27,27,0.02,1042,2,100000.0,1.40690115714451,,100000.0,100.0,1042.0,1.041263934229164,0.1844798828246069,0.0358762527482768,,1.0007068964425248,100.07068964425248,,,
28,28,0.02,1062,2,100000.0,1.41643111237549,,100000.0,100.0,1062.0,1.0575529780121542,0.1931378134128536,0.0313367547911671,,1.0042050110777474,100.42050110777474,,,
29,29,0.02,1082,2,100000.0,1.42608801864174,,100000.0,100.0,1082.0,1.0802154102302666,0.1736932584430082,0.0356796885426232,,1.0016520684234205,100.16520684234204,,,
30,30,0.02,1102,2,100000.0,1.43534393733411,,100000.0,100.0,1102.0,1.1007807080097791,0.1945622710322378,0.0341457856732053,,1.001107661118467,100.1107661118467,,,
31,31,0.02,1122,2,100000.0,1.44497470086693,,100000.0,100.0,1122.0,1.121370714231034,0.1865011594985759,0.0317941444242923,,1.0005611754979686,100.05611754979688,,,
32,32,0.02,1142,2,100000.0,1.45469620088515,,100000.0,100.0,1142.0,1.141456406931411,0.199573594239529,0.03143454113006,,1.00047622762051,100.04762276205102,,,
33,33,0.02,1162,2,100000.0,1.46474671629238,,100000.0,100.0,1162.0,1.15835602875336,0.1720291724752636,0.0341101889367394,,1.0031458128210906,100.31458128210906,,,
34,34,0.02,1182,2,100000.0,1.47474509520611,,100000.0,100.0,1182.0,1.1770954453859304,0.1712059700644719,0.0306837091085174,,1.004166658390613,100.4166658390613,,,
35,35,0.02,1202,2,100000.0,1.48420475439885,,100000.0,100.0,1202.0,1.20146084487169,0.1800467360786584,0.0316409324446635,,1.0004487496455765,100.04487496455764,,,
36,36,0.02,1222,2,100000.0,1.49435122001166,,100000.0,100.0,1222.0,1.2197384355517895,0.1971748018736336,0.0302097223857299,,1.0018541388729685,100.18541388729685,,,
37,37,0.02,1242,2,100000.0,1.50458299346498,,100000.0,100.0,1242.0,1.24004748342918,0.1712952864418187,0.0340085361681304,,1.0015745498433823,100.15745498433824,,,
38,38,0.02,1262,2,100000.0,1.51490270238743,,100000.0,100.0,1262.0,1.2607918496546515,0.1644172746960347,0.0304019523190935,,1.0009582472679208,100.09582472679207,,,
39,39,0.02,1282,2,100000.0,1.52531141053088,,100000.0,100.0,1282.0,1.2791063858726377,0.1735335380310926,0.0332371896563627,,1.002262215371076,100.22622153710762,,,
40,40,0.02,1302,2,100000.0,1.53529692139643,,100000.0,100.0,1302.0,1.3014338645114094,0.173905897715104,0.0308818621228587,,1.000435009034288,100.0435009034288,,,
41,41,0.02,1322,2,100000.0,1.54611350370685,,100000.0,100.0,1322.0,1.3197423553256158,0.1945323139440994,0.0322718327631648,,1.001710670772423,100.1710670772423,,,
42,42,0.02,1342,2,100000.0,1.55622777412061,,100000.0,100.0,1342.0,1.337570534667293,0.1859972585560173,0.0312314498491817,,1.0033115751415749,100.33115751415748,,,
43,43,0.02,1362,2,100000.0,1.5672334053583,,100000.0,100.0,1362.0,1.3609842912687782,0.1901256046870957,0.0300415671841258,,1.0007463045222036,100.07463045222036,,,
44,44,0.02,1382,2,100000.0,1.5774790998375,,100000.0,100.0,1382.0,1.3810993296885954,0.1736372360729094,0.0295269618686709,,1.00065214014086,100.065214014086,,,
45,45,0.02,1402,2,100000.0,1.58867462374292,,100000.0,100.0,1402.0,1.4013774675090644,0.1954833048848231,0.0343875824577961,,1.0004442289856723,100.04442289856723,,,
46,46,0.02,1422,2,100000.0,1.59905294879362,,100000.0,100.0,1422.0,1.4195786775894703,0.1761074965686045,0.0320969761697823,,1.0017056627073615,100.17056627073616,,,
47,47,0.02,1442,2,100000.0,1.61044060976595,,100000.0,100.0,1442.0,1.4374822036379555,0.1673742854880371,0.0320192143416772,,1.0031428537693274,100.31428537693274,,,
48,48,0.02,1462,2,100000.0,1.62094413794722,,100000.0,100.0,1462.0,1.4616475063880898,0.1872960975342778,0.0304003273142806,,1.000241161846731,100.0241161846731,,,
49,49,0.02,1482,2,100000.0,1.63252361152239,,100000.0,100.0,1482.0,1.4810018629125352,0.1969758983532498,0.0294335224041415,,1.0006739607237911,100.06739607237915,,,
50,50,0.02,1502,2,100000.0,1.64315853578386,,100000.0,100.0,1502.0,1.5007283121117323,0.1738644832048529,0.0308557989048337,,1.0008473804871971,100.08473804871971,,,
51,51,0.02,1522,2,100000.0,1.65494170927134,,100000.0,100.0,1522.0,1.5209460666387713,0.1688043441930986,0.029072683869491,,1.0006929459133012,100.06929459133012,,,
52,52,0.02,1542,2,100000.0,1.6668514497279,,100000.0,100.0,1542.0,1.540726491582063,0.1871101191759381,0.0307399373807138,,1.0008265635886024,100.08265635886023,,,
53,53,0.02,1562,2,100000.0,1.67771008122563,,100000.0,100.0,1562.0,1.5569173494420738,0.1705502545257174,0.0329036323020005,,1.00326456029265,100.326456029265,,,
