,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,502,2,500000.0,1.17662360156545,,1746.75,0.5130779999999999,,50.2,0.004654942998153047,0.0018531465284425928,0.0018453343378349656,1.0819782408157688,5.551306306323402,
1,1,0.05,504,2,500000.0,1.17747901516844,,1748.05,0.514258,,50.4,0.0047201123544135725,0.001900603183100126,0.0018450447886029224,1.0719667372139072,5.512293049683232,
2,2,0.05,506,2,500000.0,1.17837189466193,,1741.11,0.5117579999999999,,50.6,0.004680561426272334,0.001887192280036196,0.0018695868329552993,1.0854755742748798,5.554492232753408,
3,3,0.05,508,2,500000.0,1.1791362468331,,1749.3799999999999,0.514508,,50.8,0.004583409754652621,0.001892568173855174,0.0018485830750634496,1.1111158763476685,5.716658025593061,
4,4,0.05,510,2,500000.0,1.18000708146274,,1742.29,0.511162,,51.0,0.004590880558416757,0.001875154638690132,0.0018543787541298225,1.1177539781882413,5.711572018593944,
5,5,0.05,512,2,500000.0,1.18089388467086,,1739.64,0.5119839999999999,,51.2,0.0047367542337747185,0.0018724373208252308,0.0018556087052424737,1.0831653879177359,5.544762037211748,
6,6,0.05,514,2,500000.0,1.18169303123046,,1737.9900000000002,0.5099180000000001,,51.4,0.0047933538795143695,0.0019419580168334412,0.0018492768643533289,1.077454730029412,5.494207168307948,
7,7,0.05,516,2,500000.0,1.18256256858225,,1742.11,0.511798,,51.6,0.004684466828892937,0.0018808120791971496,0.001855123382722924,1.1036298708812269,5.649136309490291,
8,8,0.05,518,2,500000.0,1.18333929872482,,1740.2400000000002,0.5110720000000001,,51.8,0.004837986660936622,0.0018781454258433691,0.00185140701242496,1.0742663252476763,5.490032333255632,
9,9,0.05,520,2,500000.0,1.18413280440169,,1738.7599999999995,0.510976,,52.0,0.004859943066479673,0.00184978589555718,0.001859174989034176,1.0762307932848192,5.495310979716924,
10,10,0.05,522,2,500000.0,1.184814908884,,1735.8,0.510224,,52.2,0.00462835247822909,0.0018911549052088564,0.0018545002524312025,1.1312443336906215,5.770873157231067,
11,11,0.05,524,2,500000.0,1.18564428721044,,1733.4900000000002,0.508426,,52.4,0.00477523422355489,0.0018691188459581168,0.001847404555214151,1.1001926727683735,5.593338771843865,
12,12,0.05,526,2,500000.0,1.18623535979449,,1733.27,0.5117500000000001,,52.6,0.004845715281431922,0.001895609009458916,0.0018583938808568728,1.0898169490775476,5.5751358063483245,
