,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
0,0,0.02,502,2,300000.0,1.17662360156545,,8640.0,2.88,502.0,0.0407783222906346,0.0106204758638581,0.0060593679114375,,12.310462319223278,35.45413147936304,,,
1,1,0.02,522,2,300000.0,1.184814908884,,8573.0,2.857666666666667,522.0,0.0443372430747786,0.0117334949073063,0.0059682903102575,,11.773397798316008,33.64444644165438,,,
2,2,0.02,542,2,300000.0,1.19557065892945,,8328.0,2.776,542.0,0.04412695823396,0.0105944484887359,0.0063782566679149,,12.282741020269947,34.09688907226937,,,
3,3,0.02,562,2,300000.0,1.20653239223348,,7420.0,2.473333333333333,562.0,0.0490218868333158,0.0099607157265919,0.006062497086865,,11.464267010180809,28.35495373851386,,,
4,4,0.02,582,2,300000.0,1.21559007975785,,5105.0,1.7016666666666669,582.0,0.0438011477065174,0.0109674718869688,0.0060438251766471,,13.28732306056448,22.61059474139389,,,
5,5,0.02,602,2,300000.0,1.22050059246538,,6379.0,2.126333333333333,602.0,0.0443340894812536,0.0110093050121231,0.0062368413013169,,13.578715770277674,28.872875966200425,,,
6,6,0.02,622,2,300000.0,1.22741865002142,,6665.0,2.2216666666666667,622.0,0.0423058656610919,0.0093796289999182,0.0060697356741977,,14.702452964389844,32.66394966921944,,,
7,7,0.02,642,2,300000.0,1.23521015912391,,7084.0,2.361333333333333,642.0,0.0517503370519989,0.0089247764718947,0.0061826331007003,,12.405716302000428,29.294031427790344,,,
8,8,0.02,662,2,300000.0,1.24314995045508,,7178.0,2.3926666666666665,662.0,0.0495321279906875,0.0100202075013321,0.0062719604374888,,13.365062775507283,31.97814020086376,,,
9,9,0.02,682,2,300000.0,1.2512710931248,,7373.0,2.457666666666667,682.0,0.0529115542534555,0.0103651004924364,0.0063021741453091,,12.889434257272088,31.67793292628904,,,
10,10,0.02,702,2,300000.0,1.25928548443795,,7531.0,2.510333333333333,702.0,0.053906812380319,0.0106903834764236,0.0064983407242496,,13.022472837891172,32.69074764738614,,,
11,11,0.02,722,2,300000.0,1.26742532522346,,7443.0,2.481,722.0,0.0542430035353618,0.0106710295858016,0.0065009686944471,,13.31047237325856,33.02328195805449,,,
12,12,0.02,742,2,300000.0,1.27528577565715,,7717.0,2.5723333333333334,742.0,0.0508632406634887,0.0098092083653073,0.0061306562106306,,14.588138512625887,37.52555496731132,,,
13,13,0.02,762,2,300000.0,1.28337129179016,,7695.0,2.565,762.0,0.0602358600269781,0.0112545156283677,0.0065016130922376,,12.65027177596069,32.44794710533917,,,
14,14,0.02,782,2,300000.0,1.29164824012589,,7979.0,2.659666666666667,782.0,0.0596790713004793,0.0100575674482781,0.0062713734167866,,13.103421064692723,34.85073222506109,,,
15,15,0.02,802,2,300000.0,1.30021834112426,,8106.0,2.702,802.0,0.0670119190772311,0.0106106220883521,0.0063954458947505,,11.968020182733406,32.33759053374566,,,
16,16,0.02,822,2,300000.0,1.30869521201282,,8195.0,2.7316666666666665,822.0,0.0565259948168659,0.0101480127174604,0.0061977048059754,,14.54198201487886,39.72384753731075,,,
17,17,0.02,842,2,300000.0,1.31711516242917,,8458.0,2.819333333333333,842.0,0.0575920728545042,0.009701989177465,0.0064589621244668,,14.62006762852862,41.218844000698354,,,
18,18,0.02,862,2,300000.0,1.3257059739536,,8443.0,2.8143333333333334,862.0,0.0663088015243147,0.009802588420772,0.0063916176913086,,12.9997825354137,36.58572131549929,,,
19,19,0.02,882,2,300000.0,1.33418690330805,,8660.0,2.8866666666666667,882.0,0.0636471339635136,0.0101790149986111,0.0062181326800713,,13.857654619697652,40.002429668860565,,,
20,20,0.02,902,2,300000.0,1.34305723027778,,8627.0,2.8756666666666666,902.0,0.0678236129158449,0.0099371589382531,0.0063378442968867,,13.299203053650288,38.24407491461368,,,
21,21,0.02,922,2,300000.0,1.35202507217289,,8792.0,2.9306666666666668,922.0,0.0599303746871555,0.009833500163713,0.0062275210174744,,15.38451919937029,45.08689760028786,,,
22,22,0.02,942,2,300000.0,1.36109770020853,,8945.0,2.981666666666667,942.0,0.0726313030811525,0.0102699437418185,0.0065080353995976,,12.969614478036878,38.67106716867996,,,
23,23,0.02,962,2,300000.0,1.37010270270469,,8919.0,2.973,962.0,0.0694218958789179,0.01007633883465,0.0063454614719578,,13.8572994560372,41.19775128279859,,,
24,24,0.02,982,2,300000.0,1.37934440695512,,8913.0,2.971,982.0,0.0752103468881841,0.0104130618663266,0.0061011986240112,,13.056714144131622,38.79149772221505,,,
25,25,0.02,1002,2,300000.0,1.38819192301866,,9101.0,3.033666666666667,1002.0,0.0727367093893462,0.0106181087003871,0.0065500452532304,,13.775712544768522,41.790919956646114,,,
26,26,0.02,1022,2,300000.0,1.39749037919015,,9168.0,3.056,1022.0,0.0748492911689027,0.0097370576727523,0.0062134868588462,,13.654103920553968,41.72694158121293,,,
27,27,0.02,1042,2,300000.0,1.40690115714451,,9325.0,3.1083333333333334,1042.0,0.0718099118107602,0.0095344372369121,0.0063295934351283,,14.510531676267332,45.10356929373096,,,
28,28,0.02,1062,2,300000.0,1.41643111237549,,9353.0,3.1176666666666666,1062.0,0.0778517806800209,0.0110638708287582,0.0064209042900543,,13.641306476533044,42.52904649167118,,,
