,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.0,44098.4,44.098400000000005,500.0,0.0,0.0075966171084752,0.0087332990541148,0.1976312018535284,0.0201280801180157,-0.0002306727469909,-6.907123835472633e-06,611768426156334.2,,,,0.0132748328032682,0.0074230768671049
1,1,0.03,2548,2,100000.0,2.38210252419051,,0.0,58285.6,58.2856,2548.0,0.0,0.0070657549714517,0.0049007663192516,0.192378246380731,0.0172539782124955,-0.0002785291191779,4.886451714128521e-07,217398766534265.7,,,,0.0238541206586915,0.0124838075102107
2,2,0.03,6000,2,100000.0,7.77006215966874,,0.0,375.6,0.3756,6000.0,0.0,0.0069560198687199,0.0039817997453134,0.1447605060764399,0.0378081320209032,-0.000381217513187,1.6037815327008127e-05,274788960000.0,,,,5.55547941828986e-05,8.917723876964217e-06
