,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.0,85317.4,85.31739999999999,500.0,0.0,2.394382973994976,0.0273512462925972,0.0136982123223792,0.0054535887862209,0.0019731521628876,-3.706404698698992e-05,1183591502679245.2,,,,0.0256828869122135,0.0143614647765346
1,1,0.03,2548,2,100000.0,2.38210252419051,,0.0,83194.4,83.1944,2548.0,0.0,2.2955892200007044,0.012801278161269,0.0132327823154777,0.005590651821965,0.0041855019656962,1.316025622084259e-05,310305803535664.3,,,,0.0340483628156431,0.017818858783773
2,2,0.03,6000,2,100000.0,7.77006215966874,,0.0,6906.0,6.906000000000001,6000.0,0.0,2.278527796924982,0.0069285808914591,0.0132078722928489,0.0144771969846927,0.0008254344000997,7.197420254936727e-05,5052429600000.0,,,,0.0010214627492733,0.0001639664565875
