,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalDivergenceFWHM,VerticalDivergenceFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
0,0,0.03,500,2,100000.0,1.17577026432641,,0.4,5199.0,5.199,400.0,0.0332548345307599,1.8320179953305655,0.0230474177296563,0.010804871757533,0.0045210593683506,0.0036304012062162,3.450957021453481e-05,72124704016172.5,9.65564244751702,62.72443914120746,870163802200425.8,0.0015650421726001,0.0008751468677339
1,1,0.03,1074,2,100000.0,1.42225871849266,,1.074,6986.0,6.985999999999999,1074.0,0.0876323904935816,2.3693577927495038,0.0294270493916364,0.0136706987572303,0.0048588534351517,0.0013924041538526,6.326985569265696e-05,56767887397205.58,12.3183151985229,86.01603754804792,698962028897994.8,0.0026644937522758,0.0013581321673553
2,2,0.03,1650,2,100000.0,1.73009007495967,,1.65,7673.2,7.6732,1650.0,0.1378449749526225,2.252551619146895,0.0292957428122564,0.0138348654589379,0.0049276457894836,-0.0016099283485231,-1.6654155229342184e-05,43627162925074.92,11.98800400448344,91.99410644752976,523046691097986.0,0.0031049837002609,0.002017664985944
3,3,0.03,2548,2,100000.0,2.38210252419051,,2.548,8431.2,8.4312,2548.0,0.2409231876006742,2.177681696983869,0.0296758845782657,0.0128367310916343,0.0057894547871137,0.0028899787173332,-1.3074425471560328e-05,31447432648951.05,10.586422910451176,89.27307341325248,332978575235805.0,0.0034505754782923,0.0018058230142623
4,4,0.03,3696,2,100000.0,3.69916552933537,,3.696,8904.2,8.9042,3696.0,0.3938724541083502,2.312887497710064,0.0296142507592107,0.0134713518975193,0.007585311845452,0.0016518112766278,4.9141476472919296e-05,18413423505788.42,9.408670981829648,83.77671008757747,173245888767572.75,0.0029488602475277,0.001043342125721
5,5,0.03,4848,2,100000.0,5.63675358463856,,4.848,6769.6,6.7696,4848.0,0.5486079454924038,2.2246151381530974,0.0297539808981342,0.0136994179582684,0.0110612623765214,0.008124162856549,2.263577493375611e-05,8861298302594.809,8.881053494214125,60.10066033632628,78670804689068.08,0.0017490111952252,0.0003969824037388
6,6,0.03,6000,2,100000.0,7.77006215966874,,6.0,1317.0,1.317,6000.0,0.7534489070374548,2.2151532794449147,0.027366755990034,0.0132923179009788,0.013704434957803,0.0158472731066963,3.504683731677185e-06,963517200000.0,8.011360267348524,10.545972033195731,7715433139485.998,0.0001947967623505,3.126901583056943e-05
