,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
14,14,0.03,530.0,3.0,1,100000.0,,100000.0,100.0,530.0,0.5295925722804213,0.1856548861327698,0.037032755035364,1362362982929020.8,1.0007693229491952,100.07693229491952,1363411080036922.2,0.0313681858197426,0.0176902917981379
15,15,0.03,530.0,5.0,1,100000.0,,100000.0,100.0,530.0,0.5290685724465902,0.1722933542504388,0.0415506017093969,1362362982929020.8,1.0017605044070237,100.17605044070234,1364761428964433.0,0.0313681858197426,0.0176902917981379
16,16,0.03,540.0,1.5,1,100000.0,,100000.0,100.0,540.0,0.5389448588686037,0.1950760106620861,0.0412976421006526,1354336993411858.8,1.0019577905123938,100.19577905123936,1356988501528144.5,0.0317893306565431,0.0179866713071337
17,17,0.03,540.0,2.25,1,100000.0,,100000.0,100.0,540.0,0.5396921831591044,0.1767030627822677,0.0417838669494115,1354336993411858.8,1.0005703563077268,100.05703563077267,1355109448058839.0,0.0317893306565431,0.0179866713071337
18,18,0.03,540.0,3.0,1,100000.0,,100000.0,100.0,540.0,0.5398455442639261,0.1943460031915928,0.0372875806120517,1354336993411858.8,1.0002861109769547,100.02861109769547,1354724484092169.8,0.0317893306565431,0.0179866713071337
19,19,0.03,540.0,5.0,1,100000.0,,100000.0,100.0,540.0,0.5396150672083877,0.179922243943169,0.0351147830541455,1354336993411858.8,1.0007133470041965,100.07133470041964,1355303105648781.5,0.0317893306565431,0.0179866713071337
20,20,0.03,550.0,1.5,1,100000.0,,100000.0,100.0,550.0,0.5488115446548818,0.1873846689486808,0.0358469859760918,1345394429469901.2,1.0021655071885662,100.21655071885662,1348307890778375.2,0.0320255223548937,0.0182627935032008
21,21,0.03,550.0,2.25,1,100000.0,,100000.0,100.0,550.0,0.5494411703006108,0.1809321862526521,0.0358547532460625,1345394429469901.2,1.0010170874146245,100.10170874146245,1346762813211820.8,0.0320255223548937,0.0182627935032008
22,22,0.03,550.0,3.0,1,100000.0,,100000.0,100.0,550.0,0.5488814878900712,0.1699984363320922,0.0389527475505485,1345394429469901.2,1.0020378025759775,100.20378025759776,1348136077703981.0,0.0320255223548937,0.0182627935032008
23,23,0.03,550.0,5.0,1,100000.0,,100000.0,100.0,550.0,0.5489654353058313,0.1759859421977962,0.0392828760692715,1345394429469901.2,1.0018845716462863,100.18845716462864,1347929921664752.0,0.0320255223548937,0.0182627935032008
24,24,0.03,560.0,1.5,1,100000.0,,100000.0,100.0,560.0,0.5596219301273777,0.1927310549490064,0.0394914636896724,1336410560990217.5,1.0006755808739238,100.06755808739236,1337313414404932.2,0.0324128480731707,0.0185274708897554
25,25,0.03,560.0,2.25,1,100000.0,,100000.0,100.0,560.0,0.555365934154679,0.173541740434408,0.0355279562159002,1336410560990217.5,1.0083441665401651,100.83441665401652,1347561793277155.2,0.0324128480731707,0.0185274708897554
26,26,0.03,560.0,3.0,1,100000.0,,100000.0,100.0,560.0,0.5581420789704907,0.1722817267096783,0.0404682631628228,1336410560990217.5,1.0033287600048653,100.33287600048652,1340859151015721.2,0.0324128480731707,0.0185274708897554
27,27,0.03,560.0,5.0,1,100000.0,,100000.0,100.0,560.0,0.5591350280442384,0.2001984522803978,0.0360592802570413,1336410560990217.5,1.001546982235735,100.15469822357348,1338477964387718.2,0.0324128480731707,0.0185274708897554
28,28,0.03,570.0,1.5,1,100000.0,,100000.0,100.0,570.0,0.5697969606260358,0.1709026928107207,0.037540502978113,1327426731882611.2,1.0003563363583776,100.03563363583775,1327899742290263.5,0.0327807776423997,0.0187793622428763
29,29,0.03,570.0,2.25,1,100000.0,,100000.0,100.0,570.0,0.5664573955403966,0.185183067275296,0.0402748003120392,1327426731882611.2,1.0062539645302426,100.62539645302428,1335728411580301.2,0.0327807776423997,0.0187793622428763
30,30,0.03,570.0,3.0,1,100000.0,,100000.0,100.0,570.0,0.5695445476346777,0.167142647915075,0.0374555222886539,1327426731882611.2,1.000799678211676,100.0799678211676,1328488246117693.8,0.0327807776423997,0.0187793622428763
31,31,0.03,570.0,5.0,1,100000.0,,100000.0,100.0,570.0,0.562377408662428,0.169838622510322,0.0359806065156182,1327426731882611.2,1.0135542274994682,101.3554227499468,1345418975795423.8,0.0327807776423997,0.0187793622428763
32,32,0.03,580.0,1.5,1,100000.0,,100000.0,100.0,580.0,0.578852395648255,0.1696428428361359,0.0354801503097023,1317491165019466.8,1.001982550923815,100.1982550923815,1320103158345794.2,0.0331196831015853,0.0189651666933375
33,33,0.03,580.0,2.25,1,100000.0,,100000.0,100.0,580.0,0.5790486940928758,0.1722981200149132,0.0344627714009768,1317491165019466.8,1.0016428772171129,100.16428772171128,1319655641238224.8,0.0331196831015853,0.0189651666933375
34,34,0.03,580.0,3.0,1,100000.0,,100000.0,100.0,580.0,0.5794519259278559,0.1940390927185461,0.0412609317306358,1317491165019466.8,1.0009458490819,100.09458490819,1318737312828311.8,0.0331196831015853,0.0189651666933375
35,35,0.03,580.0,5.0,1,100000.0,,100000.0,100.0,580.0,0.5775632971425466,0.1685634176614588,0.0354451205816658,1317491165019466.8,1.0042189364689702,100.421893646897,1323049576543113.2,0.0331196831015853,0.0189651666933375
36,36,0.03,590.0,1.5,1,100000.0,,100000.0,100.0,590.0,0.5871817834254216,0.1937678597979477,0.0403706171136365,1308458175284488.0,1.0047995640432472,100.47995640432472,1314738204094676.2,0.0334745640880578,0.019139215000658
37,37,0.03,590.0,2.25,1,100000.0,,100000.0,100.0,590.0,0.589873401559089,0.2005467835688061,0.0362146624252616,1308458175284488.0,1.0002146196803865,100.02146196803864,1308738996159866.5,0.0334745640880578,0.019139215000658
38,38,0.03,590.0,3.0,1,100000.0,,100000.0,100.0,590.0,0.5887125307381211,0.1754567986514331,0.0404470333026646,1308458175284488.0,1.0021869234892362,100.2186923489236,1311319673202700.8,0.0334745640880578,0.019139215000658
39,39,0.03,590.0,5.0,1,100000.0,,100000.0,100.0,590.0,0.5897325562134483,0.1949942053720957,0.0395120825532451,1308458175284488.0,1.000453500122613,100.0453500122613,1309051561227413.5,0.0334745640880578,0.019139215000658
40,40,0.03,600.0,1.5,1,100000.0,,100000.0,100.0,600.0,0.5995352039431054,0.1904389249146181,0.0348229647710356,1298526105620445.2,1.0007752606583191,100.07752606583192,1299532801823933.2,0.0338035011724682,0.0192927296118568
41,41,0.03,600.0,2.25,1,100000.0,,100000.0,100.0,600.0,0.5997909221480313,0.1892188493187528,0.0391947522949377,1298526105620445.2,1.0003485845554645,100.03485845554646,1298978751765732.0,0.0338035011724682,0.0192927296118568
42,42,0.03,600.0,3.0,1,100000.0,,100000.0,100.0,600.0,0.598923449486847,0.1736424389286948,0.0356415785050318,1298526105620445.2,1.001797475978066,100.1797475978066,1300860175102189.5,0.0338035011724682,0.0192927296118568
43,43,0.03,600.0,5.0,1,100000.0,,100000.0,100.0,600.0,0.5988496510094592,0.1708521076562932,0.03484501756127,1298526105620445.2,1.001920931219717,100.19209312197172,1301020484956349.2,0.0338035011724682,0.0192927296118568
44,44,0.03,610.0,1.5,1,100000.0,,100000.0,100.0,610.0,0.6097646514563166,0.176643232809655,0.0402732689511977,1288544020762627.2,1.000385966197157,100.03859661971568,1289041355198190.5,0.0341115215477018,0.019437808991963
45,45,0.03,610.0,2.25,1,100000.0,,100000.0,100.0,610.0,0.6093407299620139,0.1760730854198332,0.0386568874940386,1288544020762627.2,1.001081939882842,100.1081939882842,1289938147929488.0,0.0341115215477018,0.019437808991963
46,46,0.03,610.0,3.0,1,100000.0,,100000.0,100.0,610.0,0.6095788304643293,0.175481552627866,0.0394692849621285,1288544020762627.2,1.0006909189010875,100.06909189010878,1289434300181455.8,0.0341115215477018,0.019437808991963
47,47,0.03,610.0,5.0,1,100000.0,,100000.0,100.0,610.0,0.6050062892095411,0.1761619853493705,0.0352653526188477,1288544020762627.2,1.0082539816189071,100.82539816189072,1299179639425154.8,0.0341115215477018,0.019437808991963
48,48,0.03,620.0,1.5,1,100000.0,,100000.0,100.0,620.0,0.6179875708952522,0.1765164707178651,0.0343696066422945,1278561046221423.5,1.0032564232672712,100.32564232672712,1282724582160965.8,0.0344135464482987,0.0195753949144897
49,49,0.03,620.0,2.25,1,100000.0,,100000.0,100.0,620.0,0.6155186715675427,0.1784898590580567,0.0358767462907241,1278561046221423.5,1.007280572693343,100.72805726933429,1287869702861315.0,0.0344135464482987,0.0195753949144897
50,50,0.03,620.0,3.0,1,100000.0,,100000.0,100.0,620.0,0.6189672591119688,0.1893104794726653,0.0356834914275434,1278561046221423.5,1.0016684903326112,100.16684903326112,1280694312966697.2,0.0344135464482987,0.0195753949144897
51,51,0.03,620.0,5.0,1,100000.0,,100000.0,100.0,620.0,0.6196416245104501,0.1917961389602306,0.0348383338321579,1278561046221423.5,1.0005783592892634,100.05783592892637,1279300513879396.0,0.0344135464482987,0.0195753949144897
52,52,0.03,630.0,1.5,1,100000.0,,100000.0,100.0,630.0,0.6296162502509333,0.1959552561817701,0.0388609700325872,1268578957875823.5,1.000609497847163,100.0609497847163,1269352154019605.0,0.0347083985448026,0.0197055911290099
53,53,0.03,630.0,2.25,1,100000.0,,100000.0,100.0,630.0,0.6295170271353072,0.1694007197495053,0.0354337301716423,1268578957875823.5,1.0007672117573858,100.07672117573858,1269552226567478.2,0.0347083985448026,0.0197055911290099
54,54,0.03,630.0,3.0,1,100000.0,,100000.0,100.0,630.0,0.6278722706829285,0.1669360030823685,0.033766106041474,1268578957875823.5,1.0033887932568788,100.33887932568788,1272877909694091.5,0.0347083985448026,0.0197055911290099
55,55,0.03,630.0,5.0,1,100000.0,,100000.0,100.0,630.0,0.6291830733550796,0.1698469644477746,0.0354747091988142,1268578957875823.5,1.001298392597506,100.1298392597506,1270226071404081.5,0.0347083985448026,0.0197055911290099
56,56,0.03,640.0,1.5,1,100000.0,,100000.0,100.0,640.0,0.6391401476593046,0.1729714371271017,0.0384555914629271,1258596925534038.8,1.0013453267547727,100.13453267547726,1260290149651434.2,0.034999949241764,0.0198453009683641
57,57,0.03,640.0,2.25,1,100000.0,,100000.0,100.0,640.0,0.6393444412302642,0.1905171674507752,0.0347900187017512,1258596925534038.8,1.001025360865693,100.10253608656927,1259887441567162.8,0.034999949241764,0.0198453009683641
58,58,0.03,640.0,3.0,1,100000.0,,100000.0,100.0,640.0,0.6394165979318132,0.1908187872200341,0.0353805879752315,1258596925534038.8,1.0009123974417835,100.09123974417837,1259745266149132.5,0.034999949241764,0.0198453009683641
59,59,0.03,640.0,5.0,1,100000.0,,100000.0,100.0,640.0,0.63962078916461,0.2009571737789461,0.0378459868599137,1258596925534038.8,1.0005928682147516,100.05928682147515,1259343107646372.0,0.034999949241764,0.0198453009683641
60,60,0.03,650.0,1.5,1,100000.0,,100000.0,100.0,650.0,0.6495920378267783,0.1796933534641303,0.0341890337831097,1247675351901767.0,1.0006280282846238,100.0628028284624,1248458927312789.5,0.0352448598458105,0.0200120833845544
61,61,0.03,650.0,2.25,1,100000.0,,100000.0,100.0,650.0,0.6493831342224894,0.172059685303212,0.0358061288304728,1247675351901767.0,1.0009499257757122,100.0949925775712,1248860550878259.2,0.0352448598458105,0.0200120833845544
62,62,0.03,650.0,3.0,1,100000.0,,100000.0,100.0,650.0,0.6493337415765836,0.1793774591787938,0.0348892364577104,1247675351901767.0,1.001026064688705,100.10260646887048,1248955547523320.8,0.0352448598458105,0.0200120833845544
63,63,0.03,650.0,5.0,1,100000.0,,100000.0,100.0,650.0,0.6488404290582821,0.1742288502163601,0.0349577444010469,1247675351901767.0,1.0017871434790229,100.1787143479023,1249905126770855.8,0.0352448598458105,0.0200120833845544
64,64,0.03,660.0,1.5,1,100000.0,,100000.0,100.0,660.0,0.6592873299589428,0.1744952161318527,0.0346973417660681,1236695048911958.5,1.0010809703276136,100.10809703276136,1238031879564139.0,0.0354812943850809,0.0201662790956358
65,65,0.03,660.0,2.25,1,100000.0,,100000.0,100.0,660.0,0.448627376908846,0.1784947733499075,0.0353742691582331,1236695048911958.5,1.471154089051729,147.1154089051729,1819368978116856.0,0.0354812943850809,0.0201662790956358
66,66,0.03,660.0,3.0,1,100000.0,,100000.0,100.0,660.0,0.6568870786254593,0.1996269959647256,0.0359077096481069,1236695048911958.5,1.004738898778546,100.4738898778546,1242555621568681.0,0.0354812943850809,0.0201662790956358
67,67,0.03,660.0,5.0,1,100000.0,,100000.0,100.0,660.0,0.659524300533576,0.179871074106762,0.0359458119389249,1236695048911958.5,1.000721276632323,100.0721276632323,1237587048152048.0,0.0354812943850809,0.0201662790956358
68,68,0.03,670.0,1.5,1,100000.0,,100000.0,100.0,670.0,0.6698132636887522,0.1784244794174572,0.0341867177462388,1225713786562843.2,1.0002787886137392,100.02787886137392,1226055501610240.0,0.0357095852265701,0.0203103231779464
69,69,0.03,670.0,2.25,1,100000.0,,100000.0,100.0,670.0,0.6687966615412506,0.1762810774893055,0.0354648705130007,1225713786562843.2,1.0017992590692308,100.17992590692307,1227919163209597.8,0.0357095852265701,0.0203103231779464
70,70,0.03,670.0,3.0,1,100000.0,,100000.0,100.0,670.0,0.6697039117875647,0.1903569410518842,0.0395090694742195,1225713786562843.2,1.0004421180871483,100.04421180871483,1226255696797549.8,0.0357095852265701,0.0203103231779464
71,71,0.03,670.0,5.0,1,100000.0,,100000.0,100.0,670.0,0.668938920673213,0.1906505633950095,0.0340056692853817,1225713786562843.2,1.001586212573368,100.1586212573368,1227658029182439.5,0.0357095852265701,0.0203103231779464
72,72,0.03,680.0,1.5,1,100000.0,,100000.0,100.0,680.0,0.679291338850021,0.1933856138833914,0.0327983349296777,1214733479736474.2,1.0010432359570176,100.10432359570176,1216000733380728.5,0.035924509646382,0.020443485002911
73,73,0.03,680.0,2.25,1,100000.0,,100000.0,100.0,680.0,0.6798515218551984,0.1727817241146943,0.0398193275240546,1214733479736474.2,1.0002183979001718,100.02183979001715,1214998774977716.8,0.035924509646382,0.020443485002911
74,74,0.03,680.0,3.0,1,100000.0,,100000.0,100.0,680.0,0.6772846768295722,0.173510114578094,0.034847169809096,1214733479736474.2,1.0040091312609325,100.40091312609324,1219603505703787.0,0.035924509646382,0.020443485002911
75,75,0.03,680.0,5.0,1,100000.0,,100000.0,100.0,680.0,0.6797434702903047,0.1908951555122829,0.0376856825550978,1214733479736474.2,1.000377391944031,100.03773919440312,1215191910365871.8,0.035924509646382,0.020443485002911
76,76,0.03,690.0,1.5,1,100000.0,,100000.0,100.0,690.0,0.687150591353884,0.1677015784174243,0.0381867016626865,1203752221223919.2,1.004146701875788,100.4146701875788,1208743822817652.5,0.0361379140859475,0.0205659925172202
77,77,0.03,690.0,2.25,1,100000.0,,100000.0,100.0,690.0,0.6887972263544953,0.1674376584844553,0.0335642561972071,1203752221223919.2,1.0017461940894716,100.17461940894717,1205854206237808.8,0.0361379140859475,0.0205659925172202
78,78,0.03,690.0,3.0,1,100000.0,,100000.0,100.0,690.0,0.6895353464315122,0.1941374438646781,0.0341615196972483,1203752221223919.2,1.0006738647567417,100.06738647567416,1204563387421651.5,0.0361379140859475,0.0205659925172202
79,79,0.03,690.0,5.0,1,100000.0,,100000.0,100.0,690.0,0.6896032584171508,0.1940111713967082,0.0335338441089367,1203752221223919.2,1.000575318602409,100.0575318602409,1204444762269480.5,0.0361379140859475,0.0205659925172202
80,80,0.03,700.0,1.5,1,100000.0,,100000.0,100.0,700.0,0.6997168423974927,0.1894770640182189,0.0342002924720189,1191842084248353.0,1.0004046745559776,100.04046745559776,1192324392414591.8,0.0363042618396199,0.0206633266512194
81,81,0.03,700.0,2.25,1,100000.0,,100000.0,100.0,700.0,0.6984688851914598,0.1763885499797416,0.0368898109158809,1191842084248353.0,1.0021921016683806,100.21921016683808,1194454723269680.2,0.0363042618396199,0.0206633266512194
82,82,0.03,700.0,3.0,1,100000.0,,100000.0,100.0,700.0,0.6985781211194535,0.1755424064536196,0.0346470214752449,1191842084248353.0,1.0020353899407384,100.20353899407384,1194267947637580.8,0.0363042618396199,0.0206633266512194
83,83,0.03,700.0,5.0,1,100000.0,,100000.0,100.0,700.0,0.6960766331484365,0.1729141554210308,0.0396314364504229,1191842084248353.0,1.0056364007419951,100.56364007419954,1198559783856351.5,0.0363042618396199,0.0206633266512194
84,84,0.03,710.0,1.5,1,100000.0,,100000.0,100.0,710.0,0.7076290963468637,0.1884770085965475,0.0333122215497098,1179863645438211.2,1.0033504892116167,100.33504892116169,1183816765853430.8,0.036462205962364,0.0207396407661583
85,85,0.03,710.0,2.25,1,100000.0,,100000.0,100.0,710.0,0.7090945243547822,0.173608193611125,0.0337401031388215,1179863645438211.2,1.0012769463225537,100.12769463225538,1181370267981368.2,0.036462205962364,0.0207396407661583
86,86,0.03,710.0,3.0,1,100000.0,,100000.0,100.0,710.0,0.7098230476642584,0.1936197922104378,0.0331152393116644,1179863645438211.2,1.0002492907722902,100.02492907722902,1180157774557579.8,0.036462205962364,0.0207396407661583
87,87,0.03,710.0,5.0,1,100000.0,,100000.0,100.0,710.0,0.7071270006834993,0.1829817107986381,0.0372062323706865,1179863645438211.2,1.004062918420204,100.4062918420204,1184657335176591.2,0.036462205962364,0.0207396407661583
88,88,0.03,720.0,1.5,1,100000.0,,100000.0,100.0,720.0,0.7195382533486736,0.1688188236114886,0.0352255581157526,1168810422282120.5,1.0006417263421057,100.06417263421054,1169560478719026.2,0.036633406002458,0.0208121884526525
89,89,0.03,720.0,2.25,1,100000.0,,100000.0,100.0,720.0,0.7197509636162067,0.1672390848822404,0.034806352346803,1168810422282120.5,1.0003460035434228,100.03460035434227,1169214834829819.8,0.036633406002458,0.0208121884526525
90,90,0.03,720.0,3.0,1,100000.0,,100000.0,100.0,720.0,0.7196048444527605,0.1896829105556101,0.035056507013233,1168810422282120.5,1.0005491285255868,100.05491285255869,1169452249425998.8,0.036633406002458,0.0208121884526525
91,91,0.03,720.0,5.0,1,100000.0,,100000.0,100.0,720.0,0.7195174231530927,0.1950443170319346,0.0376950783143409,1168810422282120.5,1.0006706951511923,100.06706951511924,1169594337765008.2,0.036633406002458,0.0208121884526525
92,92,0.03,730.0,1.5,1,100000.0,,100000.0,100.0,730.0,0.7294948210051189,0.1764387609920058,0.0333785403186451,1155981034138550.5,1.0006925052520388,100.06925052520388,1156781557075948.8,0.0367466820260317,0.0208436222002382
93,93,0.03,730.0,2.25,1,100000.0,,100000.0,100.0,730.0,0.7281262053467117,0.1733072328111196,0.0336720703505261,1155981034138550.5,1.002573447624229,100.25734476242287,1158955890784508.0,0.0367466820260317,0.0208436222002382
94,94,0.03,730.0,3.0,1,100000.0,,100000.0,100.0,730.0,0.729537363931513,0.1772794061049137,0.0365957545897504,1155981034138550.5,1.000634149930298,100.0634149930298,1156714099430775.2,0.0367466820260317,0.0208436222002382
95,95,0.03,730.0,5.0,1,100000.0,,100000.0,100.0,730.0,0.7288406596824188,0.1704195123909947,0.0327401293951401,1155981034138550.5,1.0015906636137537,100.15906636137538,1157819811107744.2,0.0367466820260317,0.0208436222002382
96,96,0.03,740.0,1.5,1,100000.0,,100000.0,100.0,740.0,0.739253856803316,0.1681995777982639,0.0339873252929567,1143926025756214.5,1.0010093193154386,100.10093193154384,1145080612389443.0,0.0368616034742304,0.0208794013531642
97,97,0.03,740.0,2.25,1,100000.0,,100000.0,100.0,740.0,0.7392462568487872,0.1999564634315013,0.0325272199082181,1143926025756214.5,1.001019610372362,100.1019610372362,1145092384597290.5,0.0368616034742304,0.0208794013531642
98,98,0.03,740.0,3.0,1,100000.0,,100000.0,100.0,740.0,0.7392444640224767,0.1668250692608142,0.0375061593756706,1143926025756214.5,1.0010220380595238,100.1022038059524,1145095161691817.2,0.0368616034742304,0.0208794013531642
99,99,0.03,740.0,5.0,1,100000.0,,100000.0,100.0,740.0,0.7388313156136519,0.1732832278963996,0.0337107586575749,1143926025756214.5,1.0015818013687974,100.15818013687976,1145735489509558.8,0.0368616034742304,0.0208794013531642
100,100,0.03,750.0,1.5,1,100000.0,,100000.0,100.0,750.0,0.7493352668508351,0.1897484514244384,0.037271904708911,1131026452385705.8,1.00088709710936,100.088709710936,1132029782682227.0,0.0369506749518645,0.0208902714265395
101,101,0.03,750.0,2.25,1,100000.0,,100000.0,100.0,750.0,0.7497569857949884,0.1699182863721966,0.0375358879311206,1131026452385705.8,1.0003241239623182,100.03241239623182,1131393045160939.8,0.0369506749518645,0.0208902714265395
102,102,0.03,750.0,3.0,1,100000.0,,100000.0,100.0,750.0,0.7491260485855946,0.1763327516924848,0.0369642794442026,1131026452385705.8,1.0011666279874467,100.11666279874468,1132345939499601.5,0.0369506749518645,0.0208902714265395
103,103,0.03,750.0,5.0,1,100000.0,,100000.0,100.0,750.0,0.7468246243123531,0.1645780730052316,0.0380316310912732,1131026452385705.8,1.0042518358183097,100.42518358183096,1135835391167415.0,0.0369506749518645,0.0208902714265395
104,104,0.03,760.0,1.5,1,100000.0,,100000.0,100.0,760.0,0.7592872057168734,0.1766348610517253,0.0342989310208323,1118967954477388.4,1.0009387676728383,100.09387676728382,1120018405419993.8,0.0370482339240293,0.0209072386048995
105,105,0.03,760.0,2.25,1,100000.0,,100000.0,100.0,760.0,0.7594754092236826,0.173513054298622,0.0331312353449206,1118967954477388.4,1.0006907277970376,100.06907277970376,1119740856747540.2,0.0370482339240293,0.0209072386048995
106,106,0.03,760.0,3.0,1,100000.0,,100000.0,100.0,760.0,0.7592982761059375,0.1917290118090125,0.0329618580483038,1118967954477388.4,1.0009241742226274,100.09241742226274,1120002075816862.4,0.0370482339240293,0.0209072386048995
107,107,0.03,760.0,5.0,1,100000.0,,100000.0,100.0,760.0,0.7594656713409904,0.1937823709256552,0.0344120625430447,1118967954477388.4,1.0007035586718045,100.07035586718042,1119755214085232.0,0.0370482339240293,0.0209072386048995
108,108,0.03,770.0,1.5,1,100000.0,,100000.0,100.0,770.0,0.76947316285532,0.1726555431534201,0.0382427253387838,1106071870632860.8,1.000684672539748,100.0684672539748,1106829167669670.8,0.037105841425871,0.0208999996340443
109,109,0.03,770.0,2.25,1,100000.0,,100000.0,100.0,770.0,0.7687093844169794,0.1929480445519861,0.0332288500024817,1106071870632860.8,1.0016789382427007,100.16789382427008,1107928896995642.0,0.037105841425871,0.0208999996340443
110,110,0.03,770.0,3.0,1,100000.0,,100000.0,100.0,770.0,0.7692591968013858,0.1738445658354645,0.0332168255156823,1106071870632860.8,1.000963008569406,100.09630085694062,1107137027322659.4,0.037105841425871,0.0208999996340443
111,111,0.03,770.0,5.0,1,100000.0,,100000.0,100.0,770.0,0.7690334352719219,0.167221933203202,0.0322243296017807,1106071870632860.8,1.0012568565731297,100.12568565731296,1107462044333820.0,0.037105841425871,0.0208999996340443
112,112,0.03,780.0,1.5,1,100000.0,,100000.0,100.0,780.0,0.7794717002578864,0.1651923216309725,0.0374584045223267,1093095228588540.8,1.0006777664178683,100.06777664178684,1093836091826010.4,0.0371535793324534,0.0208903767123846
113,113,0.03,780.0,2.25,1,100000.0,,100000.0,100.0,780.0,0.7791309602201864,0.1750469706091927,0.0317082776941844,1093095228588540.8,1.0011153962866115,100.11153962866116,1094314462947421.2,0.0371535793324534,0.0208903767123846
114,114,0.03,780.0,3.0,1,100000.0,,100000.0,100.0,780.0,0.7794709194815823,0.1764970323847082,0.0371071411907503,1093095228588540.8,1.000678768771476,100.0678768771476,1093837187493956.0,0.0371535793324534,0.0208903767123846
115,115,0.03,780.0,5.0,1,100000.0,,100000.0,100.0,780.0,0.7795735501310901,0.1955693956114896,0.0335411624718241,1093095228588540.8,1.0005470296790318,100.05470296790318,1093693184120586.8,0.0371535793324534,0.0208903767123846
