,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
23,23,0.03,504.5999999999997,2.25,1,500000.0,,818.4,0.1636799999999999,504.5999999999996,0.0427887884751498,0.0097158623142801,0.0091014856857529,2264687786304.652,12.006000564558724,1.9707600431931112,27267572089178.074,4.960475610923041e-05,2.7771023899330427e-05
24,24,0.03,504.7999999999997,2.25,1,500000.0,,833.2,0.1666399999999999,504.7999999999997,0.04440800644536,0.0090390702529015,0.0094254077213804,2305376405829.507,11.406076146032282,1.896964131551922,26243497069039.023,5.051787858663012e-05,2.8283029157771812e-05
25,25,0.03,504.9999999999997,2.25,1,500000.0,,838.8,0.16776,504.9999999999997,0.041574827862962,0.0105223876066279,0.0089096493756147,2320603080694.75,12.672725121010872,2.111297312810095,29205311447124.79,5.0873601846485774e-05,2.8482988668615952e-05
26,26,0.03,505.1999999999997,2.25,1,500000.0,,809.0,0.1617999999999999,505.1999999999997,0.0413156932784544,0.009458609133773,0.0092058351163904,2237900731882.612,12.46376981246696,2.011692223497721,27824273790408.57,4.907814354685835e-05,2.748060053550265e-05
27,27,0.03,505.3999999999997,2.25,1,500000.0,,814.8,0.16296,505.39999999999975,0.0445888585383385,0.0094515348825487,0.0089141319860032,2253684746496.307,11.345426632397666,1.8505610821182208,25592668650156.68,4.944202106196479e-05,2.7687220991297745e-05
28,28,0.03,505.5999999999997,2.25,1,500000.0,,819.2,0.1638399999999999,505.5999999999996,0.040262453141588,0.0101604089039382,0.0090789491244978,2265593192413.656,12.655102632043604,2.074067300052754,28680375705610.914,4.972110578607111e-05,2.7846398044975098e-05
29,29,0.03,505.79999999999967,2.25,1,500000.0,,809.2,0.1618399999999999,505.7999999999997,0.040424215483108,0.0093407957951717,0.009234757506737,2237678546775.804,12.568891167520087,2.0327405715322646,28105659713782.35,4.912611260593103e-05,2.751603041206296e-05
30,30,0.03,505.99999999999966,2.25,1,500000.0,,833.8,0.16676,505.9999999999997,0.0416316568373758,0.0104959666710152,0.0093872514794204,2305438522898.7827,12.22642002964769,2.035181471757724,28136158347805.81,5.063189201710627e-05,2.836238240644877e-05
31,31,0.03,506.1999999999997,2.25,1,500000.0,,835.0,0.1669999999999999,506.1999999999997,0.0431858787610849,0.0092794094435422,0.0092564173771554,2308489776402.476,11.816383461837423,1.969705930115999,27227820372407.867,5.071891090951188e-05,2.841307849274744e-05
32,32,0.03,506.3999999999997,2.25,1,500000.0,,819.6,0.16392,506.3999999999995,0.0409346755498972,0.0098912445262931,0.0090499119903475,2265652236055.101,12.501984406621316,2.048422082435526,28312665150406.875,4.9797396040188665e-05,2.7898756790992635e-05
33,33,0.03,506.5999999999996,2.25,1,500000.0,,826.0,0.1651999999999999,506.5999999999996,0.0461275722079676,0.0107791732912373,0.0093438053134999,2283080160511.0806,11.085987836323216,1.836881616394275,25385883629523.58,5.020026770648124e-05,2.8126398238359767e-05
34,34,0.03,506.7999999999996,2.25,1,500000.0,,823.6,0.1647199999999999,506.7999999999996,0.0433553019424834,0.0103255665706576,0.0087377210266616,2276183435096.8267,11.800348666555568,1.9463011046333416,26894963174338.68,5.0068397055159336e-05,2.8054444445692603e-05
35,35,0.03,506.9999999999996,2.25,1,500000.0,,827.2,0.1654399999999999,506.99999999999966,0.0409238001891139,0.0107838625371506,0.0092029123974531,2285868527211.021,12.526045658940763,2.0769731412726267,28697337617853.645,5.03013106656162e-05,2.81868931449506e-05
36,36,0.03,507.1999999999996,2.25,1,500000.0,,800.2,0.1600399999999999,507.1999999999997,0.0425213053729748,0.0095789673095257,0.0090462188532005,2211001644000.8,11.9864968873153,1.9174021351561417,26489498081984.95,4.867371967005582e-05,2.727637587810862e-05
37,37,0.03,507.3999999999996,2.25,1,500000.0,,838.0,0.1675999999999999,507.3999999999995,0.0411453606651661,0.0094315346162321,0.0092641040256601,2315177682571.372,12.428708478406296,2.084769025578489,28798393325390.12,5.0987919176850686e-05,2.8574830448505367e-05
38,38,0.03,507.5999999999996,2.25,1,500000.0,,838.2,0.1676399999999999,507.5999999999996,0.0413148777154332,0.0101399290094959,0.0089319504405397,2315462488880.0166,12.34379179366844,2.069250673679431,28580722470737.45,5.1015044987025686e-05,2.8591629796964337e-05
39,39,0.03,507.7999999999996,2.25,1,500000.0,,825.8,0.1651599999999999,507.7999999999996,0.0461970470941536,0.0094695545750963,0.0092085685807175,2280944669435.0176,11.024950789432715,1.8215700017412708,25156819965333.54,5.027509619153323e-05,2.817849760014945e-05
40,40,0.03,507.9999999999996,2.25,1,500000.0,,842.4,0.16848,507.9999999999994,0.0435119083031849,0.0095712477254113,0.0091167485402144,2326526495827.5107,11.71226698396418,1.9751882439081272,27275212391377.43,5.130076848926602e-05,2.8754982111026804e-05
41,41,0.03,508.19999999999953,2.25,1,500000.0,,815.4,0.1630799999999999,508.1999999999995,0.0393220792007241,0.0103062699350248,0.009306824285052,2251697879736.476,13.06374058460599,2.137928735641313,29519067948683.023,4.967248290331024e-05,2.784308331922204e-05
42,42,0.03,508.3999999999995,2.25,1,500000.0,,819.4,0.16388,508.3999999999995,0.0422569029482814,0.0101074060897473,0.0093460355388274,2262481999520.864,12.19490301134229,1.9958716332293116,27554452303732.137,4.993221683464746e-05,2.798946157176385e-05
43,43,0.03,508.5999999999995,2.25,1,500000.0,,818.0,0.1636,508.5999999999996,0.0428690175009364,0.0095748863629682,0.0091135427962285,2258355107207.0283,12.15405850526142,1.983727245749804,27383621984992.664,4.9862953075635616e-05,2.7951424192074967e-05
44,44,0.03,508.7999999999995,2.25,1,500000.0,,805.8,0.16116,508.7999999999994,0.0372627601779299,0.0097260881497387,0.0092973341056768,2224415645677.7803,13.999312665319511,2.257397052633968,31157789292540.992,4.9135099058560064e-05,2.754419231344845e-05
45,45,0.03,508.9999999999995,2.25,1,500000.0,,828.4,0.16568,508.9999999999994,0.0445180084765638,0.009090805950377,0.0090162355044401,2286538467079.2583,11.496382883559646,1.905698198583729,26300411864469.71,5.052945588050006e-05,2.832664234253557e-05
46,46,0.03,509.1999999999995,2.25,1,500000.0,,842.0,0.1684,509.1999999999995,0.0427183613912688,0.0102480321056203,0.0089755187289774,2323808047115.194,11.920891377876943,2.0072675709003507,27698958040211.41,5.137321033647248e-05,2.880178598608444e-05
47,47,0.03,509.39999999999947,2.25,1,500000.0,,816.8,0.16336,509.3999999999995,0.0406228275676994,0.008457319349661,0.009033045797929,2253998491355.561,12.699089183214172,2.0774220075745475,28663724724423.797,4.984946335826236e-05,2.7949591444100533e-05
48,48,0.03,509.59999999999945,2.25,1,500000.0,,841.0,0.1682,509.5999999999996,0.0408326722889568,0.010379915255423,0.0091899874930155,2320510907167.1,12.719682590488748,2.137221377059041,29485407351344.79,5.1340602284927714e-05,2.8787783427354755e-05
49,49,0.03,509.7999999999994,2.25,1,500000.0,,839.6,0.1679199999999999,509.7999999999994,0.0417361951885367,0.0100472087524913,0.0092032481713326,2316379798442.804,12.31592118384265,2.0669527213779166,28512669891235.008,5.12693320552637e-05,2.874996007740564e-05
50,50,0.03,509.9999999999994,2.25,1,500000.0,,832.2,0.1664399999999999,509.9999999999994,0.0435513532777235,0.0094690083946656,0.0092835083556715,2295698048073.4688,11.84582605639475,1.970104388276669,27173544812951.96,5.08315401121221e-05,2.850658554060941e-05
51,51,0.03,510.1999999999994,2.25,1,500000.0,,855.0,0.1709999999999999,510.1999999999995,0.0444568326600119,0.0099858487874737,0.0095895387572576,2358320776602.117,11.716684716690192,1.9984043946793288,27560693590790.863,5.2238968424718574e-05,2.9297086519077568e-05
52,52,0.03,510.3999999999994,2.25,1,500000.0,,835.6,0.16712,510.39999999999947,0.0424811376486786,0.0100014230740333,0.009328873658522,2304543428708.3257,12.07022063644962,2.015944787970624,27799379570108.305,5.106812265014201e-05,2.8641625198819997e-05
53,53,0.03,510.5999999999994,2.25,1,500000.0,,823.0,0.1646,510.59999999999934,0.0428207158159693,0.0090333186059433,0.0093840464994421,2269530365741.665,12.052960155977988,1.986021628608748,27383574684977.344,5.031231999753462e-05,2.821889780364375e-05
54,54,0.03,510.7999999999994,2.25,1,500000.0,,823.8,0.1647599999999999,510.7999999999994,0.0429017704565239,0.0098000516045602,0.0090733393366776,2271473328249.1523,11.952329305803769,1.9700623569450144,27160379332290.98,5.0375504323907686e-05,2.8255504312117345e-05
55,55,0.03,510.9999999999994,2.25,1,500000.0,,837.8,0.16756,510.9999999999994,0.0407487931356853,0.0099362219418102,0.0093600811382636,2309808076901.578,12.642584133227029,2.12263826925023,29260485907463.4,5.124613891902844e-05,2.8745030515840384e-05
56,56,0.03,511.19999999999936,2.25,1,500000.0,,810.6,0.16212,511.1999999999995,0.0416813427587725,0.0110526796422707,0.0091462518591269,2234558962747.056,12.386162788696463,2.0062226641539853,27652497134539.637,4.959418391903412e-05,2.782083999646828e-05
57,57,0.03,511.39999999999935,2.25,1,500000.0,,831.8,0.1663599999999999,511.39999999999947,0.045265813913113,0.0092409079361224,0.0094746758703246,2292734728129.368,11.472528638921832,1.909125297042872,26311119673482.133,5.090336220910082e-05,2.855774129299608e-05
58,58,0.03,511.59999999999934,2.25,1,500000.0,,818.6,0.16372,511.5999999999993,0.0385247742226055,0.0104819500392789,0.009338818046258,2256089382391.696,13.39269549841157,2.197168189604158,30277350500212.1,5.010750120417122e-05,2.811370334209457e-05
59,59,0.03,511.7999999999993,2.25,1,500000.0,,816.8,0.1633599999999999,511.7999999999993,0.0435494295006492,0.0097556925997424,0.0093085753415356,2250867614933.1206,11.852399560903075,1.9410090722665452,26744334360040.09,5.000923780752977e-05,2.8061023274205623e-05
60,60,0.03,511.9999999999993,2.25,1,500000.0,,838.0,0.1676,511.99999999999926,0.0413527516077464,0.0110241554798179,0.0090178783036865,2309021084447.9946,12.71568753356664,2.140609824911694,29491128993422.625,5.131945963849664e-05,2.879872958037792e-05
61,61,0.03,512.1999999999994,2.25,1,500000.0,,843.4,0.16868,512.1999999999994,0.0420438292623202,0.0087325182397244,0.0092595549896432,2323630814853.2646,12.299195309569326,2.0700377029051045,28515552492164.863,5.16665964553956e-05,2.899375889857097e-05
62,62,0.03,512.3999999999993,2.25,1,500000.0,,846.4,0.16928,512.3999999999993,0.0446534959037535,0.0085692358310204,0.0092858749916098,2331625680495.11,11.524154886797344,1.9443181316733835,26780612516906.51,5.18668875788359e-05,2.910638539444668e-05
63,63,0.03,512.5999999999992,2.25,1,500000.0,,826.0,0.1651999999999999,512.5999999999992,0.0430535558268956,0.0104124283642709,0.0092494721573931,2275164808145.34,11.967022764138724,1.972534084887872,27166102498813.902,5.063291521795455e-05,2.8414135133699067e-05
64,64,0.03,512.7999999999993,2.25,1,500000.0,,834.2,0.16684,512.7999999999993,0.0410290837050524,0.0095898738377294,0.0092828430219748,2297484725653.824,12.515830861493972,2.0883668534132003,28758037324853.55,5.11518681833456e-05,2.8705587015900268e-05
65,65,0.03,512.9999999999993,2.25,1,500000.0,,815.8,0.16316,512.9999999999993,0.0444418944731068,0.0109602340285005,0.009266319923813,2246548378758.2363,11.554291349158886,1.8842572101871973,25944318342176.79,5.0039564374140087e-05,2.8081602000059907e-05
66,66,0.03,513.1999999999992,2.25,1,500000.0,,820.6,0.16412,513.1999999999992,0.0444103579378406,0.0099159530769432,0.0088978907479753,2259504488800.161,11.68154508693789,1.918183763199138,26408389125591.258,5.034773901648212e-05,2.825606641722039e-05
67,67,0.03,513.3999999999992,2.25,1,500000.0,,814.0,0.1628,513.3999999999992,0.0394022974013523,0.0093688508487272,0.0095435584700601,2241071518466.7607,13.08445980092541,2.130637391401538,29329918759522.76,4.995644953460069e-05,2.803797767966399e-05
68,68,0.03,513.5999999999992,2.25,1,500000.0,,835.2,0.16704,513.5999999999992,0.0420438566027996,0.0095773601820647,0.0091420624931037,2299171707885.807,12.315670714394948,2.0534890481715458,28264630759155.72,5.127154518995796e-05,2.8777624179201827e-05
69,69,0.03,513.7999999999993,2.25,1,500000.0,,845.2,0.16904,513.7999999999993,0.0416688015465751,0.0094969940096172,0.0089862798807817,2326430126731.884,12.846465351065888,2.1881672539881096,30114873532927.8,5.189962612899327e-05,2.9131724161154947e-05
70,70,0.03,513.9999999999992,2.25,1,500000.0,,837.2,0.1674399999999999,513.9999999999992,0.0452277406269785,0.0095735459311779,0.0094396586828586,2304142541984.429,11.468767320444783,1.918161439361992,26395827608863.184,5.142245907065223e-05,2.8865444512678028e-05
71,71,0.03,514.1999999999991,2.25,1,500000.0,,841.0,0.1682,514.1999999999991,0.0435455099775026,0.0105030253282736,0.0092224083986952,2314332268716.3115,11.90350741869754,2.004212509497068,27576775767502.742,5.167069464547872e-05,2.900597277725712e-05
72,72,0.03,514.3999999999992,2.25,1,500000.0,,833.8,0.16676,514.3999999999992,0.0413497250732006,0.0101838695651284,0.0092825180512526,2294252385945.3,12.496624767999643,2.0822531557526296,28647243168191.41,5.1243046638189415e-05,2.876708250646844e-05
73,73,0.03,514.5999999999992,2.25,1,500000.0,,829.6,0.16592,514.5999999999992,0.0468665707391664,0.0095764209557134,0.0091829738522766,2282430830584.948,11.043015041129244,1.83246426904003,25207768464333.863,5.099958095307508e-05,2.86315750950126e-05
74,74,0.03,514.7999999999992,2.25,1,500000.0,,849.8,0.16996,514.7999999999992,0.0417923887276856,0.0112387333198989,0.009343263824578,2337734482970.6543,12.348708957891017,2.098315174938688,28861518831458.992,5.225639770118987e-05,2.9338362639185427e-05
75,75,0.03,514.9999999999991,2.25,1,500000.0,,830.2,0.16604,514.9999999999991,0.0413101102722293,0.0099094397750783,0.0089595008207277,2283551202794.97,12.504565633598792,2.0767813226195875,28562012088714.094,5.106583207810436e-05,2.8671116369289327e-05
76,76,0.03,515.1999999999991,2.25,1,500000.0,,840.4,0.1680799999999999,515.1999999999991,0.0396106567197875,0.0098016316878398,0.0092330394617773,2311338915871.4326,13.11110200555047,2.199026031786973,30239733723724.18,5.17091800337072e-05,2.9032920638164173e-05
77,77,0.03,515.3999999999992,2.25,1,500000.0,,841.2,0.16824,515.3999999999992,0.0410387752517635,0.0100199450834486,0.0089895637097118,2313270442962.6685,12.644325289062357,2.125147988923633,29220411493691.137,5.1774375295080585e-05,2.9070120783888453e-05
78,78,0.03,515.5999999999991,2.25,1,500000.0,,851.4,0.1702799999999999,515.5999999999991,0.0443563870663638,0.0094398903537031,0.0090009196298254,2341048126093.0337,11.861235929359616,2.027162295276488,27869887788603.914,5.241834656190222e-05,2.9432299033617413e-05
79,79,0.03,515.799999999999,2.25,1,500000.0,,829.8,0.1659599999999999,515.799999999999,0.0435376154924369,0.0098641599959329,0.0094397782044015,2281390725733.6807,11.969565625697276,1.988030321644948,27328717391408.35,5.110427642760426e-05,2.86950523578498e-05
80,80,0.03,515.9999999999991,2.25,1,500000.0,,848.4,0.16968,515.9999999999991,0.0445543301145334,0.009591557503778,0.0093343467425441,2332257189379.1187,11.697478393067785,1.9857241382893904,27293843691944.168,5.226593051056409e-05,2.9347923666806352e-05
81,81,0.03,516.1999999999991,2.25,1,500000.0,,839.0,0.1677999999999999,516.1999999999991,0.0400314542832802,0.0093419390006828,0.009116465109829,2306148529846.278,13.419499509487745,2.249899500679157,30921349378981.6,5.169893063261429e-05,2.903233003567289e-05
82,82,0.03,516.3999999999991,2.25,1,500000.0,,849.0,0.1698,516.3999999999991,0.0442028532942458,0.0093685315973539,0.0093213842072464,2333364209622.6807,11.775929962807052,1.9957815534418424,27425708168588.64,5.232737020481231e-05,2.9388059645233496e-05
83,83,0.03,516.599999999999,2.25,1,500000.0,,817.6,0.16352,516.599999999999,0.0462206661926984,0.0103785749957859,0.0091789529419763,2246804300738.672,11.26696961622164,1.8378838255317165,25252967731547.84,5.040385677054162e-05,2.8310495900185687e-05
84,84,0.03,516.799999999999,2.25,1,500000.0,,823.4,0.16468,516.799999999999,0.0437437413051611,0.0103193773905113,0.0091881851624134,2262479966380.516,11.854177573444586,1.9520949328379025,26819138195401.227,5.0773308420227925e-05,2.8520747838158734e-05
85,85,0.03,516.9999999999991,2.25,1,500000.0,,842.4,0.16848,516.9999999999991,0.0440006355021977,0.0096397856304616,0.0091070741549898,2314417731603.116,11.846227287611478,1.991575233208664,27358363209637.59,5.195707822422189e-05,2.9188510776903706e-05
86,86,0.03,517.199999999999,2.25,1,500000.0,,840.4,0.1680799999999999,517.199999999999,0.0406918771640902,0.0094964069889585,0.0091095464778353,2308654467877.8213,12.810236665761424,2.15695201388477,29626706948198.12,5.185038895189793e-05,2.9128843146101964e-05
87,87,0.03,517.399999999999,2.25,1,500000.0,,840.4,0.1680799999999999,517.399999999999,0.0419916308584106,0.0089068320985351,0.0094457463033622,2308386023078.46,12.397105387203847,2.082325438931077,28598351610716.44,5.186706916613939e-05,2.9138482588786e-05
88,88,0.03,517.599999999999,2.25,1,500000.0,,857.2,0.1714399999999999,517.599999999999,0.0451327600762396,0.0091533220304384,0.0090074134672743,2354257958235.178,11.535576827431774,1.977169061176853,27150991583364.33,5.292094538366218e-05,2.973081580192693e-05
89,89,0.03,517.799999999999,2.25,1,500000.0,,854.4,0.17088,517.799999999999,0.0418745676966864,0.009391500917453,0.0090247661509676,2346294978159.3145,12.499005704993492,2.135383313505008,29320219715133.41,5.276506965013564e-05,2.9643519186867405e-05
90,90,0.03,517.999999999999,2.25,1,500000.0,,839.4,0.1678799999999999,517.999999999999,0.0411810168239071,0.0102673092057186,0.0093452755350262,2304834876342.585,12.834306677891158,2.146924529630609,29475259308839.81,5.185542083082061e-05,2.9132746090656217e-05
91,91,0.03,518.1999999999989,2.25,1,500000.0,,818.6,0.1637199999999999,518.1999999999989,0.0464590863999773,0.0102373521438468,0.0091188944827619,2247460498382.912,11.297136327798224,1.85201971098923,25423534954036.35,5.05822106145325e-05,2.842027123876809e-05
92,92,0.03,518.399999999999,2.25,1,500000.0,,854.0,0.1708,518.399999999999,0.0442676042484208,0.0098995315712589,0.0089677881862732,2344378158514.675,11.763577282517012,2.0101716105239205,27591349054909.53,5.278187938002083e-05,2.9659132857689763e-05
93,93,0.03,518.599999999999,2.25,1,500000.0,,859.4,0.17188,518.599999999999,0.0406938161918787,0.0099766259302944,0.0092619334037813,2358927581473.349,12.81078940345879,2.2007549808529263,30203756250865.84,5.312797824877445e-05,2.985658352274738e-05
94,94,0.03,518.7999999999989,2.25,1,500000.0,,838.2,0.1676399999999999,518.7999999999989,0.0436691880813213,0.0103483653066112,0.009274851172989,2300468933280.0967,11.893326377720935,1.9933272836402824,27353778870639.9,5.18294505006648e-05,2.912974485417901e-05
95,95,0.03,518.9999999999989,2.25,1,500000.0,,863.2,0.17264,518.9999999999989,0.0448552286034555,0.0094918992563571,0.0094534960455675,2368806571531.245,11.621180052071953,2.006139874237721,27526397807606.45,5.338772742898968e-05,3.0008535478220302e-05
96,96,0.03,519.1999999999989,2.25,1,500000.0,,832.6,0.16652,519.1999999999989,0.0400827951597193,0.0108221517407761,0.0089134937109158,2284567632741.068,12.999179330668458,2.1658772345594643,29714707101641.16,5.151087405849704e-05,2.8954375500062075e-05
97,97,0.03,519.399999999999,2.25,1,500000.0,,856.4,0.17128,519.399999999999,0.0431956414772002,0.0101391786552989,0.0090976471140987,2349598796885.6064,12.0471354709556,2.061971739692979,28285884626312.15,5.299949756025324e-05,2.979195221383635e-05
98,98,0.03,519.5999999999989,2.25,1,500000.0,,843.4,0.16868,519.5999999999989,0.0432594807177337,0.0100322387529494,0.0094990105618124,2313662901098.025,12.12524878688098,2.0467887989561926,28074337861797.05,5.221091965830057e-05,2.9349485392000573e-05
99,99,0.03,519.7999999999988,2.25,1,500000.0,,841.6,0.1683199999999999,519.7999999999988,0.0401001381035257,0.010079606887743,0.0093036907720936,2308456210501.1,13.082562530833144,2.202647727869699,30208625397736.117,5.211541460794424e-05,2.9296604815088825e-05
100,100,0.03,519.9999999999989,2.25,1,500000.0,,825.4,0.16508,519.9999999999989,0.0447913331079007,0.0091209896367739,0.0092728096568085,2263756969375.126,11.828166930528509,1.9526638913147905,26777056535080.023,5.112787354438682e-05,2.874225144774317e-05
101,101,0.03,520.1999999999989,2.25,1,500000.0,,861.0,0.1722,520.1999999999989,0.0419934449931133,0.0099711825036263,0.0089203112107619,2361119148333.0024,12.401486351806636,2.1345943401114376,29268476018352.867,5.3347316843817977e-05,2.9991748154952705e-05
102,102,0.03,520.3999999999988,2.25,1,500000.0,,851.0,0.1702,520.3999999999988,0.0427967313242561,0.0097689166797305,0.0091047258273115,2333422120395.3296,12.170651537152606,2.070496271146138,28386262040472.65,5.2741782096936654e-05,2.96531044169684e-05
103,103,0.03,520.5999999999988,2.25,1,500000.0,,835.2,0.16704,520.5999999999988,0.0436712934028491,0.00997493999649,0.0089056818918147,2289798727762.8047,11.955387786507918,1.9961296893301004,27363117954248.24,5.1775663752722935e-05,2.9111677452742805e-05
104,104,0.03,520.7999999999988,2.25,1,500000.0,,876.8,0.17536,520.7999999999988,0.046518008061821,0.0095839373323066,0.009003141704253,2403534893081.7627,11.37480624788622,1.9952811107884632,27347900155605.664,5.436829789626477e-05,3.057127157093069e-05
