,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,502,2,500000.0,1.17662360156545,,500000.0,100.0,,502.0,0.5019647494092396,0.18061344993385448,0.038268393723724405,1.0000702252315563,100.00702252315563,
1,1,0.05,504,2,500000.0,1.17747901516844,,500000.0,100.0,,504.0,0.5039154515553719,0.18035428004893575,0.03734206212368313,1.0001677829968643,100.01677829968642,
2,2,0.05,506,2,500000.0,1.17837189466193,,500000.0,100.0,,506.0,0.5055276681392229,0.18170661156040424,0.037538552710075,1.0009343343412156,100.09343343412156,
3,3,0.05,508,2,500000.0,1.1791362468331,,500000.0,100.0,,508.0,0.5075014381490632,0.17680394919147197,0.03822461298263184,1.000982385099745,100.09823850997448,
4,4,0.05,510,2,500000.0,1.18000708146274,,500000.0,100.0,,510.0,0.5093451107526903,0.17548885845334103,0.0385796414385482,1.0012857475874106,100.12857475874108,
5,5,0.05,512,2,500000.0,1.18089388467086,,500000.0,100.0,,512.0,0.5118229572224209,0.18003401795545113,0.03784713705748212,1.0003459062847433,100.03459062847432,
6,6,0.05,514,2,500000.0,1.18169303123046,,500000.0,100.0,,514.0,0.5139298078097454,0.17878403547159863,0.03762083244216104,1.0001365793327959,100.01365793327957,
7,7,0.05,516,2,500000.0,1.18256256858225,,500000.0,100.0,,516.0,0.5159300253897072,0.1801311072743887,0.03837669440870858,1.0001356281023575,100.01356281023573,
8,8,0.05,518,2,500000.0,1.18333929872482,,500000.0,100.0,,518.0,0.5179479555433772,0.18213265562486516,0.036639533832173984,1.000100482019604,100.0100482019604,
9,9,0.05,520,2,500000.0,1.18413280440169,,500000.0,100.0,,520.0,0.5197565713611993,0.1794434185935785,0.0378145703304052,1.000468351247899,100.04683512478988,
10,10,0.05,522,2,500000.0,1.184814908884,,500000.0,100.0,,522.0,0.5219285771180465,0.176942396253763,0.03764205527598649,1.000136844168119,100.01368441681193,
11,11,0.05,524,2,500000.0,1.18564428721044,,500000.0,100.0,,524.0,0.5236832206064719,0.17836277696085187,0.037864573340787126,1.0006049065180307,100.06049065180306,
12,12,0.05,526,2,500000.0,1.18623535979449,,500000.0,100.0,,526.0,0.5226697104668574,0.17841771481091037,0.03744933251852382,1.006371690316946,100.6371690316946,
13,13,0.05,528,2,500000.0,1.18691311580508,,500000.0,100.0,,528.0,0.5279634837827416,0.18204605112474503,0.03810007626635448,1.0000691642857509,100.00691642857508,
14,14,0.05,530,2,500000.0,1.18740617352132,,500000.0,100.0,,530.0,0.5299407030347537,0.1771620908367065,0.0376844683655929,1.000111893585276,100.01118935852757,
15,15,0.05,532,2,500000.0,1.18810554884438,,500000.0,100.0,,532.0,0.5309737699435573,0.1790254410983766,0.038208461658938514,1.0019327321132112,100.19327321132111,
16,16,0.05,534,2,500000.0,1.18943277689967,,500000.0,100.0,,534.0,0.5339271818446605,0.17776957793361015,0.037457922967446725,1.000136382184342,100.0136382184342,
17,17,0.05,536,2,500000.0,1.19165789569026,,500000.0,100.0,,536.0,0.5353953953410837,0.17814431230713296,0.037174563903170095,1.0011292675734187,100.11292675734184,
18,18,0.05,538,2,500000.0,1.1933953170949,,500000.0,100.0,,538.0,0.5379777010341513,0.18190808005776252,0.03733596500143449,1.000041449609911,100.00414496099113,
19,19,0.05,540,2,500000.0,1.19462031821519,,500000.0,100.0,,540.0,0.539871578420275,0.18043790313773636,0.036531573943679486,1.0002378743109623,100.02378743109627,
20,20,0.05,542,2,500000.0,1.19557065892945,,500000.0,100.0,,542.0,0.5419032061817006,0.17893540894263743,0.0378906795444152,1.0001786182794183,100.0178618279418,
21,21,0.05,544,2,500000.0,1.19668353378915,,500000.0,100.0,,544.0,0.5438903332094469,0.1761927243782146,0.03753070237709812,1.0002016340130666,100.02016340130665,
22,22,0.05,546,2,500000.0,1.19757869607337,,500000.0,100.0,,546.0,0.5455788148938153,0.17804993778789535,0.03733413576391058,1.0007719968127182,100.07719968127182,
23,23,0.05,548,2,500000.0,1.19860065465315,,500000.0,100.0,,548.0,0.5477047020268628,0.18011770985967873,0.03752103931460143,1.0005391554464376,100.05391554464376,
24,24,0.05,550,2,500000.0,1.19963845879841,,500000.0,100.0,,550.0,0.5497279647539698,0.18122623152137068,0.03752274440503352,1.0004948542978924,100.04948542978921,
25,25,0.05,552,2,500000.0,1.20065872263705,,500000.0,100.0,,552.0,0.5519068360379151,0.17858541044605797,0.03780141870690307,1.0001688037835403,100.016880378354,
26,26,0.05,554,2,500000.0,1.20181115118366,,500000.0,100.0,,554.0,0.5528745003716722,0.18023519520430156,0.03742522655583361,1.002035723527801,100.20357235278011,
27,27,0.05,556,2,500000.0,1.20295231364558,,500000.0,100.0,,556.0,0.5558129072502425,0.18058872021478864,0.03684555558278143,1.0003366110202139,100.03366110202138,
