,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
0,0,0.05,502,2,500000.0,1.17662360156545,,15366.0,3.0732,,502.0,0.040760015622709034,0.01092563956237664,0.01163373566083229,12.31599135404442,37.84950462924932,
1,1,0.05,504,2,500000.0,1.17747901516844,,15596.0,3.1192,,504.0,0.0443915947856226,0.011251933810278116,0.011929432798511497,11.353500644298409,35.413839209695595,
2,2,0.05,506,2,500000.0,1.17837189466193,,15457.0,3.0914,,506.0,0.043114359994660845,0.01091996240150508,0.012081287912565372,11.736228951622188,36.28137818104482,
3,3,0.05,508,2,500000.0,1.1791362468331,,15414.0,3.0828,,508.0,0.04501273552739349,0.010407433693718623,0.012105393565322252,11.285694904964071,34.79154025302324,
4,4,0.05,510,2,500000.0,1.18000708146274,,15369.0,3.0738000000000003,,510.0,0.04619577919515905,0.010392749890789891,0.011703173220442039,11.039969644097788,33.93465869202778,
5,5,0.05,512,2,500000.0,1.18089388467086,,15397.0,3.0794,,512.0,0.03999476797440593,0.010809901614702824,0.012235675608251033,12.801674467211484,39.42147635433104,
6,6,0.05,514,2,500000.0,1.18169303123046,,15425.0,3.085,,514.0,0.04433370351523536,0.009711310279447488,0.011841325741631924,11.59388815381424,35.76714495451694,
7,7,0.05,516,2,500000.0,1.18256256858225,,15478.0,3.0956,,516.0,0.04513586039092842,0.01105989703377368,0.011893380531713932,11.432151631338074,35.38936858997013,
8,8,0.05,518,2,500000.0,1.18333929872482,,15356.0,3.0712,,518.0,0.0482225038284696,0.011268923469533332,0.011530585154099576,10.741872753902571,32.990439601785575,
9,9,0.05,520,2,500000.0,1.18413280440169,,15236.0,3.0472,,520.0,0.04341566121479445,0.010122943540852055,0.011512268234900355,11.977244741876769,36.49706017744689,
10,10,0.05,522,2,500000.0,1.184814908884,,15411.0,3.0822,,522.0,0.043659409990823406,0.010755570431405879,0.012035927961534076,11.956185393016465,36.85135461835535,
11,11,0.05,524,2,500000.0,1.18564428721044,,15223.0,3.0446,,524.0,0.04418939441734437,0.011139895376978452,0.011870624175995598,11.858048903117115,36.10301569043037,
12,12,0.05,526,2,500000.0,1.18623535979449,,15038.0,3.0076,,526.0,0.04256721409478814,0.010127943340401171,0.011634978537492976,12.356928006345676,37.16469667188525,
13,13,0.05,528,2,500000.0,1.18691311580508,,15226.0,3.0452,,528.0,0.04366310845227872,0.01122679382927685,0.011615422818500355,12.092588427987756,36.82435028090831,
14,14,0.05,530,2,500000.0,1.18740617352132,,15284.0,3.0568,,530.0,0.04607619194484869,0.010115994169210107,0.012010824995966445,11.502686694125856,35.16141268660392,
15,15,0.05,532,2,500000.0,1.18810554884438,,15119.0,3.0238,,532.0,0.04326778272525189,0.009604454900660479,0.011398503436124491,12.295522591905659,37.179201213404326,
16,16,0.05,534,2,500000.0,1.18943277689967,,15095.0,3.019,,534.0,0.04669772911290693,0.011293261141706371,0.01140273716907974,11.435245570697488,34.523006377935715,
17,17,0.05,536,2,500000.0,1.19165789569026,,15128.0,3.0256,,536.0,0.04762617919402601,0.011621247862232264,0.011607211530502908,11.254314519255688,34.05105400946001,
18,18,0.05,538,2,500000.0,1.1933953170949,,14825.0,2.965,,538.0,0.041053896797279776,0.010155803768905196,0.011669739575140123,13.10472432511322,38.8555076239607,
19,19,0.05,540,2,500000.0,1.19462031821519,,15159.0,3.0318,,540.0,0.049135568868678085,0.010021055829484612,0.011815158878420993,10.990001997193277,33.31948805509058,
20,20,0.05,542,2,500000.0,1.19557065892945,,15044.0,3.0088,,542.0,0.04797526823404041,0.01127399566897104,0.01217396690091109,11.297487642089488,33.991880817518854,
21,21,0.05,544,2,500000.0,1.19668353378915,,15065.0,3.013,,544.0,0.04822468501492949,0.011062852412370188,0.011135860601746882,11.28052987451525,33.98823651191445,
22,22,0.05,546,2,500000.0,1.19757869607337,,14631.0,2.9262,,546.0,0.04263543038348416,0.010681998323856214,0.011550481174287232,12.80625046091961,37.473650098742965,
23,23,0.05,548,2,500000.0,1.19860065465315,,14795.0,2.959,,548.0,0.04831948314335932,0.00930720482796174,0.01125077220453877,11.341180914003903,33.558554324537546,
24,24,0.05,550,2,500000.0,1.19963845879841,,14645.0,2.929,,550.0,0.04585835164914442,0.01162050045572943,0.011477612543358629,11.99345332357277,35.128824784744644,
25,25,0.05,552,2,500000.0,1.20065872263705,,14533.0,2.9066,,552.0,0.050807838918672125,0.011226421464759412,0.011355921283128172,10.864465242924105,31.578654675083204,
26,26,0.05,554,2,500000.0,1.20181115118366,,14426.0,2.8852,,554.0,0.04161347568322071,0.01034744305477696,0.011288403867930336,13.31299515131303,38.41065361056835,
27,27,0.05,556,2,500000.0,1.20295231364558,,14271.0,2.8542,,556.0,0.04985018959473564,0.010680217553472824,0.0118489187853109,11.153417961297295,31.834085545134744,
28,28,0.05,558,2,500000.0,1.20410472404016,,13833.0,2.7666,,558.0,0.04934901031674599,0.009552285362740796,0.011678262038219988,11.307217640606856,31.28254832450293,
29,29,0.05,560,2,500000.0,1.20514112000624,,13797.0,2.7594,,560.0,0.04698734756402701,0.010564555527384988,0.011554373230771988,11.918101979195988,32.886810601393414,
30,30,0.05,562,2,500000.0,1.20653239223348,,13525.0,2.705,,562.0,0.04922306482626482,0.01092191165256277,0.01137731202063901,11.41741177603642,30.88409885417852,
31,31,0.05,564,2,500000.0,1.20811897847302,,13299.0,2.6598,,564.0,0.043971386170142075,0.010424856829236214,0.0116345622850635,12.826523089758163,34.11598611413877,
32,32,0.05,566,2,500000.0,1.2098506842126,,12155.0,2.431,,566.0,0.04602153118833031,0.011001183271408373,0.011795612026895696,12.29859123295578,29.8978752873155,
33,33,0.05,568,2,500000.0,1.21147483348648,,11664.0,2.3328,,568.0,0.04571122885431578,0.0104799370668132,0.011627739024318948,12.425830900548474,28.986978324799484,
34,34,0.05,570,2,500000.0,1.21322571296527,,10780.0,2.156,,570.0,0.052752312363395504,0.01031892447411674,0.012193329710222106,10.805213543501827,23.296040399789938,
35,35,0.05,572,2,500000.0,1.22040172983306,,2931.0,0.5862,,572.0,0.05481467795107165,0.010641502923757411,0.011210857097587809,10.435161190047952,6.1170914896061115,
36,36,0.05,574,2,500000.0,1.22372713714585,,392.0,0.07839999999999998,,574.0,0.025534017157497143,0.009972676377191405,0.009240159118201923,22.479815708569998,1.7624175515518872,
37,37,0.05,576,2,500000.0,1.22027554950736,,5123.0,1.0246,,576.0,0.0481409392363048,0.009900461953846083,0.011812623408490009,11.964868345684827,12.259204106988674,
38,38,0.05,578,2,500000.0,1.21702969464689,,6948.0,1.3896,,578.0,0.05028744818469021,0.011269974757469848,0.011709285988029915,11.49392186052442,15.971953817384737,
39,39,0.05,580,2,500000.0,1.21534946177801,,8799.0,1.7597999999999998,,580.0,0.05098756374866298,0.009597575873023487,0.01171207128774955,11.375322870083375,20.01829318677272,
40,40,0.05,582,2,500000.0,1.21559007975785,,9008.0,1.8016,,582.0,0.04874981060913797,0.010830976612196747,0.011737228713027958,11.938507918857564,21.508415866613788,
41,41,0.05,584,2,500000.0,1.21587072513883,,9321.0,1.8642,,584.0,0.046002304790135895,0.010459886850316265,0.011460722077739752,12.695016101132936,23.66604901573202,
42,42,0.05,586,2,500000.0,1.21614745395122,,9958.0,1.9916,,586.0,0.0437975331810776,0.010568020880812344,0.011494411142203427,13.379748982145344,26.647108072840677,
43,43,0.05,588,2,500000.0,1.21641984515278,,10117.0,2.0234,,588.0,0.04974785762283319,0.011433636832447467,0.012012385231002268,11.81960446333112,23.915787671104184,
44,44,0.05,590,2,500000.0,1.21696884226858,,10246.0,2.0492,,590.0,0.050467204399865295,0.009520212920696821,0.011800044291973483,11.690760505085056,23.956706427020297,
45,45,0.05,592,2,500000.0,1.21747564218327,,10635.0,2.127,,592.0,0.047199135650089374,0.010262521565311189,0.011252713016601492,12.542602567741707,26.67811566158661,
46,46,0.05,594,2,500000.0,1.21811891168984,,10924.0,2.1848,,594.0,0.05366919439279627,0.01066878240709856,0.011287375357453448,11.067801682518445,24.1809331159663,
47,47,0.05,596,2,500000.0,1.21860384648691,,10948.0,2.1896,,596.0,0.05024775978870366,0.009868759264994984,0.012018249149584447,11.86122530648597,25.97133893108168,
48,48,0.05,598,2,500000.0,1.21910049382016,,11229.0,2.2458,,598.0,0.04846539147365547,0.011194367285279543,0.011884390355842248,12.338701531484736,27.710255899408423,
49,49,0.05,600,2,500000.0,1.21985929056978,,11198.0,2.2396,,600.0,0.04780347719145084,0.01076634402769401,0.011870696380105836,12.55138820962806,28.110089034283003,
50,50,0.05,602,2,500000.0,1.22050059246538,,11208.0,2.2416,,602.0,0.05314561610543933,0.010417429898664824,0.011923112227952969,11.32736891798657,25.391430166558692,
51,51,0.05,604,2,500000.0,1.22113579614298,,11366.0,2.2732,,604.0,0.05089592240108232,0.01033218973965696,0.01106804003363724,11.867355408950322,26.97687231562587,
52,52,0.05,606,2,500000.0,1.22175151083902,,11809.0,2.3618,,606.0,0.055460051199588634,0.009616854887013405,0.011673882725436463,10.926783998434082,25.806878447501614,
53,53,0.05,608,2,500000.0,1.22238215795596,,11631.0,2.3262,,608.0,0.05205315512330344,0.009251862531792394,0.011751479254047244,11.68036785781324,27.17087171084516,
54,54,0.05,610,2,500000.0,1.22318836533182,,11817.0,2.3634,,610.0,0.04836527860652495,0.011199306094820371,0.011594890073083512,12.612353687914142,29.808036706016285,
55,55,0.05,612,2,500000.0,1.22388822314828,,11927.0,2.3854,,612.0,0.05665199183727054,0.009981996163186435,0.011824396516368404,10.802797574318893,25.768993333780287,
56,56,0.05,614,2,500000.0,1.2245971197151,,11939.0,2.3878,,614.0,0.051004461491402246,0.01126540139275047,0.011609516329984273,12.038162585120148,28.74472462074989,
57,57,0.05,616,2,500000.0,1.2252878876884,,11864.0,2.3728,,616.0,0.05002100548608723,0.009669077836822974,0.01189731008537758,12.314826421698644,29.220620133406545,
